t /s	T /°C	HF /mw
44.755	436.219	-0.540
44.763	436.302	-0.540
44.771	436.385	-0.540
44.780	436.469	-0.540
44.788	436.552	-0.540
44.796	436.635	-0.541
44.805	436.718	-0.541
44.813	436.801	-0.541
44.821	436.884	-0.541
44.830	436.967	-0.541
44.838	437.050	-0.541
44.846	437.134	-0.541
44.855	437.217	-0.541
44.863	437.301	-0.542
44.871	437.384	-0.542
44.880	437.467	-0.542
44.888	437.551	-0.542
44.896	437.634	-0.542
44.905	437.717	-0.543
44.913	437.800	-0.543
44.921	437.884	-0.543
44.930	437.967	-0.543
44.938	438.050	-0.543
44.946	438.132	-0.544
44.955	438.216	-0.544
44.963	438.300	-0.544
44.971	438.383	-0.544
44.980	438.466	-0.545
44.988	438.549	-0.545
44.996	438.633	-0.545
45.005	438.716	-0.545
45.013	438.799	-0.546
45.021	438.883	-0.546
45.030	438.966	-0.546
45.038	439.049	-0.546
45.046	439.132	-0.547
45.055	439.216	-0.547
45.063	439.298	-0.547
45.071	439.382	-0.547
45.080	439.465	-0.548
45.088	439.548	-0.548
45.096	439.632	-0.548
45.105	439.715	-0.548
45.113	439.798	-0.548
45.121	439.881	-0.548
45.130	439.964	-0.549
45.138	440.048	-0.549
45.146	440.130	-0.549
45.155	440.214	-0.549
45.163	440.297	-0.549
45.171	440.381	-0.549
45.180	440.464	-0.550
45.188	440.547	-0.550
45.196	440.630	-0.550
45.205	440.714	-0.550
45.213	440.797	-0.550
45.221	440.880	-0.550
45.230	440.963	-0.551
45.238	441.047	-0.551
45.246	441.129	-0.551
45.255	441.213	-0.551
45.263	441.296	-0.551
45.271	441.379	-0.552
45.280	441.463	-0.552
45.288	441.545	-0.552
45.296	441.630	-0.552
45.305	441.713	-0.553
45.313	441.796	-0.553
45.321	441.879	-0.553
45.330	441.963	-0.553
45.338	442.045	-0.554
45.346	442.129	-0.554
45.355	442.212	-0.554
45.363	442.295	-0.554
45.371	442.378	-0.554
45.380	442.461	-0.555
45.388	442.545	-0.555
45.396	442.627	-0.555
45.405	442.711	-0.555
45.413	442.794	-0.555
45.421	442.878	-0.555
45.430	442.961	-0.556
45.438	443.044	-0.556
45.446	443.127	-0.556
45.455	443.210	-0.556
45.463	443.294	-0.556
45.471	443.377	-0.557
45.480	443.460	-0.557
45.488	443.543	-0.557
45.496	443.627	-0.557
45.505	443.710	-0.558
45.513	443.793	-0.558
45.521	443.876	-0.558
45.530	443.960	-0.558
45.538	444.043	-0.559
45.546	444.126	-0.559
45.555	444.209	-0.559
45.563	444.293	-0.560
45.571	444.375	-0.560
45.580	444.459	-0.560
45.588	444.542	-0.560
45.596	444.625	-0.561
45.605	444.708	-0.561
45.613	444.792	-0.561
45.621	444.875	-0.562
45.630	444.958	-0.562
45.638	445.041	-0.562
45.646	445.124	-0.562
45.655	445.208	-0.563
45.663	445.291	-0.563
45.671	445.375	-0.563
45.680	445.458	-0.564
45.688	445.541	-0.564
45.696	445.624	-0.564
45.705	445.707	-0.564
45.713	445.790	-0.565
45.721	445.874	-0.565
45.730	445.957	-0.565
45.738	446.040	-0.566
45.746	446.124	-0.566
45.755	446.207	-0.566
45.763	446.290	-0.566
45.771	446.374	-0.567
45.780	446.457	-0.567
45.788	446.540	-0.567
45.796	446.623	-0.568
45.805	446.707	-0.568
45.813	446.790	-0.568
45.821	446.873	-0.568
45.830	446.956	-0.569
45.838	447.039	-0.569
45.846	447.123	-0.569
45.855	447.206	-0.570
45.863	447.289	-0.570
45.871	447.373	-0.570
45.880	447.456	-0.570
45.888	447.539	-0.571
45.896	447.623	-0.571
45.905	447.706	-0.571
45.913	447.789	-0.572
45.921	447.872	-0.572
45.930	447.955	-0.572
45.938	448.038	-0.572
45.946	448.122	-0.573
45.955	448.205	-0.573
45.963	448.288	-0.573
45.971	448.372	-0.574
45.980	448.455	-0.574
45.988	448.538	-0.574
45.996	448.622	-0.574
46.005	448.704	-0.575
46.013	448.788	-0.575
46.021	448.871	-0.575
46.030	448.954	-0.575
46.038	449.037	-0.576
46.046	449.122	-0.576
46.055	449.204	-0.576
46.063	449.287	-0.576
46.071	449.371	-0.577
46.080	449.454	-0.577
46.088	449.537	-0.577
46.096	449.621	-0.577
46.105	449.704	-0.578
46.113	449.787	-0.578
46.121	449.870	-0.578
46.130	449.953	-0.578
46.138	450.037	-0.579
46.146	450.121	-0.579
46.155	450.203	-0.579
46.163	450.287	-0.579
46.171	450.370	-0.579
46.180	450.453	-0.580
46.188	450.537	-0.580
46.196	450.620	-0.580
46.205	450.703	-0.581
46.213	450.786	-0.581
46.221	450.869	-0.581
46.230	450.952	-0.581
46.238	451.036	-0.582
46.246	451.119	-0.582
46.255	451.203	-0.582
46.263	451.286	-0.582
46.271	451.369	-0.583
46.280	451.452	-0.583
46.288	451.535	-0.583
46.296	451.618	-0.583
46.305	451.702	-0.584
46.313	451.785	-0.584
46.321	451.868	-0.584
46.330	451.951	-0.584
46.338	452.034	-0.584
46.346	452.118	-0.585
46.355	452.201	-0.585
46.363	452.284	-0.585
46.371	452.368	-0.585
46.380	452.451	-0.586
46.388	452.534	-0.586
46.396	452.618	-0.586
46.405	452.701	-0.586
46.413	452.784	-0.587
46.421	452.867	-0.587
46.430	452.951	-0.587
46.438	453.034	-0.587
46.446	453.116	-0.587
46.455	453.200	-0.588
46.463	453.284	-0.588
46.471	453.366	-0.588
46.480	453.450	-0.588
46.488	453.533	-0.589
46.496	453.616	-0.589
46.505	453.699	-0.589
46.513	453.783	-0.589
46.521	453.866	-0.590
46.530	453.950	-0.590
46.538	454.033	-0.590
46.546	454.116	-0.590
46.555	454.199	-0.590
46.563	454.282	-0.591
46.571	454.366	-0.591
46.580	454.449	-0.591
46.588	454.532	-0.591
46.596	454.615	-0.592
46.605	454.698	-0.592
46.613	454.781	-0.592
46.621	454.865	-0.592
46.630	454.948	-0.593
46.638	455.031	-0.593
46.646	455.114	-0.593
46.655	455.198	-0.594
46.663	455.280	-0.594
46.671	455.364	-0.594
46.680	455.447	-0.594
46.688	455.531	-0.595
46.696	455.614	-0.595
46.705	455.697	-0.595
46.713	455.780	-0.596
46.721	455.863	-0.596
46.730	455.947	-0.596
46.738	456.030	-0.597
46.746	456.113	-0.597
46.755	456.196	-0.597
46.763	456.279	-0.598
46.771	456.363	-0.598
46.780	456.446	-0.598
46.788	456.529	-0.599
46.796	456.612	-0.599
46.805	456.695	-0.599
46.813	456.779	-0.600
46.821	456.862	-0.600
46.830	456.945	-0.600
46.838	457.028	-0.600
46.846	457.112	-0.601
46.855	457.195	-0.601
46.863	457.278	-0.601
46.871	457.361	-0.602
46.880	457.444	-0.602
46.888	457.528	-0.603
46.896	457.611	-0.603
46.905	457.694	-0.603
46.913	457.778	-0.604
46.921	457.861	-0.604
46.930	457.943	-0.604
46.938	458.027	-0.605
46.946	458.110	-0.605
46.955	458.194	-0.605
46.963	458.277	-0.606
46.971	458.361	-0.606
46.980	458.444	-0.607
46.988	458.527	-0.607
46.996	458.610	-0.608
47.005	458.693	-0.608
47.013	458.776	-0.609
47.021	458.860	-0.609
47.030	458.943	-0.610
47.038	459.026	-0.611
47.046	459.110	-0.611
47.055	459.193	-0.612
47.063	459.276	-0.612
47.071	459.359	-0.613
47.080	459.443	-0.614
47.088	459.525	-0.614
47.096	459.609	-0.615
47.105	459.692	-0.615
47.113	459.776	-0.616
47.121	459.859	-0.616
47.130	459.942	-0.617
47.138	460.025	-0.617
47.146	460.108	-0.618
47.155	460.192	-0.619
47.163	460.275	-0.619
47.171	460.358	-0.620
47.180	460.441	-0.620
47.188	460.525	-0.621
47.196	460.608	-0.621
47.205	460.691	-0.622
47.213	460.774	-0.623
47.221	460.858	-0.623
47.230	460.942	-0.624
47.238	461.025	-0.624
47.246	461.108	-0.625
47.255	461.191	-0.626
47.263	461.274	-0.626
47.271	461.358	-0.627
47.280	461.441	-0.627
47.288	461.524	-0.627
47.296	461.608	-0.626
47.305	461.691	-0.626
47.313	461.774	-0.626
47.321	461.858	-0.626
47.330	461.941	-0.626
47.338	462.025	-0.625
47.346	462.108	-0.625
47.355	462.191	-0.625
47.363	462.275	-0.625
47.371	462.358	-0.625
47.380	462.442	-0.625
47.388	462.524	-0.625
47.396	462.608	-0.625
47.405	462.691	-0.625
47.413	462.775	-0.625
47.421	462.858	-0.625
47.430	462.941	-0.625
47.438	463.024	-0.625
47.446	463.108	-0.625
47.455	463.191	-0.625
47.463	463.274	-0.625
47.471	463.357	-0.624
47.480	463.440	-0.624
47.488	463.524	-0.624
47.496	463.607	-0.624
47.505	463.690	-0.624
47.513	463.773	-0.624
47.521	463.857	-0.624
47.530	463.940	-0.624
47.538	464.024	-0.624
47.546	464.107	-0.624
47.555	464.190	-0.624
47.563	464.273	-0.624
47.571	464.356	-0.625
47.580	464.440	-0.625
47.588	464.523	-0.625
47.596	464.606	-0.625
47.605	464.689	-0.625
47.613	464.772	-0.625
47.621	464.856	-0.625
47.630	464.939	-0.625
47.638	465.022	-0.625
47.646	465.105	-0.625
47.655	465.188	-0.625
47.663	465.272	-0.625
47.671	465.354	-0.625
47.680	465.438	-0.626
47.688	465.521	-0.626
47.696	465.605	-0.626
47.705	465.688	-0.626
47.713	465.771	-0.626
47.721	465.854	-0.626
47.730	465.938	-0.626
47.738	466.020	-0.626
47.746	466.104	-0.626
47.755	466.187	-0.626
47.763	466.270	-0.626
47.771	466.354	-0.626
47.780	466.437	-0.626
47.788	466.520	-0.626
47.796	466.603	-0.626
47.805	466.687	-0.627
47.813	466.769	-0.627
47.821	466.853	-0.627
47.830	466.935	-0.627
47.838	467.019	-0.627
47.846	467.102	-0.627
47.855	467.185	-0.627
47.863	467.268	-0.627
47.871	467.352	-0.627
47.880	467.435	-0.627
47.888	467.518	-0.627
47.896	467.602	-0.628
47.905	467.685	-0.628
47.913	467.768	-0.628
47.921	467.851	-0.628
47.930	467.934	-0.628
47.938	468.017	-0.628
47.946	468.101	-0.628
47.955	468.183	-0.628
47.963	468.267	-0.629
47.971	468.351	-0.629
47.980	468.433	-0.629
47.988	468.517	-0.629
47.996	468.600	-0.629
48.005	468.684	-0.629
48.013	468.767	-0.629
48.021	468.850	-0.630
48.030	468.933	-0.630
48.038	469.016	-0.630
48.046	469.100	-0.630
48.055	469.183	-0.630
48.063	469.267	-0.631
48.071	469.349	-0.631
48.080	469.432	-0.631
48.088	469.516	-0.631
48.096	469.599	-0.631
48.105	469.682	-0.631
48.113	469.766	-0.631
48.121	469.849	-0.632
48.130	469.932	-0.632
48.138	470.016	-0.632
48.146	470.098	-0.632
48.155	470.182	-0.632
48.163	470.265	-0.632
48.171	470.348	-0.632
48.180	470.432	-0.633
48.188	470.515	-0.633
48.196	470.598	-0.633
48.205	470.681	-0.633
48.213	470.765	-0.633
48.221	470.848	-0.633
48.230	470.931	-0.633
48.238	471.014	-0.634
48.246	471.098	-0.634
48.255	471.180	-0.634
48.263	471.264	-0.634
48.271	471.347	-0.634
48.280	471.431	-0.634
48.288	471.514	-0.634
48.296	471.597	-0.635
48.305	471.680	-0.635
48.313	471.763	-0.635
48.321	471.846	-0.635
48.330	471.929	-0.635
48.338	472.013	-0.635
48.346	472.096	-0.636
48.355	472.180	-0.636
48.363	472.263	-0.636
48.371	472.345	-0.636
48.380	472.429	-0.636
48.388	472.512	-0.637
48.396	472.596	-0.637
48.405	472.679	-0.637
48.413	472.762	-0.637
48.421	472.845	-0.637
48.430	472.929	-0.638
48.438	473.012	-0.638
48.446	473.095	-0.638
48.455	473.178	-0.639
48.463	473.261	-0.639
48.471	473.344	-0.639
48.480	473.428	-0.639
48.488	473.512	-0.640
48.496	473.595	-0.640
48.505	473.678	-0.640
48.513	473.761	-0.641
48.521	473.844	-0.641
48.530	473.927	-0.641
48.538	474.011	-0.642
48.546	474.094	-0.642
48.555	474.177	-0.642
48.563	474.260	-0.643
48.571	474.343	-0.643
48.580	474.427	-0.643
48.588	474.511	-0.644
48.596	474.594	-0.644
48.605	474.676	-0.644
48.613	474.760	-0.644
48.621	474.843	-0.645
48.630	474.926	-0.645
48.638	475.009	-0.645
48.646	475.093	-0.646
48.655	475.176	-0.646
48.663	475.259	-0.646
48.671	475.343	-0.646
48.680	475.426	-0.647
48.688	475.509	-0.647
48.696	475.592	-0.647
48.705	475.676	-0.648
48.713	475.759	-0.648
48.721	475.842	-0.648
48.730	475.925	-0.648
48.738	476.008	-0.648
48.746	476.092	-0.649
48.755	476.175	-0.649
48.763	476.258	-0.649
48.771	476.342	-0.649
48.780	476.425	-0.649
48.788	476.508	-0.649
48.796	476.591	-0.650
48.805	476.674	-0.650
48.813	476.757	-0.650
48.821	476.841	-0.650
48.830	476.924	-0.651
48.838	477.007	-0.651
48.846	477.091	-0.651
48.855	477.174	-0.651
48.863	477.257	-0.651
48.871	477.340	-0.652
48.880	477.424	-0.652
48.888	477.507	-0.652
48.896	477.590	-0.652
48.905	477.673	-0.652
48.913	477.756	-0.653
48.921	477.840	-0.653
48.930	477.923	-0.653
48.938	478.007	-0.653
48.946	478.090	-0.653
48.955	478.173	-0.654
48.963	478.257	-0.654
48.971	478.339	-0.654
48.980	478.423	-0.654
48.988	478.506	-0.654
48.996	478.589	-0.655
49.005	478.673	-0.655
49.013	478.756	-0.655
49.021	478.839	-0.655
49.030	478.923	-0.656
49.038	479.005	-0.656
49.046	479.089	-0.656
49.055	479.172	-0.656
49.063	479.255	-0.656
49.071	479.338	-0.657
49.080	479.422	-0.657
49.088	479.505	-0.657
49.096	479.588	-0.657
49.105	479.672	-0.657
49.113	479.755	-0.657
49.121	479.838	-0.657
49.130	479.922	-0.658
49.138	480.005	-0.658
49.146	480.088	-0.657
49.155	480.171	-0.657
49.163	480.255	-0.657
49.171	480.338	-0.657
49.180	480.422	-0.657
49.188	480.505	-0.657
49.196	480.588	-0.657
49.205	480.671	-0.657
49.213	480.754	-0.657
49.221	480.838	-0.657
49.230	480.921	-0.657
49.238	481.005	-0.657
49.246	481.088	-0.657
49.255	481.171	-0.657
49.263	481.254	-0.657
49.271	481.337	-0.657
49.280	481.421	-0.657
49.288	481.504	-0.657
49.296	481.587	-0.658
49.305	481.671	-0.658
49.313	481.754	-0.657
49.321	481.837	-0.658
49.330	481.921	-0.658
49.338	482.004	-0.658
49.346	482.087	-0.658
49.355	482.171	-0.658
