t /s	T /°C	HF /mw
17.788	551.515	-3.820
17.796	551.681	-3.818
17.804	551.850	-3.815
17.813	552.017	-3.813
17.821	552.185	-3.812
17.829	552.350	-3.809
17.838	552.519	-3.807
17.846	552.693	-3.805
17.854	552.853	-3.803
17.863	553.023	-3.801
17.871	553.188	-3.798
17.879	553.356	-3.797
17.888	553.527	-3.795
17.896	553.692	-3.792
17.904	553.858	-3.790
17.913	554.025	-3.788
17.921	554.197	-3.786
17.929	554.361	-3.784
17.938	554.528	-3.783
17.946	554.698	-3.781
17.954	554.866	-3.779
17.963	555.031	-3.777
17.971	555.200	-3.776
17.979	555.367	-3.774
17.988	555.532	-3.773
17.996	555.702	-3.771
18.004	555.872	-3.769
18.013	556.038	-3.767
18.021	556.209	-3.765
18.029	556.368	-3.763
18.038	556.538	-3.761
18.046	556.709	-3.759
18.054	556.880	-3.757
18.063	557.045	-3.755
18.071	557.212	-3.752
18.079	557.375	-3.750
18.088	557.545	-3.748
18.096	557.717	-3.747
18.104	557.879	-3.745
18.113	558.049	-3.743
18.121	558.215	-3.740
18.129	558.381	-3.739
18.138	558.546	-3.737
18.146	558.717	-3.736
18.154	558.884	-3.734
18.163	559.052	-3.732
18.171	559.222	-3.731
18.179	559.386	-3.730
18.188	559.557	-3.728
18.196	559.724	-3.727
18.204	559.893	-3.725
18.213	560.058	-3.724
18.221	560.227	-3.723
18.229	560.393	-3.721
18.238	560.560	-3.720
18.246	560.726	-3.719
18.254	560.894	-3.718
18.263	561.061	-3.716
18.271	561.225	-3.715
18.279	561.397	-3.714
18.288	561.566	-3.713
18.296	561.733	-3.711
18.304	561.898	-3.710
18.313	562.069	-3.708
18.321	562.234	-3.707
18.329	562.405	-3.706
18.338	562.566	-3.704
18.346	562.731	-3.703
18.354	562.901	-3.702
18.363	563.067	-3.700
18.371	563.235	-3.699
18.379	563.400	-3.697
18.388	563.572	-3.695
18.396	563.741	-3.693
18.404	563.905	-3.692
18.413	564.071	-3.690
18.421	564.239	-3.688
18.429	564.408	-3.686
18.438	564.571	-3.684
18.446	564.739	-3.682
18.454	564.901	-3.680
18.463	565.078	-3.679
18.471	565.245	-3.677
18.479	565.414	-3.676
18.488	565.580	-3.674
18.496	565.745	-3.673
18.504	565.912	-3.672
18.513	566.081	-3.670
18.521	566.248	-3.669
18.529	566.417	-3.668
18.538	566.583	-3.667
18.546	566.747	-3.666
18.554	566.913	-3.665
18.563	567.083	-3.664
18.571	567.252	-3.663
18.579	567.413	-3.661
18.588	567.585	-3.661
18.596	567.753	-3.660
18.604	567.923	-3.660
18.613	568.089	-3.659
18.621	568.258	-3.657
18.629	568.426	-3.656
18.638	568.597	-3.656
18.646	568.757	-3.655
18.654	568.928	-3.654
18.663	569.096	-3.653
18.671	569.263	-3.653
18.679	569.431	-3.652
18.688	569.596	-3.651
18.696	569.762	-3.650
18.704	569.929	-3.649
18.713	570.098	-3.648
18.721	570.264	-3.647
18.729	570.431	-3.646
18.738	570.598	-3.645
18.746	570.768	-3.644
18.754	570.936	-3.643
18.763	571.102	-3.642
18.771	571.269	-3.642
18.779	571.436	-3.642
18.788	571.602	-3.641
18.796	571.772	-3.641
18.804	571.939	-3.641
18.813	572.106	-3.641
18.821	572.274	-3.641
18.829	572.442	-3.641
18.838	572.608	-3.640
18.846	572.774	-3.639
18.854	572.947	-3.639
18.863	573.115	-3.638
18.871	573.279	-3.638
18.879	573.450	-3.637
18.888	573.613	-3.636
18.896	573.781	-3.635
18.904	573.952	-3.635
18.913	574.115	-3.634
18.921	574.287	-3.633
18.929	574.455	-3.632
18.938	574.619	-3.631
18.946	574.788	-3.631
18.954	574.954	-3.631
18.963	575.118	-3.630
18.971	575.287	-3.630
18.979	575.461	-3.630
18.988	575.627	-3.629
18.996	575.794	-3.628
19.004	575.961	-3.628
19.013	576.127	-3.628
19.021	576.297	-3.627
19.029	576.466	-3.627
19.038	576.632	-3.626
19.046	576.796	-3.625
19.054	576.963	-3.625
19.063	577.130	-3.624
19.071	577.302	-3.624
19.079	577.469	-3.623
19.088	577.636	-3.623
19.096	577.805	-3.622
19.104	577.972	-3.622
19.113	578.138	-3.622
19.121	578.305	-3.622
19.129	578.474	-3.622
19.138	578.643	-3.622
19.146	578.809	-3.622
19.154	578.976	-3.623
19.163	579.142	-3.623
19.171	579.310	-3.623
19.179	579.482	-3.623
19.188	579.647	-3.623
19.196	579.816	-3.623
19.204	579.981	-3.623
19.213	580.148	-3.623
19.221	580.315	-3.623
19.229	580.484	-3.622
19.238	580.653	-3.622
19.246	580.821	-3.623
19.254	580.989	-3.623
19.263	581.158	-3.624
19.271	581.325	-3.624
19.279	581.494	-3.625
19.288	581.661	-3.625
19.296	581.828	-3.626
19.304	581.994	-3.627
19.313	582.162	-3.628
19.321	582.326	-3.629
19.329	582.498	-3.630
19.338	582.666	-3.631
19.346	582.831	-3.632
19.354	582.999	-3.634
19.363	583.164	-3.635
19.371	583.333	-3.636
19.379	583.500	-3.637
19.388	583.669	-3.638
19.396	583.834	-3.639
19.404	584.004	-3.640
19.413	584.171	-3.641
19.421	584.339	-3.642
19.429	584.506	-3.642
19.438	584.673	-3.643
19.446	584.840	-3.643
19.454	585.007	-3.643
19.463	585.176	-3.644
19.471	585.346	-3.644
19.479	585.511	-3.644
19.488	585.679	-3.644
19.496	585.847	-3.645
19.504	586.014	-3.645
19.513	586.181	-3.646
19.521	586.349	-3.646
19.529	586.514	-3.647
19.538	586.682	-3.647
19.546	586.850	-3.648
19.554	587.019	-3.650
19.563	587.182	-3.651
19.571	587.349	-3.653
19.579	587.518	-3.654
19.588	587.687	-3.656
19.596	587.854	-3.658
19.604	588.024	-3.660
19.613	588.188	-3.662
19.621	588.354	-3.664
19.629	588.516	-3.667
19.638	588.689	-3.668
19.646	588.857	-3.670
19.654	589.023	-3.671
19.663	589.194	-3.674
19.671	589.361	-3.675
19.679	589.528	-3.677
19.688	589.694	-3.678
19.696	589.860	-3.680
19.704	590.027	-3.681
19.713	590.194	-3.683
19.721	590.361	-3.686
19.729	590.530	-3.689
19.738	590.700	-3.692
19.746	590.862	-3.694
19.754	591.031	-3.698
19.763	591.200	-3.701
19.771	591.367	-3.704
19.779	591.535	-3.707
19.788	591.705	-3.710
19.796	591.871	-3.712
19.804	592.036	-3.713
19.813	592.204	-3.714
19.821	592.374	-3.716
19.829	592.545	-3.717
19.838	592.711	-3.719
19.846	592.879	-3.720
19.854	593.046	-3.720
19.863	593.210	-3.719
19.871	593.381	-3.719
19.879	593.546	-3.720
19.888	593.716	-3.720
19.896	593.877	-3.722
19.904	594.046	-3.723
19.913	594.215	-3.725
19.921	594.381	-3.725
19.929	594.548	-3.727
19.938	594.719	-3.729
19.946	594.884	-3.732
19.954	595.054	-3.734
19.963	595.219	-3.736
19.971	595.385	-3.739
19.979	595.547	-3.741
19.988	595.720	-3.743
19.996	595.885	-3.744
20.004	596.047	-3.746
20.013	596.224	-3.748
20.021	596.388	-3.749
20.029	596.552	-3.751
20.038	596.721	-3.754
20.046	596.892	-3.756
20.054	597.062	-3.759
20.063	597.224	-3.761
20.071	597.391	-3.763
20.079	597.565	-3.765
20.088	597.728	-3.767
20.096	597.892	-3.769
20.104	598.066	-3.772
20.113	598.232	-3.775
20.121	598.396	-3.777
20.129	598.572	-3.780
20.138	598.733	-3.781
20.146	598.902	-3.783
20.154	599.068	-3.785
20.163	599.238	-3.788
20.171	599.405	-3.791
20.179	599.575	-3.793
20.188	599.738	-3.796
20.196	599.907	-3.798
20.204	600.074	-3.800
20.213	600.234	-3.803
20.221	600.407	-3.806
20.229	600.576	-3.810
20.238	600.740	-3.813
20.246	600.912	-3.816
20.254	601.080	-3.818
20.263	601.248	-3.821
20.271	601.414	-3.824
20.279	601.578	-3.828
20.288	601.749	-3.831
20.296	601.916	-3.835
20.304	602.084	-3.839
20.313	602.250	-3.842
20.321	602.418	-3.845
20.329	602.583	-3.849
20.338	602.752	-3.853
20.346	602.915	-3.857
20.354	603.086	-3.861
20.363	603.253	-3.865
20.371	603.420	-3.869
20.379	603.592	-3.873
20.388	603.756	-3.877
20.396	603.922	-3.882
20.404	604.085	-3.885
20.413	604.253	-3.889
20.421	604.424	-3.893
20.429	604.592	-3.896
20.438	604.758	-3.900
20.446	604.922	-3.904
20.454	605.091	-3.907
20.463	605.260	-3.911
20.471	605.427	-3.915
20.479	605.594	-3.919
20.488	605.760	-3.923
20.496	605.927	-3.928
20.504	606.093	-3.932
20.513	606.262	-3.937
20.521	606.428	-3.941
20.529	606.595	-3.945
20.538	606.763	-3.950
20.546	606.929	-3.954
20.554	607.096	-3.959
20.563	607.261	-3.964
20.571	607.430	-3.969
20.579	607.593	-3.974
20.588	607.764	-3.978
20.596	607.928	-3.983
20.604	608.097	-3.989
20.613	608.263	-3.993
20.621	608.434	-3.999
20.629	608.599	-4.004
20.638	608.764	-4.009
20.646	608.931	-4.014
20.654	609.097	-4.019
20.663	609.260	-4.024
20.671	609.427	-4.030
20.679	609.591	-4.035
20.688	609.759	-4.040
20.696	609.925	-4.046
20.704	610.093	-4.051
20.713	610.267	-4.057
20.721	610.435	-4.063
20.729	610.599	-4.068
20.738	610.769	-4.074
20.746	610.932	-4.080
20.754	611.101	-4.086
20.763	611.272	-4.092
20.771	611.435	-4.098
20.779	611.602	-4.104
20.788	611.771	-4.110
20.796	611.937	-4.116
20.804	612.106	-4.123
20.813	612.272	-4.129
20.821	612.438	-4.136
20.829	612.603	-4.142
20.838	612.769	-4.149
20.846	612.935	-4.156
20.854	613.107	-4.164
20.863	613.270	-4.171
20.871	613.436	-4.178
20.879	613.602	-4.186
20.888	613.769	-4.194
20.896	613.937	-4.201
20.904	614.106	-4.210
20.913	614.270	-4.219
20.921	614.436	-4.228
20.929	614.606	-4.237
20.938	614.771	-4.246
20.946	614.936	-4.255
20.954	615.109	-4.265
20.963	615.273	-4.274
20.971	615.439	-4.283
20.979	615.603	-4.293
20.988	615.770	-4.301
20.996	615.933	-4.310
21.004	616.094	-4.319
21.013	616.264	-4.329
21.021	616.439	-4.338
21.029	616.602	-4.347
21.038	616.772	-4.357
21.046	616.940	-4.366
21.054	617.106	-4.376
21.063	617.273	-4.386
21.071	617.441	-4.396
21.079	617.605	-4.406
21.088	617.770	-4.416
21.096	617.937	-4.426
21.104	618.103	-4.436
21.113	618.271	-4.447
21.121	618.432	-4.457
21.129	618.603	-4.467
21.138	618.770	-4.478
21.146	618.937	-4.488
21.154	619.103	-4.499
21.163	619.270	-4.510
21.171	619.437	-4.521
21.179	619.603	-4.533
21.188	619.768	-4.545
21.196	619.935	-4.557
21.204	620.104	-4.569
21.213	620.268	-4.581
21.221	620.438	-4.594
21.229	620.603	-4.607
21.238	620.767	-4.620
21.246	620.934	-4.633
21.254	621.101	-4.647
21.263	621.268	-4.661
21.271	621.432	-4.675
21.279	621.600	-4.689
21.288	621.768	-4.704
21.296	621.934	-4.719
21.304	622.097	-4.733
21.313	622.266	-4.747
21.321	622.434	-4.762
21.329	622.598	-4.777
21.338	622.763	-4.792
21.346	622.928	-4.807
21.354	623.097	-4.823
21.363	623.262	-4.838
21.371	623.427	-4.854
21.379	623.596	-4.870
21.388	623.763	-4.886
21.396	623.932	-4.902
21.404	624.098	-4.919
21.413	624.260	-4.935
21.421	624.427	-4.952
21.429	624.594	-4.968
21.438	624.759	-4.985
21.446	624.923	-5.002
21.454	625.091	-5.018
21.463	625.258	-5.036
21.471	625.425	-5.054
21.479	625.589	-5.072
21.488	625.756	-5.091
21.496	625.929	-5.109
21.504	626.091	-5.128
21.513	626.254	-5.147
21.521	626.425	-5.167
21.529	626.585	-5.187
21.538	626.753	-5.207
21.546	626.921	-5.227
21.554	627.086	-5.246
21.563	627.253	-5.266
21.571	627.420	-5.286
21.579	627.582	-5.307
21.588	627.751	-5.328
21.596	627.920	-5.348
21.604	628.085	-5.369
21.613	628.247	-5.389
21.621	628.413	-5.409
21.629	628.582	-5.431
21.638	628.748	-5.452
21.646	628.917	-5.473
21.654	629.082	-5.495
21.663	629.242	-5.517
21.671	629.411	-5.538
21.679	629.580	-5.560
21.688	629.745	-5.583
21.696	629.913	-5.606
21.704	630.079	-5.629
21.713	630.247	-5.652
21.721	630.408	-5.675
21.729	630.577	-5.699
21.738	630.743	-5.722
21.746	630.908	-5.746
21.754	631.073	-5.770
21.763	631.241	-5.794
21.771	631.406	-5.817
21.779	631.576	-5.841
21.788	631.738	-5.865
21.796	631.907	-5.889
21.804	632.071	-5.913
21.813	632.235	-5.938
21.821	632.403	-5.962
21.829	632.568	-5.987
21.838	632.734	-6.012
21.846	632.902	-6.037
21.854	633.067	-6.062
21.863	633.235	-6.088
21.871	633.400	-6.113
21.879	633.563	-6.139
21.888	633.733	-6.164
21.896	633.900	-6.190
21.904	634.064	-6.215
21.913	634.226	-6.241
21.921	634.393	-6.267
21.929	634.562	-6.293
21.938	634.724	-6.319
21.946	634.892	-6.345
21.954	635.057	-6.371
21.963	635.224	-6.398
21.971	635.387	-6.424
21.979	635.552	-6.451
21.988	635.714	-6.477
21.996	635.888	-6.504
22.004	636.050	-6.530
22.013	636.222	-6.557
22.021	636.384	-6.584
22.029	636.553	-6.611
22.038	636.715	-6.638
22.046	636.879	-6.665
22.054	637.049	-6.693
22.063	637.213	-6.721
22.071	637.376	-6.748
22.079	637.543	-6.776
22.088	637.707	-6.804
22.096	637.876	-6.831
22.104	638.040	-6.858
22.113	638.206	-6.885
22.121	638.375	-6.912
22.129	638.539	-6.938
22.138	638.705	-6.963
22.146	638.871	-6.988
22.154	639.037	-7.013
22.163	639.201	-7.039
22.171	639.369	-7.065
22.179	639.534	-7.090
22.188	639.696	-7.115
22.196	639.863	-7.141
22.204	640.031	-7.167
22.213	640.198	-7.194
22.221	640.362	-7.221
22.229	640.528	-7.248
22.238	640.693	-7.275
22.246	640.861	-7.303
22.254	641.028	-7.330
22.263	641.188	-7.357
22.271	641.356	-7.386
22.279	641.524	-7.413
22.288	641.686	-7.440
22.296	641.855	-7.468
22.304	642.022	-7.495
22.313	642.186	-7.522
22.321	642.354	-7.549
22.329	642.514	-7.576
22.338	642.683	-7.603
22.346	642.847	-7.629
22.354	643.013	-7.655
22.363	643.183	-7.681
22.371	643.346	-7.707
22.379	643.509	-7.733
22.388	643.679	-7.759
22.396	643.844	-7.784
22.404	644.012	-7.810
22.413	644.177	-7.835
22.421	644.341	-7.861
22.429	644.511	-7.886
22.438	644.680	-7.912
22.446	644.843	-7.937
22.454	645.007	-7.962
22.463	645.176	-7.988
22.471	645.338	-8.013
22.479	645.504	-8.038
22.488	645.671	-8.063
22.496	645.840	-8.088
22.504	646.001	-8.111
22.513	646.172	-8.136
22.521	646.332	-8.160
22.529	646.500	-8.183
22.538	646.664	-8.206
22.546	646.831	-8.229
22.554	646.995	-8.251
22.563	647.165	-8.274
22.571	647.332	-8.297
22.579	647.493	-8.320
22.588	647.661	-8.343
22.596	647.831	-8.366
22.604	647.996	-8.388
22.613	648.161	-8.410
22.621	648.331	-8.432
22.629	648.492	-8.454
22.638	648.661	-8.476
22.646	648.824	-8.497
22.654	648.992	-8.518
22.663	649.159	-8.539
22.671	649.324	-8.560
22.679	649.492	-8.581
22.688	649.659	-8.601
22.696	649.824	-8.621
22.704	649.990	-8.641
22.713	650.157	-8.660
22.721	650.323	-8.680
22.729	650.489	-8.699
22.738	650.655	-8.719
22.746	650.821	-8.738
22.754	650.984	-8.757
22.763	651.150	-8.775
22.771	651.316	-8.794
22.779	651.485	-8.813
22.788	651.653	-8.831
22.796	651.817	-8.849
22.804	651.985	-8.867
22.813	652.152	-8.884
22.821	652.318	-8.902
22.829	652.482	-8.919
22.838	652.649	-8.935
22.846	652.817	-8.952
22.854	652.987	-8.968
22.863	653.151	-8.985
22.871	653.315	-9.001
22.879	653.483	-9.017
22.888	653.651	-9.034
22.896	653.818	-9.050
22.904	653.983	-9.065
22.913	654.149	-9.080
22.921	654.312	-9.095
22.929	654.485	-9.110
22.938	654.647	-9.124
22.946	654.815	-9.138
22.954	654.985	-9.152
22.963	655.152	-9.165
22.971	655.317	-9.179
22.979	655.481	-9.192
22.988	655.651	-9.205
22.996	655.814	-9.218
23.004	655.980	-9.230
23.013	656.145	-9.243
23.021	656.313	-9.256
23.029	656.481	-9.268
23.038	656.643	-9.280
23.046	656.802	-9.292
23.054	656.971	-9.303
23.063	657.139	-9.314
23.071	657.309	-9.325
23.079	657.474	-9.335
23.088	657.653	-9.346
23.096	657.819	-9.356
23.104	657.987	-9.367
23.113	658.149	-9.378
23.121	658.318	-9.387
23.129	658.482	-9.396
23.138	658.648	-9.405
23.146	658.821	-9.415
23.154	658.985	-9.424
23.163	659.150	-9.433
23.171	659.318	-9.443
23.179	659.484	-9.452
23.188	659.654	-9.460
23.196	659.820	-9.467
23.204	659.984	-9.475
23.213	660.154	-9.483
23.221	660.321	-9.490
23.229	660.493	-9.497
23.238	660.657	-9.504
23.246	660.823	-9.509
23.254	660.992	-9.515
23.263	661.157	-9.520
23.271	661.325	-9.526
23.279	661.487	-9.530
23.288	661.656	-9.534
23.296	661.824	-9.538
23.304	661.988	-9.543
23.313	662.160	-9.548
23.321	662.325	-9.552
23.329	662.494	-9.556
23.338	662.664	-9.558
23.346	662.830	-9.560
23.354	662.996	-9.562
23.363	663.163	-9.564
23.371	663.335	-9.565
23.379	663.497	-9.566
23.388	663.667	-9.565
23.396	663.832	-9.564
23.404	663.999	-9.562
23.413	664.167	-9.560
23.421	664.338	-9.558
23.429	664.503	-9.555
23.438	664.672	-9.550
23.446	664.839	-9.545
23.454	665.010	-9.540
23.463	665.176	-9.534
23.471	665.343	-9.527
23.479	665.513	-9.520
23.488	665.679	-9.511
23.496	665.847	-9.501
23.504	666.018	-9.491
23.513	666.184	-9.480
23.521	666.349	-9.468
23.529	666.516	-9.456
23.538	666.688	-9.442
23.546	666.858	-9.426
23.554	667.027	-9.410
23.563	667.196	-9.392
23.571	667.362	-9.374
23.579	667.529	-9.353
23.588	667.702	-9.332
23.596	667.870	-9.309
23.604	668.043	-9.285
23.613	668.207	-9.259
23.621	668.377	-9.232
23.629	668.545	-9.203
23.638	668.714	-9.172
23.646	668.882	-9.139
23.654	669.054	-9.105
23.663	669.224	-9.068
23.671	669.393	-9.029
23.679	669.567	-8.989
23.688	669.735	-8.946
23.696	669.908	-8.901
23.704	670.079	-8.853
23.713	670.253	-8.803
23.721	670.419	-8.750
23.729	670.589	-8.695
23.738	670.761	-8.637
23.746	670.931	-8.576
23.754	671.105	-8.511
23.763	671.276	-8.443
23.771	671.448	-8.372
23.779	671.623	-8.298
23.788	671.794	-8.221
23.796	671.965	-8.140
23.804	672.136	-8.055
23.813	672.313	-7.966
23.821	672.483	-7.873
23.829	672.660	-7.776
23.838	672.833	-7.676
23.846	673.008	-7.571
23.854	673.184	-7.460
23.863	673.356	-7.345
23.871	673.531	-7.225
23.879	673.704	-7.100
23.888	673.883	-6.969
23.896	674.058	-6.834
23.904	674.230	-6.693
23.913	674.409	-6.546
23.921	674.584	-6.392
23.929	674.764	-6.232
23.938	674.942	-6.067
23.946	675.117	-5.895
23.954	675.295	-5.716
23.963	675.479	-5.531
23.971	675.659	-5.338
23.979	675.833	-5.138
23.988	676.012	-4.931
23.996	676.193	-4.716
24.004	676.374	-4.493
24.013	676.554	-4.263
24.021	676.737	-4.025
24.029	676.921	-3.779
24.038	677.101	-3.524
24.046	677.282	-3.260
24.054	677.465	-2.989
24.063	677.653	-2.708
24.071	677.840	-2.418
24.079	678.021	-2.119
24.088	678.204	-1.813
24.096	678.388	-1.497
24.104	678.578	-1.172
24.113	678.763	-0.838
24.121	678.949	-0.495
24.129	679.137	-0.143
24.138	679.326	0.217
24.146	679.521	0.585
24.154	679.705	0.964
24.163	679.897	1.351
24.171	680.082	1.747
24.179	680.276	2.150
24.188	680.463	2.561
24.196	680.658	2.979
24.204	680.846	3.404
24.213	681.035	3.836
24.221	681.226	4.274
24.229	681.422	4.719
24.238	681.609	5.168
24.246	681.803	5.623
24.254	681.996	6.083
24.263	682.185	6.549
24.271	682.381	7.020
24.279	682.569	7.495
24.288	682.766	7.976
24.296	682.954	8.460
24.304	683.151	8.950
24.313	683.343	9.443
24.321	683.540	9.939
24.329	683.731	10.440
24.338	683.926	10.944
24.346	684.121	11.450
24.354	684.313	11.960
24.363	684.508	12.473
24.371	684.702	12.988
24.379	684.894	13.505
24.388	685.088	14.024
24.396	685.287	14.544
24.404	685.481	15.067
24.413	685.672	15.590
24.421	685.871	16.114
24.429	686.065	16.639
24.438	686.256	17.164
24.446	686.450	17.689
24.454	686.645	18.214
24.463	686.840	18.738
24.471	687.030	19.262
24.479	687.224	19.784
24.488	687.421	20.304
24.496	687.614	20.820
24.504	687.804	21.334
24.513	688.000	21.843
24.521	688.188	22.347
24.529	688.380	22.845
24.538	688.568	23.337
24.546	688.758	23.821
24.554	688.947	24.297
24.563	689.134	24.764
24.571	689.324	25.222
24.579	689.514	25.670
24.588	689.696	26.106
24.596	689.886	26.531
24.604	690.070	26.944
24.613	690.253	27.344
24.621	690.435	27.730
24.629	690.621	28.103
24.638	690.807	28.461
24.646	690.985	28.805
24.654	691.164	29.133
24.663	691.345	29.446
24.671	691.526	29.746
24.679	691.706	30.031
24.688	691.884	30.302
24.696	692.063	30.559
24.704	692.239	30.803
24.713	692.415	31.033
24.721	692.590	31.249
24.729	692.766	31.452
24.738	692.939	31.644
24.746	693.119	31.822
24.754	693.287	31.988
24.763	693.461	32.141
24.771	693.633	32.283
24.779	693.805	32.413
24.788	693.976	32.531
24.796	694.147	32.638
24.804	694.317	32.733
24.813	694.486	32.817
24.821	694.655	32.890
24.829	694.823	32.952
24.838	694.989	33.002
24.846	695.163	33.043
24.854	695.331	33.072
24.863	695.493	33.090
24.871	695.658	33.098
24.879	695.824	33.096
24.888	695.986	33.086
24.896	696.158	33.065
24.904	696.320	33.034
24.913	696.482	32.994
24.921	696.644	32.946
24.929	696.809	32.889
24.938	696.969	32.823
24.946	697.130	32.748
24.954	697.294	32.665
24.963	697.459	32.573
24.971	697.612	32.472
24.979	697.774	32.364
24.988	697.935	32.249
24.996	698.093	32.126
25.004	698.256	31.995
25.013	698.416	31.857
25.021	698.572	31.713
25.029	698.729	31.561
25.038	698.888	31.402
25.046	699.043	31.237
25.054	699.202	31.065
25.063	699.360	30.887
25.071	699.519	30.702
25.079	699.673	30.511
25.088	699.828	30.312
25.096	699.982	30.108
25.104	700.140	29.897
25.113	700.290	29.680
25.121	700.443	29.456
25.129	700.599	29.226
25.138	700.755	28.990
25.146	700.908	28.748
25.154	701.061	28.500
25.163	701.211	28.246
25.171	701.368	27.986
25.179	701.520	27.722
25.188	701.670	27.454
25.196	701.823	27.180
25.204	701.973	26.901
25.213	702.124	26.619
25.221	702.277	26.333
25.229	702.427	26.044
25.238	702.578	25.750
25.246	702.732	25.455
25.254	702.884	25.157
25.263	703.036	24.855
25.271	703.183	24.550
25.279	703.336	24.243
25.288	703.488	23.934
25.296	703.636	23.623
25.304	703.783	23.309
25.313	703.937	22.993
25.321	704.088	22.676
25.329	704.239	22.357
25.338	704.389	22.037
25.346	704.540	21.715
25.354	704.690	21.393
25.363	704.839	21.070
25.371	704.988	20.745
25.379	705.139	20.421
25.388	705.289	20.096
25.396	705.442	19.772
25.404	705.589	19.448
25.413	705.741	19.124
25.421	705.892	18.800
25.429	706.041	18.476
25.438	706.190	18.153
25.446	706.335	17.832
25.454	706.491	17.512
25.463	706.640	17.192
25.471	706.793	16.873
25.479	706.946	16.556
25.488	707.096	16.240
25.496	707.243	15.925
25.504	707.397	15.612
25.513	707.547	15.301
25.521	707.697	14.992
25.529	707.848	14.683
25.538	708.001	14.377
25.546	708.151	14.073
25.554	708.302	13.770
25.563	708.459	13.470
25.571	708.609	13.172
25.579	708.758	12.876
25.588	708.910	12.582
25.596	709.063	12.290
25.604	709.214	12.002
25.613	709.366	11.715
25.621	709.520	11.431
25.629	709.673	11.150
25.638	709.827	10.871
25.646	709.979	10.596
25.654	710.131	10.322
25.663	710.286	10.052
25.671	710.438	9.785
25.679	710.595	9.520
25.688	710.749	9.257
25.696	710.901	8.997
25.704	711.055	8.740
25.713	711.204	8.485
25.721	711.362	8.233
25.729	711.517	7.983
25.738	711.670	7.736
25.746	711.826	7.491
25.754	711.981	7.248
25.763	712.136	7.007
25.771	712.294	6.769
25.779	712.447	6.532
25.788	712.597	6.298
25.796	712.755	6.066
25.804	712.912	5.836
25.813	713.070	5.610
25.821	713.221	5.385
25.829	713.381	5.164
25.838	713.534	4.944
25.846	713.690	4.727
25.854	713.848	4.512
25.863	714.003	4.300
25.871	714.160	4.091
25.879	714.317	3.883
25.888	714.475	3.678
25.896	714.629	3.475
25.904	714.784	3.274
25.913	714.943	3.076
25.921	715.099	2.880
25.929	715.256	2.686
25.938	715.412	2.495
25.946	715.572	2.306
25.954	715.728	2.119
25.963	715.889	1.935
25.971	716.048	1.752
25.979	716.202	1.572
25.988	716.362	1.394
25.996	716.522	1.218
26.004	716.681	1.044
26.013	716.836	0.872
26.021	716.993	0.701
26.029	717.155	0.533
26.038	717.314	0.366
26.046	717.470	0.202
26.054	717.631	0.039
26.063	717.791	-0.122
26.071	717.951	-0.281
26.079	718.109	-0.438
26.088	718.268	-0.593
26.096	718.425	-0.746
26.104	718.586	-0.897
26.113	718.744	-1.046
26.121	718.909	-1.194
26.129	719.064	-1.339
26.138	719.224	-1.483
26.146	719.388	-1.626
26.154	719.547	-1.766
26.163	719.709	-1.905
26.171	719.868	-2.042
26.179	720.031	-2.177
26.188	720.186	-2.310
26.196	720.350	-2.441
26.204	720.511	-2.571
26.213	720.675	-2.699
26.221	720.832	-2.826
26.229	720.992	-2.950
26.238	721.153	-3.073
26.246	721.315	-3.194
26.254	721.478	-3.314
26.263	721.640	-3.432
26.271	721.803	-3.549
26.279	721.962	-3.665
26.288	722.124	-3.779
26.296	722.287	-3.890
26.304	722.450	-4.001
26.313	722.608	-4.110
26.321	722.775	-4.220
26.329	722.937	-4.327
26.338	723.098	-4.433
26.346	723.260	-4.538
26.354	723.423	-4.640
26.363	723.588	-4.741
26.371	723.747	-4.841
26.379	723.913	-4.941
26.388	724.072	-5.038
26.396	724.237	-5.134
26.404	724.400	-5.228
26.413	724.564	-5.322
26.421	724.730	-5.414
26.429	724.891	-5.504
26.438	725.048	-5.593
26.446	725.216	-5.683
26.454	725.380	-5.771
26.463	725.540	-5.857
26.471	725.701	-5.942
26.479	725.868	-6.026
26.488	726.028	-6.109
26.496	726.192	-6.191
26.504	726.358	-6.271
26.513	726.524	-6.350
26.521	726.687	-6.428
26.529	726.851	-6.505
26.538	727.013	-6.581
26.546	727.177	-6.656
26.554	727.345	-6.730
26.563	727.508	-6.803
26.571	727.669	-6.875
26.579	727.838	-6.947
26.588	728.002	-7.017
26.596	728.167	-7.087
26.604	728.330	-7.154
26.613	728.490	-7.221
26.621	728.655	-7.288
26.629	728.825	-7.353
26.638	728.988	-7.417
26.646	729.149	-7.481
26.654	729.313	-7.544
26.663	729.485	-7.606
26.671	729.647	-7.667
26.679	729.816	-7.727
26.688	729.981	-7.787
26.696	730.145	-7.846
26.704	730.307	-7.904
26.713	730.471	-7.961
26.721	730.637	-8.017
26.729	730.802	-8.072
26.738	730.971	-8.126
26.746	731.136	-8.180
26.754	731.301	-8.234
26.763	731.469	-8.286
26.771	731.631	-8.337
26.779	731.795	-8.387
26.788	731.961	-8.437
26.796	732.128	-8.486
26.804	732.292	-8.535
26.813	732.459	-8.582
26.821	732.624	-8.628
26.829	732.789	-8.675
26.838	732.958	-8.720
26.846	733.122	-8.765
26.854	733.289	-8.810
26.863	733.459	-8.855
26.871	733.616	-8.899
26.879	733.785	-8.942
26.888	733.952	-8.985
