t /s	T /°C	HF /mw
25.471	157.700	-0.360
25.479	157.783	-0.359
25.488	157.866	-0.359
25.496	157.945	-0.359
25.504	158.031	-0.359
25.513	158.115	-0.359
25.521	158.199	-0.359
25.529	158.281	-0.359
25.538	158.370	-0.359
25.546	158.453	-0.359
25.554	158.531	-0.359
25.563	158.616	-0.358
25.571	158.700	-0.358
25.579	158.782	-0.358
25.588	158.871	-0.358
25.596	158.951	-0.358
25.604	159.036	-0.358
25.613	159.110	-0.358
25.621	159.198	-0.358
25.629	159.282	-0.358
25.638	159.367	-0.358
25.646	159.448	-0.358
25.654	159.534	-0.357
25.663	159.619	-0.357
25.671	159.705	-0.357
25.679	159.789	-0.357
25.688	159.869	-0.357
25.696	159.949	-0.357
25.704	160.033	-0.357
25.713	160.116	-0.357
25.721	160.202	-0.356
25.729	160.285	-0.356
25.738	160.368	-0.356
25.746	160.449	-0.356
25.754	160.538	-0.356
25.763	160.620	-0.356
25.771	160.700	-0.356
25.779	160.787	-0.356
25.788	160.872	-0.356
25.796	160.956	-0.355
25.804	161.041	-0.355
25.813	161.126	-0.355
25.821	161.211	-0.355
25.829	161.285	-0.355
25.838	161.372	-0.355
25.846	161.457	-0.355
25.854	161.541	-0.355
25.863	161.622	-0.354
25.871	161.703	-0.354
25.879	161.791	-0.354
25.888	161.875	-0.354
25.896	161.957	-0.354
25.904	162.043	-0.354
25.913	162.125	-0.354
25.921	162.206	-0.354
25.929	162.288	-0.354
25.938	162.373	-0.354
25.946	162.460	-0.353
25.954	162.543	-0.353
25.963	162.626	-0.353
25.971	162.707	-0.353
25.979	162.791	-0.353
25.988	162.873	-0.353
25.996	162.958	-0.353
26.004	163.043	-0.353
26.013	163.123	-0.353
26.021	163.206	-0.353
26.029	163.291	-0.352
26.038	163.376	-0.352
26.046	163.460	-0.352
26.054	163.546	-0.352
26.063	163.630	-0.352
26.071	163.709	-0.352
26.079	163.791	-0.352
26.088	163.878	-0.352
26.096	163.960	-0.352
26.104	164.039	-0.351
26.113	164.124	-0.351
26.121	164.211	-0.351
26.129	164.292	-0.351
26.138	164.381	-0.351
26.146	164.464	-0.351
26.154	164.541	-0.351
26.163	164.628	-0.351
26.171	164.709	-0.351
26.179	164.793	-0.351
26.188	164.878	-0.350
26.196	164.962	-0.350
26.204	165.051	-0.350
26.213	165.131	-0.350
26.221	165.217	-0.350
26.229	165.298	-0.350
26.238	165.382	-0.350
26.246	165.467	-0.350
26.254	165.543	-0.350
26.263	165.630	-0.350
26.271	165.712	-0.349
26.279	165.798	-0.349
26.288	165.882	-0.349
26.296	165.968	-0.349
26.304	166.052	-0.349
26.313	166.133	-0.349
26.321	166.215	-0.349
26.329	166.296	-0.349
26.338	166.379	-0.349
26.346	166.460	-0.349
26.354	166.547	-0.348
26.363	166.635	-0.348
26.371	166.712	-0.348
26.379	166.798	-0.348
26.388	166.881	-0.348
26.396	166.964	-0.348
26.404	167.049	-0.348
26.413	167.131	-0.348
26.421	167.216	-0.348
26.429	167.301	-0.348
26.438	167.381	-0.347
26.446	167.465	-0.347
26.454	167.549	-0.347
26.463	167.634	-0.347
26.471	167.717	-0.347
26.479	167.798	-0.347
26.488	167.885	-0.347
26.496	167.967	-0.347
26.504	168.050	-0.347
26.513	168.132	-0.347
26.521	168.218	-0.346
26.529	168.299	-0.346
26.538	168.383	-0.346
26.546	168.466	-0.346
26.554	168.552	-0.346
26.563	168.635	-0.346
26.571	168.721	-0.346
26.579	168.805	-0.346
26.588	168.885	-0.346
26.596	168.970	-0.346
26.604	169.055	-0.345
26.613	169.136	-0.345
26.621	169.224	-0.345
26.629	169.308	-0.345
26.638	169.388	-0.345
26.646	169.474	-0.345
26.654	169.555	-0.345
26.663	169.641	-0.345
26.671	169.719	-0.345
26.679	169.803	-0.344
26.688	169.887	-0.344
26.696	169.972	-0.344
26.704	170.054	-0.344
26.713	170.135	-0.344
26.721	170.224	-0.344
26.729	170.304	-0.344
26.738	170.387	-0.344
26.746	170.473	-0.344
26.754	170.558	-0.344
26.763	170.634	-0.344
26.771	170.721	-0.343
26.779	170.805	-0.343
26.788	170.887	-0.343
26.796	170.973	-0.343
26.804	171.057	-0.343
26.813	171.142	-0.343
26.821	171.226	-0.343
26.829	171.309	-0.343
26.838	171.391	-0.343
26.846	171.474	-0.343
26.854	171.558	-0.342
26.863	171.638	-0.342
26.871	171.725	-0.342
26.879	171.808	-0.342
26.888	171.891	-0.342
26.896	171.976	-0.342
26.904	172.057	-0.342
26.913	172.140	-0.342
26.921	172.222	-0.342
26.929	172.308	-0.342
26.938	172.388	-0.342
26.946	172.472	-0.342
26.954	172.553	-0.341
26.963	172.639	-0.341
26.971	172.720	-0.341
26.979	172.809	-0.341
26.988	172.896	-0.341
26.996	172.979	-0.341
27.004	173.059	-0.341
27.013	173.141	-0.341
27.021	173.222	-0.341
27.029	173.309	-0.341
27.038	173.392	-0.341
27.046	173.474	-0.340
27.054	173.557	-0.340
27.063	173.646	-0.340
27.071	173.725	-0.340
27.079	173.811	-0.340
27.088	173.894	-0.340
27.096	173.976	-0.340
27.104	174.060	-0.340
27.113	174.142	-0.340
27.121	174.228	-0.340
27.129	174.311	-0.339
27.138	174.396	-0.339
27.146	174.478	-0.339
27.154	174.562	-0.339
27.163	174.647	-0.339
27.171	174.730	-0.339
27.179	174.815	-0.339
27.188	174.897	-0.339
27.196	174.985	-0.339
27.204	175.066	-0.339
27.213	175.149	-0.339
27.221	175.227	-0.338
27.229	175.316	-0.338
27.238	175.396	-0.338
27.246	175.474	-0.338
27.254	175.562	-0.338
27.263	175.646	-0.338
27.271	175.730	-0.338
27.279	175.815	-0.338
27.288	175.898	-0.338
27.296	175.979	-0.338
27.304	176.064	-0.338
27.313	176.147	-0.338
27.321	176.231	-0.337
27.329	176.313	-0.337
27.338	176.396	-0.337
27.346	176.480	-0.337
27.354	176.562	-0.337
27.363	176.647	-0.337
27.371	176.733	-0.337
27.379	176.813	-0.337
27.388	176.901	-0.337
27.396	176.983	-0.336
27.404	177.064	-0.336
27.413	177.146	-0.336
27.421	177.232	-0.336
27.429	177.317	-0.336
27.438	177.399	-0.336
27.446	177.481	-0.336
27.454	177.565	-0.336
27.463	177.652	-0.336
27.471	177.735	-0.336
27.479	177.818	-0.336
27.488	177.897	-0.335
27.496	177.982	-0.335
27.504	178.065	-0.335
27.513	178.148	-0.335
27.521	178.230	-0.335
27.529	178.314	-0.335
27.538	178.401	-0.335
27.546	178.482	-0.335
27.554	178.568	-0.335
27.563	178.650	-0.335
27.571	178.735	-0.335
27.579	178.818	-0.334
27.588	178.897	-0.334
27.596	178.982	-0.334
27.604	179.064	-0.334
27.613	179.149	-0.334
27.621	179.235	-0.334
27.629	179.315	-0.334
27.638	179.401	-0.334
27.646	179.479	-0.334
27.654	179.567	-0.334
27.663	179.650	-0.333
27.671	179.735	-0.333
27.679	179.817	-0.333
27.688	179.899	-0.333
27.696	179.983	-0.333
27.704	180.070	-0.333
27.713	180.149	-0.333
27.721	180.237	-0.333
27.729	180.319	-0.333
27.738	180.397	-0.332
27.746	180.484	-0.332
27.754	180.568	-0.332
27.763	180.650	-0.332
27.771	180.735	-0.332
27.779	180.817	-0.332
27.788	180.896	-0.332
27.796	180.981	-0.332
27.804	181.068	-0.332
27.813	181.152	-0.332
27.821	181.235	-0.332
27.829	181.315	-0.331
27.838	181.399	-0.331
27.846	181.487	-0.331
27.854	181.566	-0.331
27.863	181.655	-0.331
27.871	181.737	-0.331
27.879	181.824	-0.331
27.888	181.903	-0.331
27.896	181.985	-0.330
27.904	182.067	-0.330
27.913	182.153	-0.330
27.921	182.235	-0.330
27.929	182.318	-0.330
27.938	182.402	-0.330
27.946	182.485	-0.330
27.954	182.566	-0.330
27.963	182.652	-0.330
27.971	182.734	-0.330
27.979	182.820	-0.330
27.988	182.902	-0.329
27.996	182.986	-0.329
28.004	183.074	-0.329
28.013	183.156	-0.329
28.021	183.235	-0.329
28.029	183.322	-0.329
28.038	183.403	-0.329
28.046	183.487	-0.329
28.054	183.573	-0.329
28.063	183.656	-0.328
28.071	183.735	-0.328
28.079	183.821	-0.328
28.088	183.903	-0.328
28.096	183.988	-0.328
28.104	184.071	-0.328
28.113	184.154	-0.328
28.121	184.238	-0.328
28.129	184.322	-0.328
28.138	184.404	-0.328
28.146	184.489	-0.328
28.154	184.573	-0.328
28.163	184.660	-0.328
28.171	184.739	-0.327
28.179	184.821	-0.327
28.188	184.906	-0.327
28.196	184.988	-0.327
28.204	185.076	-0.327
28.213	185.161	-0.327
28.221	185.242	-0.327
28.229	185.323	-0.327
28.238	185.406	-0.327
28.246	185.490	-0.327
28.254	185.574	-0.326
28.263	185.657	-0.326
28.271	185.742	-0.326
28.279	185.823	-0.326
28.288	185.907	-0.326
28.296	185.993	-0.326
28.304	186.077	-0.326
28.313	186.159	-0.326
28.321	186.246	-0.326
28.329	186.328	-0.325
28.338	186.413	-0.325
28.346	186.495	-0.325
28.354	186.576	-0.325
28.363	186.661	-0.325
28.371	186.740	-0.325
28.379	186.830	-0.325
28.388	186.910	-0.325
28.396	186.991	-0.325
28.404	187.079	-0.325
28.413	187.163	-0.325
28.421	187.243	-0.325
28.429	187.331	-0.324
28.438	187.412	-0.324
28.446	187.494	-0.324
28.454	187.580	-0.324
28.463	187.661	-0.324
28.471	187.743	-0.324
28.479	187.829	-0.324
28.488	187.912	-0.324
28.496	187.996	-0.324
28.504	188.081	-0.323
28.513	188.160	-0.323
28.521	188.246	-0.323
28.529	188.332	-0.323
28.538	188.413	-0.323
28.546	188.495	-0.323
28.554	188.580	-0.323
28.563	188.665	-0.323
28.571	188.745	-0.323
28.579	188.828	-0.322
28.588	188.912	-0.322
28.596	188.997	-0.322
28.604	189.083	-0.322
28.613	189.165	-0.322
28.621	189.246	-0.322
28.629	189.330	-0.322
28.638	189.408	-0.322
28.646	189.493	-0.322
28.654	189.577	-0.322
28.663	189.661	-0.321
28.671	189.743	-0.321
28.679	189.824	-0.321
28.688	189.909	-0.321
28.696	189.996	-0.321
28.704	190.078	-0.321
28.713	190.162	-0.321
28.721	190.245	-0.321
28.729	190.329	-0.321
28.738	190.411	-0.321
28.746	190.498	-0.321
28.754	190.582	-0.320
28.763	190.665	-0.320
28.771	190.748	-0.320
28.779	190.830	-0.320
28.788	190.915	-0.320
28.796	190.995	-0.320
28.804	191.082	-0.320
28.813	191.164	-0.320
28.821	191.243	-0.320
28.829	191.327	-0.319
28.838	191.413	-0.319
28.846	191.496	-0.319
28.854	191.588	-0.319
28.863	191.666	-0.319
28.871	191.743	-0.319
28.879	191.831	-0.319
28.888	191.918	-0.319
28.896	192.001	-0.319
28.904	192.080	-0.318
28.913	192.164	-0.318
28.921	192.247	-0.318
28.929	192.329	-0.318
28.938	192.411	-0.318
28.946	192.499	-0.318
28.954	192.589	-0.318
28.963	192.665	-0.318
28.971	192.750	-0.318
28.979	192.833	-0.318
28.988	192.916	-0.318
28.996	193.000	-0.317
29.004	193.077	-0.317
29.013	193.157	-0.317
29.021	193.248	-0.317
29.029	193.328	-0.317
29.038	193.413	-0.317
29.046	193.496	-0.317
29.054	193.580	-0.317
29.063	193.662	-0.317
29.071	193.747	-0.317
29.079	193.829	-0.316
29.088	193.913	-0.316
29.096	193.999	-0.316
29.104	194.084	-0.316
29.113	194.165	-0.316
29.121	194.247	-0.316
29.129	194.330	-0.316
29.138	194.415	-0.316
29.146	194.503	-0.316
29.154	194.584	-0.315
29.163	194.666	-0.315
29.171	194.753	-0.315
29.179	194.833	-0.315
29.188	194.919	-0.315
29.196	194.998	-0.315
29.204	195.082	-0.315
29.213	195.170	-0.315
29.221	195.256	-0.315
29.229	195.335	-0.315
29.238	195.417	-0.314
29.246	195.500	-0.314
29.254	195.584	-0.314
29.263	195.668	-0.314
29.271	195.751	-0.314
29.279	195.838	-0.314
29.288	195.916	-0.314
29.296	196.000	-0.314
29.304	196.085	-0.314
29.313	196.173	-0.314
29.321	196.252	-0.314
29.329	196.337	-0.313
29.338	196.421	-0.313
29.346	196.503	-0.313
29.354	196.581	-0.313
29.363	196.669	-0.313
29.371	196.751	-0.313
29.379	196.834	-0.313
29.388	196.918	-0.313
29.396	197.003	-0.313
29.404	197.084	-0.313
29.413	197.166	-0.312
29.421	197.250	-0.312
29.429	197.334	-0.312
29.438	197.417	-0.312
29.446	197.501	-0.312
29.454	197.585	-0.312
29.463	197.668	-0.312
29.471	197.755	-0.312
29.479	197.839	-0.312
29.488	197.916	-0.312
29.496	198.003	-0.311
29.504	198.087	-0.311
29.513	198.170	-0.311
29.521	198.256	-0.311
29.529	198.336	-0.311
29.538	198.420	-0.311
29.546	198.505	-0.311
29.554	198.584	-0.311
29.563	198.672	-0.311
29.571	198.755	-0.310
29.579	198.839	-0.310
29.588	198.920	-0.310
29.596	199.009	-0.310
29.604	199.087	-0.310
29.613	199.172	-0.310
29.621	199.255	-0.310
29.629	199.338	-0.310
29.638	199.421	-0.310
29.646	199.504	-0.309
29.654	199.587	-0.309
29.663	199.672	-0.309
29.671	199.753	-0.309
29.679	199.839	-0.309
29.688	199.924	-0.309
29.696	200.006	-0.309
29.704	200.091	-0.309
29.713	200.174	-0.309
29.721	200.257	-0.309
29.729	200.339	-0.308
29.738	200.428	-0.308
29.746	200.503	-0.308
29.754	200.590	-0.308
29.763	200.672	-0.308
29.771	200.756	-0.308
29.779	200.841	-0.308
29.788	200.925	-0.308
29.796	201.005	-0.308
29.804	201.089	-0.308
29.813	201.173	-0.307
29.821	201.258	-0.307
29.829	201.340	-0.307
29.838	201.421	-0.307
29.846	201.508	-0.307
29.854	201.591	-0.307
29.863	201.675	-0.307
29.871	201.757	-0.307
29.879	201.839	-0.307
29.888	201.926	-0.306
29.896	202.011	-0.306
29.904	202.091	-0.306
29.913	202.173	-0.306
29.921	202.259	-0.306
29.929	202.344	-0.306
29.938	202.424	-0.306
29.946	202.509	-0.306
29.954	202.593	-0.306
29.963	202.673	-0.305
29.971	202.760	-0.305
29.979	202.842	-0.305
29.988	202.925	-0.305
29.996	203.009	-0.305
30.004	203.094	-0.305
30.013	203.176	-0.305
30.021	203.259	-0.305
30.029	203.339	-0.305
30.038	203.422	-0.305
30.046	203.504	-0.304
30.054	203.592	-0.304
30.063	203.671	-0.304
30.071	203.758	-0.304
30.079	203.838	-0.304
30.088	203.924	-0.304
30.096	204.006	-0.304
30.104	204.094	-0.304
30.113	204.172	-0.304
30.121	204.259	-0.304
30.129	204.346	-0.304
30.138	204.430	-0.303
30.146	204.506	-0.303
30.154	204.593	-0.303
30.163	204.675	-0.303
30.171	204.759	-0.303
30.179	204.839	-0.303
30.188	204.926	-0.303
30.196	205.009	-0.303
30.204	205.091	-0.303
30.213	205.177	-0.302
30.221	205.262	-0.302
30.229	205.340	-0.302
30.238	205.428	-0.302
30.246	205.508	-0.302
30.254	205.594	-0.302
30.263	205.677	-0.302
30.271	205.758	-0.302
30.279	205.843	-0.302
30.288	205.928	-0.301
30.296	206.008	-0.301
30.304	206.094	-0.301
30.313	206.179	-0.301
30.321	206.262	-0.301
30.329	206.345	-0.301
30.338	206.430	-0.301
30.346	206.511	-0.301
30.354	206.594	-0.301
30.363	206.678	-0.301
30.371	206.758	-0.300
30.379	206.840	-0.300
30.388	206.923	-0.300
30.396	207.009	-0.300
30.404	207.097	-0.300
30.413	207.179	-0.300
30.421	207.257	-0.300
30.429	207.336	-0.300
30.438	207.431	-0.300
30.446	207.514	-0.299
30.454	207.593	-0.299
30.463	207.681	-0.299
30.471	207.764	-0.299
30.479	207.843	-0.299
30.488	207.927	-0.299
30.496	208.009	-0.299
30.504	208.096	-0.299
30.513	208.183	-0.299
30.521	208.262	-0.299
30.529	208.345	-0.298
30.538	208.426	-0.298
30.546	208.512	-0.298
30.554	208.596	-0.298
30.563	208.680	-0.298
30.571	208.762	-0.298
30.579	208.847	-0.298
30.588	208.928	-0.298
30.596	209.014	-0.298
30.604	209.097	-0.297
30.613	209.181	-0.297
30.621	209.264	-0.297
30.629	209.347	-0.297
30.638	209.434	-0.297
30.646	209.518	-0.297
30.654	209.599	-0.297
30.663	209.683	-0.297
30.671	209.766	-0.297
30.679	209.851	-0.296
30.688	209.934	-0.296
30.696	210.011	-0.296
30.704	210.102	-0.296
30.713	210.185	-0.296
30.721	210.267	-0.296
30.729	210.351	-0.296
30.738	210.436	-0.296
30.746	210.517	-0.296
30.754	210.603	-0.295
30.763	210.682	-0.295
30.771	210.768	-0.295
30.779	210.855	-0.295
30.788	210.940	-0.295
30.796	211.024	-0.295
30.804	211.108	-0.295
30.813	211.190	-0.295
30.821	211.275	-0.295
30.829	211.359	-0.295
30.838	211.437	-0.294
30.846	211.525	-0.294
30.854	211.606	-0.294
30.863	211.688	-0.294
30.871	211.770	-0.294
30.879	211.855	-0.294
30.888	211.939	-0.294
30.896	212.020	-0.294
30.904	212.104	-0.294
30.913	212.190	-0.293
30.921	212.275	-0.293
30.929	212.359	-0.293
30.938	212.441	-0.293
30.946	212.528	-0.293
30.954	212.609	-0.293
30.963	212.683	-0.293
30.971	212.769	-0.293
30.979	212.854	-0.293
30.988	212.942	-0.293
30.996	213.026	-0.293
31.004	213.108	-0.292
31.013	213.190	-0.292
31.021	213.274	-0.292
31.029	213.355	-0.292
31.038	213.440	-0.292
31.046	213.528	-0.292
31.054	213.609	-0.292
31.063	213.691	-0.292
31.071	213.775	-0.291
31.079	213.858	-0.291
31.088	213.942	-0.291
31.096	214.026	-0.291
31.104	214.108	-0.291
31.113	214.191	-0.291
31.121	214.277	-0.291
31.129	214.359	-0.291
31.138	214.442	-0.291
31.146	214.525	-0.291
31.154	214.608	-0.290
31.163	214.691	-0.290
31.171	214.773	-0.290
31.179	214.857	-0.290
31.188	214.942	-0.290
31.196	215.025	-0.290
31.204	215.108	-0.290
31.213	215.195	-0.290
31.221	215.276	-0.290
31.229	215.362	-0.290
31.238	215.444	-0.289
31.246	215.525	-0.289
31.254	215.609	-0.289
31.263	215.691	-0.289
31.271	215.777	-0.289
31.279	215.859	-0.289
31.288	215.942	-0.289
31.296	216.030	-0.289
31.304	216.109	-0.289
31.313	216.194	-0.289
31.321	216.277	-0.289
31.329	216.358	-0.288
31.338	216.441	-0.288
31.346	216.524	-0.288
31.354	216.609	-0.288
31.363	216.694	-0.288
31.371	216.777	-0.288
31.379	216.858	-0.288
31.388	216.946	-0.288
31.396	217.026	-0.288
31.404	217.112	-0.287
31.413	217.194	-0.287
31.421	217.276	-0.287
31.429	217.359	-0.287
31.438	217.443	-0.287
31.446	217.528	-0.287
31.454	217.613	-0.287
31.463	217.699	-0.287
31.471	217.781	-0.287
31.479	217.864	-0.287
31.488	217.945	-0.287
31.496	218.031	-0.287
31.504	218.113	-0.286
31.513	218.199	-0.286
31.521	218.278	-0.286
31.529	218.367	-0.286
31.538	218.450	-0.286
31.546	218.528	-0.286
31.554	218.615	-0.286
31.563	218.697	-0.286
31.571	218.783	-0.286
31.579	218.861	-0.286
31.588	218.950	-0.286
31.596	219.029	-0.285
31.604	219.114	-0.285
31.613	219.197	-0.285
31.621	219.282	-0.285
31.629	219.365	-0.285
31.638	219.447	-0.285
31.646	219.529	-0.285
31.654	219.616	-0.285
31.663	219.695	-0.285
31.671	219.779	-0.285
31.679	219.861	-0.284
31.688	219.945	-0.284
31.696	220.033	-0.284
31.704	220.115	-0.284
31.713	220.201	-0.284
31.721	220.284	-0.284
31.729	220.365	-0.284
31.738	220.452	-0.284
31.746	220.536	-0.284
31.754	220.613	-0.284
31.763	220.700	-0.284
31.771	220.780	-0.284
31.779	220.865	-0.284
31.788	220.948	-0.283
31.796	221.031	-0.283
31.804	221.116	-0.283
31.813	221.199	-0.283
31.821	221.284	-0.283
31.829	221.364	-0.283
31.838	221.449	-0.283
31.846	221.533	-0.283
31.854	221.619	-0.283
31.863	221.702	-0.283
31.871	221.778	-0.283
31.879	221.861	-0.283
31.888	221.948	-0.283
31.896	222.031	-0.282
31.904	222.115	-0.282
31.913	222.200	-0.282
31.921	222.284	-0.282
31.929	222.363	-0.282
31.938	222.445	-0.282
31.946	222.531	-0.282
31.954	222.617	-0.282
31.963	222.698	-0.282
31.971	222.783	-0.282
31.979	222.867	-0.282
31.988	222.948	-0.282
31.996	223.028	-0.282
32.004	223.114	-0.281
32.013	223.199	-0.281
32.021	223.282	-0.281
32.029	223.366	-0.281
32.038	223.448	-0.281
32.046	223.528	-0.281
32.054	223.613	-0.281
32.063	223.700	-0.281
32.071	223.782	-0.281
32.079	223.867	-0.281
32.088	223.948	-0.281
32.096	224.036	-0.281
32.104	224.115	-0.281
32.113	224.199	-0.281
32.121	224.281	-0.280
32.129	224.366	-0.280
32.138	224.450	-0.280
32.146	224.535	-0.280
32.154	224.616	-0.280
32.163	224.702	-0.280
32.171	224.786	-0.280
32.179	224.870	-0.280
32.188	224.952	-0.280
32.196	225.033	-0.280
32.204	225.117	-0.280
32.213	225.203	-0.280
32.221	225.286	-0.280
32.229	225.366	-0.280
32.238	225.453	-0.279
32.246	225.532	-0.279
32.254	225.612	-0.279
32.263	225.695	-0.279
32.271	225.781	-0.279
32.279	225.860	-0.279
32.288	225.947	-0.279
32.296	226.031	-0.279
32.304	226.112	-0.279
32.313	226.196	-0.279
32.321	226.280	-0.279
32.329	226.361	-0.279
32.338	226.447	-0.278
32.346	226.529	-0.278
32.354	226.615	-0.278
32.363	226.699	-0.278
32.371	226.783	-0.278
32.379	226.865	-0.278
32.388	226.944	-0.278
32.396	227.031	-0.278
32.404	227.115	-0.278
32.413	227.197	-0.278
32.421	227.277	-0.278
32.429	227.364	-0.278
32.438	227.446	-0.278
32.446	227.530	-0.277
32.454	227.613	-0.277
32.463	227.698	-0.277
32.471	227.782	-0.277
32.479	227.863	-0.277
32.488	227.948	-0.277
32.496	228.033	-0.277
32.504	228.118	-0.277
32.513	228.200	-0.277
32.521	228.281	-0.277
32.529	228.366	-0.277
32.538	228.452	-0.277
32.546	228.533	-0.277
32.554	228.612	-0.277
32.563	228.706	-0.277
32.571	228.782	-0.277
32.579	228.867	-0.276
32.588	228.953	-0.276
32.596	229.034	-0.276
32.604	229.119	-0.276
32.613	229.203	-0.276
32.621	229.286	-0.276
32.629	229.369	-0.276
32.638	229.451	-0.276
32.646	229.538	-0.276
32.654	229.622	-0.276
32.663	229.702	-0.276
32.671	229.786	-0.276
32.679	229.875	-0.276
32.688	229.952	-0.276
32.696	230.040	-0.276
32.704	230.123	-0.275
32.713	230.205	-0.275
32.721	230.289	-0.275
32.729	230.371	-0.275
32.738	230.451	-0.275
32.746	230.533	-0.275
32.754	230.616	-0.275
32.763	230.701	-0.275
32.771	230.784	-0.275
32.779	230.868	-0.275
32.788	230.949	-0.275
32.796	231.037	-0.275
32.804	231.115	-0.275
32.813	231.202	-0.275
32.821	231.287	-0.275
32.829	231.368	-0.274
32.838	231.453	-0.274
32.846	231.535	-0.274
32.854	231.620	-0.274
32.863	231.705	-0.274
32.871	231.785	-0.274
32.879	231.871	-0.274
32.888	231.950	-0.274
32.896	232.036	-0.274
32.904	232.119	-0.274
32.913	232.202	-0.274
32.921	232.288	-0.274
32.929	232.372	-0.274
32.938	232.450	-0.274
32.946	232.539	-0.274
32.954	232.624	-0.274
32.963	232.706	-0.273
32.971	232.789	-0.273
32.979	232.871	-0.273
32.988	232.957	-0.273
32.996	233.041	-0.273
33.004	233.124	-0.273
33.013	233.204	-0.273
33.021	233.289	-0.273
33.029	233.369	-0.273
33.038	233.454	-0.273
33.046	233.537	-0.273
33.054	233.618	-0.273
33.063	233.685	-0.273
33.071	233.784	-0.273
33.079	233.873	-0.273
33.088	233.957	-0.273
33.096	234.037	-0.273
33.104	234.120	-0.272
33.113	234.207	-0.272
33.121	234.287	-0.272
33.129	234.365	-0.272
33.138	234.453	-0.272
33.146	234.535	-0.272
33.154	234.616	-0.272
33.163	234.704	-0.272
33.171	234.786	-0.272
33.179	234.873	-0.272
33.188	234.951	-0.272
33.196	235.032	-0.272
33.204	235.118	-0.272
33.213	235.200	-0.272
33.221	235.280	-0.271
33.229	235.368	-0.271
33.238	235.453	-0.271
33.246	235.537	-0.271
33.254	235.617	-0.271
33.263	235.704	-0.271
33.271	235.785	-0.271
33.279	235.869	-0.271
33.288	235.953	-0.271
33.296	236.034	-0.271
33.304	236.120	-0.271
33.313	236.202	-0.271
33.321	236.284	-0.271
33.329	236.368	-0.271
33.338	236.448	-0.271
33.346	236.532	-0.271
33.354	236.614	-0.271
33.363	236.700	-0.271
33.371	236.786	-0.270
33.379	236.862	-0.270
33.388	236.950	-0.270
33.396	237.029	-0.270
33.404	237.119	-0.270
33.413	237.205	-0.270
33.421	237.281	-0.270
33.429	237.369	-0.270
33.438	237.450	-0.270
33.446	237.533	-0.270
33.454	237.616	-0.270
33.463	237.701	-0.270
33.471	237.786	-0.270
33.479	237.867	-0.270
33.488	237.951	-0.270
33.496	238.035	-0.270
33.504	238.120	-0.270
33.513	238.201	-0.270
33.521	238.283	-0.270
33.529	238.367	-0.269
33.538	238.448	-0.269
33.546	238.535	-0.269
33.554	238.616	-0.269
33.563	238.703	-0.269
33.571	238.780	-0.269
33.579	238.866	-0.269
33.588	238.950	-0.269
33.596	239.033	-0.269
33.604	239.118	-0.269
33.613	239.202	-0.269
33.621	239.281	-0.269
33.629	239.368	-0.269
33.638	239.456	-0.269
33.646	239.533	-0.268
33.654	239.617	-0.268
33.663	239.703	-0.268
33.671	239.784	-0.268
33.679	239.868	-0.268
33.688	239.952	-0.268
33.696	240.032	-0.268
33.704	240.121	-0.268
33.713	240.208	-0.268
33.721	240.288	-0.268
33.729	240.374	-0.268
33.738	240.455	-0.268
33.746	240.539	-0.268
33.754	240.621	-0.268
33.763	240.705	-0.268
33.771	240.789	-0.268
33.779	240.873	-0.268
33.788	240.957	-0.268
33.796	241.036	-0.268
33.804	241.121	-0.267
33.813	241.203	-0.267
33.821	241.289	-0.267
33.829	241.369	-0.267
33.838	241.454	-0.267
33.846	241.536	-0.267
33.854	241.623	-0.267
33.863	241.706	-0.267
33.871	241.789	-0.267
33.879	241.874	-0.267
33.888	241.956	-0.267
33.896	242.040	-0.267
33.904	242.122	-0.267
33.913	242.208	-0.267
33.921	242.291	-0.267
33.929	242.374	-0.267
33.938	242.457	-0.267
33.946	242.539	-0.267
33.954	242.626	-0.267
33.963	242.708	-0.266
33.971	242.787	-0.266
33.979	242.872	-0.266
33.988	242.961	-0.266
33.996	243.040	-0.266
34.004	243.124	-0.266
34.013	243.202	-0.266
34.021	243.291	-0.266
34.029	243.373	-0.266
34.038	243.457	-0.266
34.046	243.542	-0.266
34.054	243.623	-0.266
34.063	243.705	-0.266
34.071	243.788	-0.266
34.079	243.872	-0.266
34.088	243.951	-0.266
34.096	244.038	-0.266
34.104	244.120	-0.266
34.113	244.204	-0.265
34.121	244.288	-0.265
34.129	244.374	-0.265
34.138	244.453	-0.265
34.146	244.540	-0.265
34.154	244.625	-0.265
34.163	244.707	-0.265
34.171	244.788	-0.265
34.179	244.873	-0.265
34.188	244.957	-0.265
34.196	245.039	-0.265
34.204	245.122	-0.265
34.213	245.207	-0.265
34.221	245.292	-0.265
34.229	245.377	-0.265
34.238	245.459	-0.265
34.246	245.544	-0.265
34.254	245.624	-0.265
34.263	245.708	-0.265
34.271	245.794	-0.264
34.279	245.871	-0.264
34.288	245.956	-0.264
34.296	246.035	-0.264
34.304	246.124	-0.264
34.313	246.205	-0.264
34.321	246.288	-0.264
34.329	246.373	-0.264
34.338	246.458	-0.264
34.346	246.538	-0.264
34.354	246.623	-0.264
34.363	246.707	-0.264
34.371	246.789	-0.264
34.379	246.873	-0.264
34.388	246.961	-0.263
34.396	247.039	-0.263
34.404	247.124	-0.263
34.413	247.207	-0.263
34.421	247.290	-0.263
