t/s	U/V
2627,4806	3,3834
2647,4946	3,3831
2667,5086	3,3828
2687,5228	3,3828
2707,5370	3,3825
2727,5512	3,3825
2747,5652	3,3825
2767,5795	3,3822
2787,5933	3,3822
2807,6074	3,3819
2827,6224	3,3816
2847,6364	3,3816
2867,6507	3,3816
2887,6648	3,3816
2907,6788	3,3813
2927,6930	3,3816
2947,7069	3,3813
2967,7210	3,3810
2987,7351	3,3810
3007,7492	3,3810
3027,7635	3,3810
3047,7775	3,3807
3067,7916	3,3810
3087,8056	3,3807
3107,8197	3,3807
3127,8337	3,3807
3147,8481	3,3807
3167,8621	3,3807
3187,8761	3,3803
3207,8901	3,3803
3227,9043	3,3800
3247,9183	3,3800
3267,9325	3,3797
3287,9466	3,3800
3307,9607	3,3800
3327,9749	3,3797
3347,9888	3,3800
3368,0030	3,3797
3388,0170	3,3797
3408,0310	3,3794
3428,0452	3,3794
3448,0592	3,3794
3468,0735	3,3797
3488,0876	3,3794
3508,1015	3,3794
3528,1157	3,3794
3548,1296	3,3791
3568,1438	3,3791
3588,1580	3,3791
3608,1723	3,3791
3628,1860	3,3791
3648,2002	3,3791
3668,2143	3,3791
3688,2294	3,3791
3708,2436	3,3791
3728,2575	3,3791
3748,2718	3,3788
3768,2857	3,3791
3788,3001	3,3788
3808,3140	3,3791
3828,3281	3,3788
3848,3422	3,3791
3868,3563	3,3791
3888,3705	3,3791
3908,3844	3,3788
3928,3985	3,3788
3948,4126	3,3788
3968,4266	3,3788
3988,4404	3,3788
4008,4550	3,3785
4028,4691	3,3788
4048,4831	3,3785
4068,4975	3,3785
4088,5112	3,3785
4108,5252	3,3785
4128,5395	3,3788
4148,5535	3,3788
4168,5677	3,3782
4188,5743	3,3782
4208,5833	3,3785
4228,5859	3,3782
4248,5890	3,3782
4268,5893	3,3785
4288,5990	3,3785
4308,6004	3,3782
4328,6089	3,3782
4348,6141	3,3782
4368,6251	3,3782
4388,6388	3,3779
4408,6530	3,3779
4428,6670	3,3782
4448,6810	3,3782
4468,6952	3,3782
4488,7094	3,3782
4508,7236	3,3779
4528,7382	3,3782
4548,7526	3,3782
4568,7667	3,3779
4588,7809	3,3779
4608,7950	3,3779
4628,8089	3,3779
4648,8231	3,3782
4668,8372	3,3782
4688,8512	3,3779
4708,8653	3,3779
4728,8795	3,3776
4748,8935	3,3779
4768,9075	3,3776
4788,9219	3,3779
4808,9358	3,3776
4828,9498	3,3776
4848,9638	3,3779
4868,9780	3,3779
4888,9922	3,3776
4909,0063	3,3776
4929,0205	3,3779
4949,0345	3,3776
4969,0485	3,3776
4989,0627	3,3779
5009,0768	3,3779
5029,0907	3,3776
5049,1049	3,3776
5069,1190	3,3776
5089,1333	3,3776
5109,1471	3,3776
5129,1613	3,3773
5149,1753	3,3776
5169,1894	3,3773
5189,2036	3,3776
5209,2174	3,3773
5229,2319	3,3776
5249,2458	3,3776
5269,2600	3,3776
5289,2740	3,3776
5309,2881	3,3773
5329,3022	3,3776
5349,3162	3,3776
5369,3307	3,3776
5389,3455	3,3776
5409,3595	3,3776
5429,3736	3,3776
5449,3877	3,3773
5469,4019	3,3776
5489,4159	3,3776
5509,4302	3,3776
5529,4440	3,3776
5549,4581	3,3776
5569,4722	3,3776
5589,4864	3,3769
5609,5004	3,3773
5629,5145	3,3773
5649,5287	3,3773
5669,5431	3,3769
5689,5568	3,3773
5709,5709	3,3773
5729,5848	3,3773
5749,5991	3,3773
5769,6132	3,3769
5789,6274	3,3769
5809,6413	3,3773
5829,6554	3,3766
5849,6698	3,3769
5869,6837	3,3769
5889,6978	3,3769
5909,7118	3,3773
5929,7263	3,3773
5949,7401	3,3773
5969,7541	3,3769
5989,7682	3,3769
6009,7823	3,3773
6029,7965	3,3769
6049,8105	3,3769
6069,8247	3,3769
6089,8386	3,3769
6109,8528	3,3769
6129,8668	3,3769
6149,8808	3,3766
6169,8950	3,3773
6189,9090	3,3766
6209,9233	3,3769
6229,9373	3,3769
6249,9524	3,3769
6269,9666	3,3769
6289,9805	3,3769
6309,9948	3,3766
6330,0087	3,3766
6350,0230	3,3769
6370,0370	3,3766
6390,0510	3,3766
6410,0651	3,3766
6430,0792	3,3766
6450,0934	3,3769
6470,1073	3,3766
6490,1216	3,3766
6510,1355	3,3766
6530,1496	3,3766
6550,1637	3,3766
6570,1779	3,3766
6590,1920	3,3766
6610,2063	3,3769
6630,2203	3,3766
6650,2342	3,3766
6670,2484	3,3766
6690,2624	3,3766
6710,2765	3,3766
6730,2906	3,3766
6750,3048	3,3766
6770,3190	3,3766
6790,3329	3,3763
6810,3470	3,3763
6830,3611	3,3763
6850,3751	3,3766
6870,3893	3,3763
6890,4034	3,3763
6910,4176	3,3766
6930,4315	3,3766
6950,4456	3,3766
6970,4601	3,3763
6990,4737	3,3763
7010,4879	3,3763
7030,5020	3,3766
7050,5163	3,3766
7070,5301	3,3766
7090,5442	3,3766
7110,5594	3,3766
7130,5735	3,3766
7150,5875	3,3766
7170,6018	3,3763
7190,6159	3,3766
7210,6298	3,3763
7230,6441	3,3763
7250,6581	3,3763
7270,6722	3,3763
7290,6864	3,3760
7310,7003	3,3763
7330,7146	3,3763
7350,7286	3,3763
7370,7425	3,3763
7390,7566	3,3763
7410,7708	3,3760
7430,7849	3,3763
7450,7990	3,3763
7470,8132	3,3760
7490,8272	3,3763
7510,8411	3,3763
7530,8554	3,3763
7550,8693	3,3763
7570,8833	3,3763
7590,8976	3,3763
7610,9118	3,3760
7630,9259	3,3763
7650,9399	3,3760
7670,9540	3,3760
7690,9680	3,3760
7710,9821	3,3760
7730,9962	3,3760
7751,0104	3,3760
7771,0245	3,3760
7791,0385	3,3760
7811,0526	3,3760
7831,0666	3,3760
7851,0807	3,3760
7871,0949	3,3763
7891,1092	3,3760
7911,1231	3,3760
7931,1371	3,3760
7951,1523	3,3760
7971,1663	3,3760
7991,1805	3,3760
8011,1947	3,3760
8031,2088	3,3763
8051,2227	3,3760
8071,2368	3,3763
8091,2508	3,3760
8111,2649	3,3760
8131,2792	3,3760
8151,2931	3,3760
8171,3074	3,3757
8191,3214	3,3760
8211,3354	3,3760
8231,3495	3,3760
8251,3636	3,3760
8271,3775	3,3757
8291,3919	3,3757
8311,4061	3,3757
8331,4199	3,3757
8351,4340	3,3760
8371,4483	3,3757
8391,4622	3,3757
8411,4763	3,3757
8431,4905	3,3757
8451,5047	3,3757
8471,5186	3,3757
8491,5327	3,3757
8511,5469	3,3757
8531,5609	3,3757
8551,5750	3,3757
8571,5891	3,3757
8591,6033	3,3757
8611,6174	3,3754
8631,6315	3,3754
8651,6455	3,3757
8671,6596	3,3754
8691,6733	3,3757
8711,6878	3,3754
8731,7020	3,3754
8751,7213	3,3754
8771,7300	3,3757
8791,7440	3,3757
8811,7591	3,3757
8831,7734	3,3754
8851,7874	3,3757
8871,8017	3,3754
8891,8153	3,3754
8911,8297	3,3754
8931,8438	3,3757
8951,8578	3,3751
8971,8720	3,3754
8991,8860	3,3754
9011,9002	3,3754
9031,9143	3,3754
9051,9284	3,3751
9071,9425	3,3757
9091,9563	3,3751
9111,9705	3,3754
9131,9846	3,3754
9151,9990	3,3754
9172,0130	3,3754
9192,0269	3,3754
9212,0410	3,3754
9232,0552	3,3754
9252,0693	3,3754
9272,0833	3,3754
9292,0976	3,3754
9312,1115	3,3751
9332,1256	3,3754
9352,1397	3,3754
9372,1539	3,3754
9392,1677	3,3754
9412,1821	3,3754
9432,1960	3,3754
9452,2101	3,3754
9472,2244	3,3751
9492,2383	3,3754
9512,2525	3,3754
9532,2666	3,3754
9552,2807	3,3754
9572,2949	3,3751
9592,3088	3,3751
9612,3228	3,3754
9632,3369	3,3751
9652,3523	3,3751
9672,3661	3,3751
9692,3803	3,3751
9712,3943	3,3751
9732,4085	3,3754
9752,4226	3,3751
9772,4367	3,3751
9792,4509	3,3751
9812,4647	3,3751
9832,4790	3,3751
9852,4935	3,3751
9872,5070	3,3751
9892,5213	3,3751
9912,5353	3,3754
9932,5496	3,3748
9952,5634	3,3751
9972,5775	3,3748
9992,5917	3,3751
10012,6058	3,3748
10032,6199	3,3748
10052,6338	3,3748
10072,6482	3,3748
10092,6621	3,3751
10112,6761	3,3748
10132,6903	3,3748
10152,7043	3,3748
10172,7185	3,3751
10192,7325	3,3751
10212,7466	3,3748
10232,7608	3,3748
10252,7749	3,3748
10272,7889	3,3751
10292,8031	3,3748
10312,8172	3,3748
10332,8313	3,3745
10352,8453	3,3745
10372,8594	3,3748
10392,8735	3,3751
10412,8875	3,3748
10432,9018	3,3745
10452,9157	3,3745
10472,9299	3,3745
10492,9439	3,3742
10512,9590	3,3748
10532,9731	3,3745
10552,9873	3,3745
10573,0015	3,3745
10593,0155	3,3751
10613,0295	3,3745
10633,0436	3,3745
10653,0577	3,3745
10673,0718	3,3748
10693,0858	3,3745
10713,1001	3,3745
10733,1141	3,3748
10753,1281	3,3745
10773,1423	3,3745
10793,1563	3,3745
10813,1705	3,3745
10833,1846	3,3745
10853,1988	3,3745
10873,2128	3,3745
10893,2267	3,3745
10913,2409	3,3748
10933,2549	3,3742
10953,2691	3,3742
10973,2833	3,3745
10993,2974	3,3742
11013,3113	3,3745
11033,3255	3,3745
11053,3395	3,3745
11073,3537	3,3745
11093,3677	3,3745
11113,3819	3,3745
11133,3961	3,3742
11153,4104	3,3742
11173,4240	3,3745
11193,4381	3,3742
11213,4524	3,3745
11233,4664	3,3742
11253,4803	3,3742
11273,4947	3,3742
11293,5086	3,3742
11313,5227	3,3742
11333,5372	3,3745
11353,5509	3,3742
11373,5661	3,3742
11393,5801	3,3742
11413,5944	3,3742
11433,6082	3,3742
11453,6223	3,3745
11473,6364	3,3742
11493,6505	3,3742
11513,6646	3,3742
11533,6788	3,3742
11553,6930	3,3742
11573,7070	3,3745
11593,7211	3,3742
11613,7352	3,3742
11633,7493	3,3742
11653,7633	3,3742
11673,7773	3,3742
11693,7916	3,3739
11713,8056	3,3742
11733,8196	3,3742
11753,8338	3,3742
11773,8477	3,3742
11793,8620	3,3742
11813,8761	3,3742
11833,8903	3,3742
11853,9043	3,3742
11873,9183	3,3742
11893,9324	3,3742
11913,9466	3,3739
11933,9606	3,3742
11953,9746	3,3739
11973,9891	3,3742
11994,0026	3,3739
12014,0170	3,3739
12034,0310	3,3742
12054,0452	3,3739
12074,0593	3,3742
12094,0733	3,3739
12114,0875	3,3739
12134,1015	3,3739
12154,1155	3,3739
12174,1296	3,3739
12194,1437	3,3742
12214,1577	3,3739
12234,1730	3,3739
12254,1871	3,3739
12274,2011	3,3739
12294,2154	3,3739
12314,2292	3,3739
12334,2434	3,3742
12354,2575	3,3742
12374,2717	3,3742
12394,2859	3,3739
12414,2998	3,3739
12434,3139	3,3739
12454,3283	3,3742
12474,3419	3,3742
12494,3562	3,3735
12514,3702	3,3739
12534,3846	3,3739
12554,3984	3,3735
12574,4126	3,3739
12594,4267	3,3739
12614,4407	3,3739
12634,4549	3,3739
12654,4689	3,3735
12674,4835	3,3739
12694,4970	3,3739
12714,5112	3,3735
12734,5254	3,3735
12754,5392	3,3735
12774,5535	3,3739
12794,5675	3,3735
12814,5818	3,3732
12834,5960	3,3735
12854,6098	3,3735
12874,6239	3,3735
12894,6379	3,3735
12914,6520	3,3735
12934,6663	3,3735
12954,6805	3,3735
12974,6944	3,3735
12994,7085	3,3735
13014,7225	3,3735
13034,7366	3,3735
13054,7507	3,3735
13074,7658	3,3735
13094,7801	3,3735
13114,7941	3,3735
13134,8082	3,3735
13154,8222	3,3735
13174,8363	3,3735
13194,8503	3,3732
13214,8646	3,3735
13234,8787	3,3735
13254,8927	3,3732
13274,9070	3,3732
13294,9207	3,3732
13314,9348	3,3735
13334,9490	3,3735
13354,9632	3,3732
13374,9774	3,3732
13394,9913	3,3732
13415,0055	3,3732
13435,0195	3,3732
13455,0335	3,3732
13475,0477	3,3732
13495,0617	3,3732
13515,0759	3,3732
13535,0900	3,3729
13555,1040	3,3732
13575,1181	3,3732
13595,1322	3,3732
13615,1461	3,3729
13635,1604	3,3732
13655,1747	3,3732
13675,1885	3,3732
13695,2027	3,3732
13715,2168	3,3732
13735,2308	3,3729
13755,2452	3,3732
13775,2590	3,3732
13795,2734	3,3729
13815,2873	3,3729
13835,3014	3,3729
13855,3155	3,3729
13875,3295	3,3729
13895,3436	3,3729
13915,3577	3,3732
13935,3730	3,3729
13955,3869	3,3726
13975,4009	3,3729
13995,4151	3,3729
14015,4291	3,3726
14035,4433	3,3729
14055,4572	3,3729
14075,4716	3,3729
14095,4855	3,3729
14115,4996	3,3732
14135,5138	3,3729
14155,5278	3,3729
14175,5418	3,3732
14195,5559	3,3729
14215,5700	3,3726
14235,5842	3,3729
14255,5982	3,3732
14275,6123	3,3726
14295,6264	3,3729
14315,6406	3,3729
14335,6546	3,3726
14355,6688	3,3726
14375,6829	3,3729
14395,6968	3,3726
14415,7110	3,3729
14435,7250	3,3726
14455,7391	3,3729
14475,7533	3,3726
14495,7676	3,3726
14515,7815	3,3726
14535,7955	3,3729
14555,8097	3,3726
14575,8237	3,3726
14595,8378	3,3726
14615,8518	3,3726
14635,8662	3,3726
14655,8799	3,3729
14675,8947	3,3726
14695,9083	3,3726
14715,9223	3,3726
14735,9365	3,3726
14755,9506	3,3726
14775,9647	3,3726
14795,9799	3,3726
14815,9938	3,3726
14836,0079	3,3726
14856,0221	3,3726
14876,0360	3,3726
14896,0503	3,3726
14916,0643	3,3726
14936,0785	3,3726
14956,0924	3,3726
14976,1066	3,3726
14996,1206	3,3726
15016,1347	3,3723
15036,1489	3,3723
15056,1629	3,3726
15076,1772	3,3726
15096,1912	3,3723
15116,2053	3,3723
15136,2207	3,3723
15156,2335	3,3723
15176,2475	3,3723
15196,2616	3,3723
15216,2759	3,3723
15236,2897	3,3723
15256,3038	3,3723
15276,3179	3,3726
15296,3320	3,3720
15316,3461	3,3720
15336,3602	3,3723
15356,3745	3,3720
15376,3885	3,3723
15396,4025	3,3723
15416,4167	3,3720
15436,4303	3,3726
15456,4449	3,3723
15476,4589	3,3720
15496,4730	3,3723
15516,4873	3,3723
15536,5011	3,3720
15556,5153	3,3720
15576,5293	3,3720
15596,5434	3,3723
15616,5575	3,3723
15636,5728	3,3723
15656,5867	3,3720
15676,6009	3,3717
15696,6148	3,3723
15716,6290	3,3723
15736,6431	3,3720
15756,6572	3,3723
15776,6715	3,3720
15796,6853	3,3720
15816,6994	3,3720
15836,7135	3,3723
15856,7276	3,3720
15876,7419	3,3720
15896,7558	3,3720
15916,7701	3,3720
15936,7841	3,3720
15956,7980	3,3720
15976,8122	3,3720
15996,8263	3,3717
16016,8403	3,3720
16036,8543	3,3720
16056,8689	3,3717
16076,8826	3,3717
16096,8967	3,3720
16116,9109	3,3717
16136,9249	3,3720
16156,9390	3,3717
16176,9531	3,3717
16196,9672	3,3714
16216,9814	3,3720
16236,9955	3,3720
16257,0094	3,3720
16277,0237	3,3720
16297,0377	3,3714
16317,0517	3,3717
16337,0659	3,3717
16357,0800	3,3717
16377,0940	3,3720
16397,1082	3,3717
16417,1224	3,3717
16437,1365	3,3720
16457,1511	3,3717
16477,1646	3,3717
16497,1796	3,3717
16517,1936	3,3717
16537,2078	3,3717
16557,2220	3,3720
16577,2360	3,3717
16597,2502	3,3717
16617,2642	3,3717
16637,2781	3,3714
16657,2923	3,3714
16677,3064	3,3714
16697,3205	3,3717
16717,3350	3,3714
16737,3486	3,3714
16757,3628	3,3717
16777,3769	3,3717
16797,3909	3,3717
16817,4051	3,3717
16837,4192	3,3717
16857,4335	3,3711
16877,4473	3,3714
16897,4615	3,3714
16917,4754	3,3717
16937,4895	3,3714
16957,5037	3,3717
16977,5178	3,3714
16997,5319	3,3717
17017,5461	3,3714
17037,5601	3,3717
17057,5741	3,3714
17077,5882	3,3714
17097,6023	3,3717
17117,6165	3,3714
17137,6307	3,3714
17157,6446	3,3717
17177,6588	3,3714
17197,6728	3,3711
17217,6869	3,3717
17237,7010	3,3714
17257,7150	3,3711
17277,7291	3,3711
17297,7433	3,3714
17317,7573	3,3711
17337,7715	3,3714
17357,7866	3,3714
17377,8006	3,3711
17397,8149	3,3714
17417,8291	3,3714
17437,8431	3,3711
17457,8570	3,3711
17477,8711	3,3714
17497,8851	3,3711
17517,8994	3,3711
17537,9134	3,3711
17557,9277	3,3714
17577,9416	3,3708
17597,9556	3,3711
17617,9699	3,3711
17637,9839	3,3708
17657,9978	3,3711
17678,0120	3,3711
17698,0264	3,3711
17718,0402	3,3708
17738,0546	3,3711
17758,0684	3,3711
17778,0825	3,3711
17798,0973	3,3711
17818,1107	3,3708
17838,1250	3,3711
17858,1390	3,3708
17878,1531	3,3711
17898,1671	3,3708
17918,1810	3,3711
17938,1953	3,3708
17958,2094	3,3708
17978,2237	3,3708
17998,2376	3,3708
18018,2517	3,3708
18038,2657	3,3711
18058,2801	3,3708
18078,2940	3,3708
18098,3079	3,3708
18118,3222	3,3708
18138,3362	3,3708
18158,3502	3,3708
18178,3643	3,3708
18198,3794	3,3705
18218,3935	3,3711
18238,4077	3,3708
18258,4218	3,3708
18278,4358	3,3705
18298,4499	3,3708
18318,4640	3,3705
18338,4782	3,3705
18358,4922	3,3705
18378,5064	3,3705
18398,5203	3,3708
18418,5343	3,3708
18438,5485	3,3705
18458,5627	3,3705
18478,5769	3,3705
18498,5908	3,3705
18518,6050	3,3708
18538,6190	3,3705
18558,6330	3,3705
18578,6470	3,3705
18598,6612	3,3701
18618,6756	3,3701
18638,6894	3,3701
18658,7036	3,3705
18678,7177	3,3701
18698,7318	3,3701
18718,7458	3,3701
18738,7602	3,3705
18758,7742	3,3701
18778,7880	3,3701
18798,8022	3,3701
18818,8162	3,3698
18838,8303	3,3698
18858,8446	3,3705
18878,8585	3,3701
18898,8728	3,3705
18918,8868	3,3698
18938,9008	3,3701
18958,9149	3,3698
18978,9290	3,3701
18998,9432	3,3701
19018,9571	3,3701
19038,9717	3,3701
19058,9863	3,3698
19079,0004	3,3698
19099,0146	3,3698
19119,0286	3,3698
19139,0427	3,3698
19159,0568	3,3701
19179,0711	3,3698
19199,0850	3,3701
19219,0991	3,3705
19239,1132	3,3705
19259,1272	3,3698
19279,1415	3,3698
19299,1555	3,3698
19319,1698	3,3698
19339,1837	3,3698
19359,1979	3,3698
19379,2118	3,3701
19399,2259	3,3698
19419,2402	3,3695
19439,2541	3,3695
19459,2684	3,3695
19479,2823	3,3698
19499,2963	3,3698
19519,3105	3,3698
19539,3245	3,3695
19559,3387	3,3695
19579,3529	3,3695
19599,3670	3,3695
19619,3809	3,3695
19639,3951	3,3698
19659,4091	3,3695
19679,4233	3,3695
19699,4373	3,3695
19719,4515	3,3695
19739,4657	3,3692
19759,4796	3,3692
19779,4937	3,3695
19799,5077	3,3692
19819,5219	3,3692
19839,5360	3,3692
19859,5500	3,3692
19879,5640	3,3692
19899,5783	3,3692
19919,5934	3,3692
19939,6074	3,3695
19959,6216	3,3692
19979,6356	3,3692
19999,6498	3,3692
20019,6638	3,3692
20039,6780	3,3692
20059,6920	3,3692
20079,7062	3,3692
20099,7202	3,3695
20119,7343	3,3692
20139,7483	3,3692
20159,7624	3,3692
20179,7767	3,3689
20199,7907	3,3692
20219,8047	3,3692
20239,8188	3,3692
20259,8328	3,3692
20279,8469	3,3692
20299,8611	3,3692
20319,8753	3,3692
20339,8896	3,3692
20359,9034	3,3689
20379,9176	3,3689
20399,9315	3,3692
20419,9456	3,3689
20439,9597	3,3689
20459,9740	3,3689
20479,9880	3,3689
20500,0020	3,3689
20520,0161	3,3689
20540,0301	3,3686
20560,0443	3,3689
20580,0583	3,3692
20600,0726	3,3686
20620,0866	3,3689
20640,1007	3,3689
20660,1148	3,3689
20680,1288	3,3689
20700,1428	3,3689
20720,1572	3,3689
20740,1713	3,3686
20760,1853	3,3686
20780,2003	3,3686
20800,2145	3,3683
20820,2284	3,3686
20840,2427	3,3686
20860,2566	3,3683
20880,2710	3,3686
20900,2849	3,3683
20920,2990	3,3683
20940,3131	3,3683
20960,3272	3,3686
20980,3412	3,3683
21000,3553	3,3683
21020,3695	3,3683
21040,3835	3,3683
21060,3977	3,3683
21080,4116	3,3683
21100,4256	3,3686
21120,4398	3,3683
21140,4541	3,3686
21160,4682	3,3683
21180,4821	3,3680
21200,4963	3,3683
21220,5102	3,3680
21240,5244	3,3686
21260,5386	3,3680
21280,5526	3,3683
21300,5669	3,3683
21320,5809	3,3683
21340,5950	3,3683
21360,6090	3,3683
21380,6229	3,3680
21400,6372	3,3680
21420,6512	3,3680
21440,6657	3,3686
21460,6796	3,3677
21480,6935	3,3683
21500,7077	3,3680
21520,7217	3,3680
21540,7356	3,3680
21560,7500	3,3677
21580,7642	3,3683
21600,7781	3,3680
21620,7933	3,3677
21640,8071	3,3680
21660,8213	3,3677
21680,8355	3,3677
21700,8496	3,3680
21720,8637	3,3677
21740,8778	3,3680
21760,8918	3,3680
21780,9059	3,3680
21800,9200	3,3677
21820,9342	3,3677
21840,9482	3,3680
21860,9624	3,3677
21880,9763	3,3680
21900,9906	3,3674
21921,0048	3,3677
21941,0186	3,3674
21961,0327	3,3677
21981,0468	3,3674
22001,0611	3,3677
22021,0750	3,3674
22041,0892	3,3674
22061,1032	3,3677
22081,1173	3,3674
22101,1316	3,3674
22121,1453	3,3674
22141,1597	3,3674
22161,1739	3,3674
22181,1874	3,3674
22201,2019	3,3674
22221,2160	3,3671
22241,2300	3,3674
22261,2441	3,3671
22281,2583	3,3674
22301,2724	3,3671
22321,2865	3,3674
22341,3005	3,3671
22361,3145	3,3674
22381,3288	3,3674
22401,3427	3,3671
22421,3568	3,3671
22441,3713	3,3671
22461,3850	3,3671
22481,4002	3,3671
22501,4142	3,3667
22521,4282	3,3671
22541,4424	3,3667
22561,4565	3,3667
22581,4708	3,3674
22601,4846	3,3667
22621,4988	3,3671
22641,5129	3,3671
22661,5270	3,3671
22681,5410	3,3671
22701,5551	3,3667
22721,5694	3,3667
22741,5833	3,3667
22761,5974	3,3667
22781,6115	3,3664
22801,6256	3,3667
22821,6398	3,3664
22841,6538	3,3667
22861,6679	3,3667
22881,6821	3,3664
22901,6960	3,3667
22921,7102	3,3667
22941,7243	3,3667
22961,7383	3,3664
22981,7526	3,3667
23001,7667	3,3667
23021,7807	3,3664
23041,7948	3,3667
23061,8088	3,3661
23081,8228	3,3664
23101,8370	3,3664
23121,8511	3,3664
23141,8654	3,3664
23161,8793	3,3664
23181,8934	3,3664
23201,9076	3,3664
23221,9215	3,3664
23241,9356	3,3664
23261,9497	3,3661
23281,9640	3,3658
23301,9780	3,3661
23321,9930	3,3661
23342,0071	3,3664
23362,0211	3,3661
23382,0354	3,3661
23402,0493	3,3664
23422,0636	3,3661
23442,0777	3,3661
23462,0918	3,3658
23482,1057	3,3658
23502,1198	3,3658
23522,1340	3,3661
23542,1480	3,3658
23562,1622	3,3658
23582,1762	3,3658
23602,1902	3,3661
23622,2045	3,3658
23642,2186	3,3658
23662,2329	3,3658
23682,2467	3,3658
23702,2609	3,3655
23722,2748	3,3658
23742,2889	3,3658
23762,3030	3,3655
23782,3171	3,3658
23802,3315	3,3658
23822,3453	3,3652
23842,3594	3,3655
23862,3739	3,3658
23882,3877	3,3655
23902,4017	3,3655
23922,4157	3,3655
23942,4300	3,3655
23962,4440	3,3655
23982,4580	3,3652
