t/s	U/V
24146,9305	4,2530
24166,9442	4,2527
24186,9580	4,2530
24206,9717	4,2527
24226,9854	4,2530
24246,9991	4,2530
24267,0129	4,2533
24287,0266	4,2530
24307,0404	4,2530
24327,0541	4,2530
24347,0679	4,2533
24367,0816	4,2533
24387,0954	4,2533
24407,1091	4,2533
24427,1228	4,2533
24447,1366	4,2536
24467,1505	4,2533
24487,1641	4,2536
24507,1778	4,2536
24527,1916	4,2539
24547,2053	4,2539
24567,2190	4,2539
24587,2328	4,2542
24607,2465	4,2539
24627,2602	4,2539
24647,2740	4,2539
24667,2877	4,2542
24687,3015	4,2542
24707,3152	4,2542
24727,3291	4,2545
24747,3427	4,2545
24767,3564	4,2545
24787,3702	4,2545
24807,3839	4,2545
24827,3977	4,2545
24847,4115	4,2548
24867,4255	4,2545
24887,4388	4,2548
24907,4526	4,2545
24927,4664	4,2548
24947,4801	4,2548
24967,4938	4,2551
24987,5076	4,2551
25007,5213	4,2548
25027,5351	4,2551
25047,5488	4,2551
25067,5627	4,2554
25087,5765	4,2554
25107,5900	4,2554
25127,6038	4,2554
25147,6175	4,2558
25167,6313	4,2554
25187,6450	4,2554
25207,6588	4,2558
25227,6725	4,2558
25247,6862	4,2558
25267,7000	4,2558
25287,7138	4,2561
25307,7275	4,2561
25327,7412	4,2561
25347,7549	4,2564
25367,7687	4,2561
25387,7824	4,2564
25407,7961	4,2564
25427,8099	4,2561
25447,8236	4,2564
25467,8374	4,2564
25487,8512	4,2564
25507,8649	4,2567
25527,8787	4,2567
25547,8923	4,2567
25567,9061	4,2570
25587,9198	4,2570
25607,9336	4,2570
25627,9474	4,2567
25647,9611	4,2570
25667,9747	4,2570
25687,9885	4,2573
25708,0023	4,2570
25728,0160	4,2576
25748,0298	4,2576
25768,0437	4,2573
25788,0573	4,2570
25808,0710	4,2573
25828,0847	4,2576
25848,0985	4,2576
25868,1123	4,2576
25888,1260	4,2579
25908,1398	4,2582
25928,1535	4,2579
25948,1672	4,2576
25968,1809	4,2579
25988,1947	4,2579
26008,2084	4,2579
26028,2223	4,2582
26048,2359	4,2579
26068,2497	4,2585
26088,2634	4,2582
26108,2772	4,2582
26128,2909	4,2585
26148,3047	4,2585
26168,3186	4,2585
26188,3321	4,2585
26208,3458	4,2585
26228,3596	4,2585
26248,3733	4,2585
26268,3871	4,2588
26288,4008	4,2588
26308,4146	4,2591
26328,4283	4,2588
26348,4420	4,2588
26368,4558	4,2591
26388,4695	4,2591
26408,4833	4,2591
26428,4970	4,2591
26448,5107	4,2591
26468,5245	4,2591
26488,5382	4,2591
26508,5520	4,2595
26528,5657	4,2595
26548,5795	4,2598
26568,5932	4,2598
26588,6069	4,2595
26608,6208	4,2598
26628,6344	4,2598
26648,6482	4,2601
26668,6619	4,2601
26688,6756	4,2598
26708,6894	4,2598
26728,7032	4,2598
26748,7169	4,2601
26768,7306	4,2604
26788,7444	4,2604
26808,7581	4,2601
26828,7718	4,2604
26848,7856	4,2604
26868,7994	4,2604
26888,8131	4,2604
26908,8268	4,2607
26928,8405	4,2607
26948,8543	4,2604
26968,8680	4,2610
26988,8818	4,2610
27008,8955	4,2607
27028,9093	4,2610
27048,9230	4,2610
27068,9368	4,2610
27088,9505	4,2610
27108,9642	4,2613
27128,9780	4,2613
27148,9917	4,2613
27169,0054	4,2613
27189,0192	4,2610
27209,0329	4,2616
27229,0467	4,2616
27249,0604	4,2616
27269,0742	4,2616
27289,0879	4,2616
27309,1016	4,2616
27329,1154	4,2616
27349,1291	4,2619
27369,1429	4,2616
27389,1566	4,2616
27409,1703	4,2619
27429,1841	4,2619
27449,1978	4,2622
27469,2117	4,2619
27489,2253	4,2622
27509,2391	4,2622
27529,2528	4,2622
27549,2666	4,2622
27569,2803	4,2622
27589,2940	4,2622
27609,3078	4,2622
27629,3215	4,2625
27649,3353	4,2625
27669,3490	4,2625
27689,3627	4,2629
27709,3765	4,2625
27729,3902	4,2632
27749,4040	4,2629
27769,4178	4,2629
27789,4315	4,2629
27809,4451	4,2632
27829,4589	4,2629
27849,4727	4,2629
27869,4864	4,2632
27889,5002	4,2629
27909,5140	4,2632
27929,5277	4,2632
27949,5414	4,2632
27969,5551	4,2635
27989,5689	4,2635
28009,5826	4,2635
28029,5964	4,2635
28049,6101	4,2635
28069,6238	4,2635
28089,6376	4,2635
28109,6513	4,2638
28129,6651	4,2635
28149,6788	4,2635
28169,6927	4,2638
28189,7063	4,2638
28209,7200	4,2638
28229,7338	4,2641
28249,7475	4,2641
28269,7613	4,2638
28289,7750	4,2644
28309,7888	4,2641
28329,8025	4,2644
28349,8162	4,2641
28369,8300	4,2644
28389,8437	4,2644
28409,8574	4,2644
28429,8712	4,2644
28449,8849	4,2644
28469,8986	4,2644
28489,9124	4,2644
28509,9262	4,2644
28529,9399	4,2647
28549,9537	4,2644
28569,9674	4,2644
28589,9812	4,2647
28609,9949	4,2647
28630,0086	4,2650
28650,0223	4,2650
28670,0361	4,2647
28690,0498	4,2647
28710,0636	4,2650
28730,0772	4,2650
28750,0911	4,2650
28770,1049	4,2653
28790,1185	4,2653
28810,1323	4,2650
28830,1460	4,2650
28850,1598	4,2653
28870,1735	4,2647
28890,1874	4,2653
28910,2010	4,2653
28930,2147	4,2656
28950,2285	4,2653
28970,2423	4,2653
28990,2560	4,2656
29010,2697	4,2656
29030,2834	4,2659
29050,2972	4,2656
29070,3109	4,2656
29090,3246	4,2656
29110,3384	4,2659
29130,3522	4,2659
29150,3659	4,2656
29170,3796	4,2659
29190,3934	4,2659
29210,4073	4,2656
29230,4209	4,2663
29250,4346	4,2659
29270,4483	4,2659
29290,4621	4,2659
29310,4758	4,2659
29330,4896	4,2659
29350,5033	4,2663
29370,5171	4,2659
29390,5308	4,2666
29410,5445	4,2666
29430,5583	4,2666
29450,5720	4,2666
29470,5858	4,2663
29490,5995	4,2666
29510,6132	4,2666
29530,6270	4,2663
29550,6407	4,2669
29570,6544	4,2666
29590,6682	4,2666
29610,6819	4,2663
29630,6957	4,2666
29650,7094	4,2666
29670,7232	4,2666
29690,7370	4,2669
29710,7506	4,2669
29730,7644	4,2669
29750,7782	4,2666
29770,7919	4,2669
29790,8056	4,2672
29810,8194	4,2669
29830,8330	4,2669
29850,8469	4,2669
29870,8606	4,2669
29890,8743	4,2669
29910,8881	4,2672
29930,9018	4,2672
29950,9156	4,2672
29970,9293	4,2672
29990,9431	4,2675
30010,9568	4,2672
30030,9705	4,2672
30050,9844	4,2675
30070,9982	4,2675
30091,0117	4,2672
30111,0255	4,2672
30131,0392	4,2675
30151,0531	4,2675
30171,0667	4,2675
30191,0805	4,2675
30211,0942	4,2675
30231,1080	4,2675
30251,1217	4,2675
30271,1354	4,2675
30291,1492	4,2678
30311,1630	4,2678
30331,1766	4,2678
30351,1903	4,2678
30371,2041	4,2678
30391,2179	4,2678
30411,2316	4,2678
30431,2454	4,2681
30451,2591	4,2678
30471,2729	4,2678
30491,2866	4,2678
30511,3003	4,2681
30531,3141	4,2678
30551,3277	4,2681
30571,3415	4,2681
30591,3553	4,2681
30611,3692	4,2684
30631,3828	4,2681
30651,3965	4,2681
30671,4102	4,2681
30691,4240	4,2681
30711,4378	4,2684
30731,4516	4,2684
30751,4652	4,2678
30771,4790	4,2684
30791,4927	4,2684
30811,5064	4,2684
30831,5202	4,2684
30851,5340	4,2684
30871,5477	4,2687
30891,5614	4,2684
30911,5752	4,2684
30931,5889	4,2687
30951,6027	4,2687
30971,6164	4,2684
30991,6301	4,2687
31011,6439	4,2687
31031,6576	4,2687
31051,6714	4,2687
31071,6851	4,2690
31091,6988	4,2687
31111,7126	4,2687
31131,7263	4,2687
31151,7401	4,2690
31171,7538	4,2687
31191,7675	4,2687
31211,7813	4,2684
31231,7950	4,2690
31251,8088	4,2690
31271,8225	4,2690
31291,8362	4,2690
31311,8501	4,2693
31331,8638	4,2693
31351,8776	4,2690
31371,8915	4,2690
31391,9050	4,2693
31411,9187	4,2693
31431,9324	4,2693
31451,9462	4,2693
31471,9599	4,2693
31491,9737	4,2693
31511,9874	4,2693
31532,0011	4,2693
31552,0150	4,2693
31572,0287	4,2693
31592,0423	4,2693
31612,0562	4,2693
31632,0699	4,2693
31652,0836	4,2690
31672,0973	4,2693
31692,1111	4,2693
31712,1249	4,2693
31732,1386	4,2693
31752,1523	4,2693
31772,1661	4,2693
31792,1798	4,2693
31812,1936	4,2697
31832,2074	4,2693
31852,2211	4,2693
31872,2348	4,2697
31892,2485	4,2693
31912,2622	4,2697
31932,2760	4,2697
31952,2898	4,2697
31972,3034	4,2697
31992,3172	4,2697
32012,3310	4,2697
32032,3447	4,2697
32052,3584	4,2693
32072,3722	4,2697
32092,3859	4,2697
32112,3997	4,2697
32132,4134	4,2697
32152,4272	4,2697
32172,4409	4,2697
32192,4547	4,2697
32212,4684	4,2697
32232,4820	4,2697
32252,4959	4,2697
32272,5096	4,2697
32292,5233	4,2697
32312,5371	4,2697
32332,5508	4,2697
32352,5646	4,2697
32372,5784	4,2697
32392,5920	4,2697
32412,6058	4,2697
32432,6195	4,2697
32452,6333	4,2703
32472,6470	4,2700
32492,6607	4,2700
32512,6745	4,2697
32532,6882	4,2697
32552,7020	4,2703
32572,7158	4,2697
32592,7295	4,2703
32612,7432	4,2700
32632,7570	4,2703
32652,7708	4,2706
32672,7846	4,2700
32692,7982	4,2703
32712,8119	4,2706
32732,8257	4,2703
32752,8396	4,2706
32772,8532	4,2706
32792,8670	4,2706
32812,8807	4,2706
32832,8946	4,2706
32852,9082	4,2706
32872,9219	4,2712
32892,9356	4,2709
32912,9494	4,2706
32932,9631	4,2706
32952,9769	4,2706
32972,9906	4,2709
32993,0043	4,2709
33013,0180	4,2709
33033,0318	4,2709
33053,0455	4,2712
33073,0593	4,2712
33093,0730	4,2709
33113,0868	4,2709
33133,1005	4,2712
33153,1142	4,2712
33173,1280	4,2712
33193,1418	4,2715
33213,1555	4,2709
33233,1692	4,2712
33253,1829	4,2712
33273,1967	4,2709
33293,2105	4,2712
33313,2242	4,2715
33333,2380	4,2712
33353,2517	4,2712
33373,2654	4,2712
33393,2791	4,2715
33413,2929	4,2715
33433,3066	4,2715
33453,3203	4,2715
33473,3341	4,2715
33493,3480	4,2715
33513,3616	4,2712
33533,3753	4,2715
33553,3891	4,2718
33573,4028	4,2718
33593,4166	4,2715
33613,4303	4,2715
33633,4440	4,2715
33653,4578	4,2715
33673,4715	4,2715
33693,4852	4,2715
33713,4990	4,2718
33733,5127	4,2715
33753,5266	4,2718
33773,5402	4,2715
33793,5540	4,2718
33813,5677	4,2721
33833,5815	4,2721
33853,5952	4,2718
33873,6089	4,2718
33893,6227	4,2715
33913,6364	4,2721
33933,6502	4,2718
33953,6639	4,2721
33973,6778	4,2718
33993,6914	4,2721
34013,7051	4,2718
34033,7189	4,2721
34053,7326	4,2721
34073,7464	4,2721
34093,7601	4,2721
34113,7738	4,2721
34133,7876	4,2721
34153,8013	4,2721
34173,8151	4,2721
34193,8288	4,2721
34213,8426	4,2724
34233,8563	4,2721
34253,8701	4,2724
34273,8838	4,2724
34293,8975	4,2724
34313,9113	4,2724
34333,9250	4,2727
34353,9387	4,2724
34373,9525	4,2727
34393,9662	4,2721
34413,9800	4,2727
34433,9938	4,2727
34454,0075	4,2727
34474,0212	4,2727
34494,0349	4,2724
34514,0488	4,2727
34534,0624	4,2724
34554,0762	4,2727
34574,0899	4,2727
34594,1037	4,2727
34614,1174	4,2727
34634,1311	4,2731
34654,1449	4,2731
34674,1586	4,2731
34694,1724	4,2731
34714,1861	4,2731
34734,1998	4,2731
34754,2136	4,2731
34774,2272	4,2731
34794,2412	4,2731
34814,2549	4,2727
34834,2686	4,2734
34854,2823	4,2734
34874,2960	4,2731
34894,3098	4,2734
34914,3235	4,2734
34934,3373	4,2734
34954,3510	4,2734
34974,3647	4,2734
34994,3785	4,2734
35014,3922	4,2734
35034,4060	4,2734
35054,4198	4,2734
35074,4335	4,2737
35094,4472	4,2737
35114,4609	4,2737
35134,4747	4,2737
35154,4884	4,2737
35174,5022	4,2734
35194,5159	4,2737
35214,5296	4,2737
35234,5434	4,2737
35254,5571	4,2737
35274,5711	4,2737
35294,5846	4,2737
35314,5984	4,2740
35334,6121	4,2737
35354,6258	4,2740
35374,6396	4,2740
35394,6533	4,2743
35414,6671	4,2743
35434,6808	4,2737
35454,6945	4,2740
35474,7083	4,2743
35494,7220	4,2740
35514,7358	4,2740
35534,7495	4,2740
35554,7633	4,2743
35574,7770	4,2740
35594,7907	4,2743
35614,8045	4,2743
35634,8182	4,2743
35654,8320	4,2743
35674,8457	4,2743
35694,8595	4,2746
35714,8732	4,2743
35734,8869	4,2743
35754,9007	4,2746
35774,9144	4,2743
35794,9282	4,2746
35814,9419	4,2743
35834,9556	4,2743
35854,9694	4,2746
35874,9832	4,2746
35894,9969	4,2746
35915,0106	4,2746
35935,0244	4,2746
35955,0381	4,2746
35975,0518	4,2749
35995,0656	4,2746
36015,0793	4,2746
36035,0931	4,2749
36055,1068	4,2746
36075,1205	4,2746
36095,1344	4,2749
36115,1480	4,2746
36135,1619	4,2749
36155,1755	4,2746
36175,1893	4,2752
36195,2030	4,2752
36215,2168	4,2749
36235,2305	4,2752
36255,2442	4,2752
36275,2580	4,2752
36295,2717	4,2752
36315,2855	4,2752
36335,2992	4,2755
36355,3129	4,2752
36375,3267	4,2752
36395,3404	4,2752
36415,3541	4,2755
36435,3679	4,2755
36455,3816	4,2755
36475,3954	4,2755
36495,4091	4,2755
36515,4229	4,2755
36535,4366	4,2758
36555,4504	4,2755
36575,4643	4,2755
36595,4778	4,2755
36615,4916	4,2758
36635,5053	4,2758
36655,5191	4,2758
36675,5328	4,2758
36695,5465	4,2758
36715,5603	4,2758
36735,5741	4,2758
36755,5877	4,2758
36775,6015	4,2758
36795,6153	4,2761
36815,6290	4,2761
36835,6427	4,2761
36855,6565	4,2761
36875,6702	4,2758
36895,6839	4,2761
36915,6977	4,2761
36935,7116	4,2765
36955,7252	4,2765
36975,7389	4,2761
36995,7527	4,2765
37015,7664	4,2761
37035,7802	4,2765
37055,7938	4,2765
37075,8076	4,2765
37095,8214	4,2765
37115,8351	4,2765
37135,8488	4,2765
37155,8626	4,2771
37175,8764	4,2768
37195,8903	4,2768
37215,9039	4,2768
37235,9176	4,2768
37255,9313	4,2768
37275,9450	4,2771
37295,9588	4,2768
37315,9727	4,2768
37335,9863	4,2771
37356,0000	4,2771
37376,0137	4,2771
37396,0275	4,2771
37416,0412	4,2768
37436,0550	4,2771
37456,0687	4,2774
37476,0825	4,2774
37496,0962	4,2771
37516,1099	4,2774
37536,1237	4,2774
37556,1375	4,2774
37576,1512	4,2774
37596,1649	4,2774
37616,1787	4,2774
37636,1924	4,2774
37656,2062	4,2774
37676,2199	4,2774
37696,2336	4,2774
37716,2474	4,2774
37736,2611	4,2777
37756,2748	4,2777
37776,2886	4,2777
37796,3023	4,2774
37816,3161	4,2774
37836,3298	4,2780
37856,3435	4,2777
37876,3575	4,2777
37896,3710	4,2777
37916,3848	4,2780
37936,3985	4,2777
37956,4123	4,2780
37976,4260	4,2783
37996,4397	4,2780
38016,4535	4,2780
38036,4672	4,2780
38056,4810	4,2783
38076,4947	4,2783
38096,5085	4,2780
38116,5222	4,2780
38136,5359	4,2783
38156,5497	4,2780
38176,5634	4,2783
38196,5772	4,2783
38216,5909	4,2786
38236,6048	4,2786
38256,6184	4,2789
38276,6321	4,2786
38296,6459	4,2786
38316,6596	4,2783
38336,6734	4,2786
38356,6871	4,2789
38376,7008	4,2786
38396,7146	4,2786
38416,7283	4,2786
38436,7421	4,2786
38456,7558	4,2786
38476,7695	4,2789
38496,7834	4,2786
38516,7970	4,2789
38536,8108	4,2789
38556,8245	4,2789
38576,8383	4,2789
38596,8520	4,2792
38616,8657	4,2792
38636,8795	4,2789
38656,8932	4,2789
38676,9070	4,2792
38696,9208	4,2789
38716,9344	4,2792
38736,9482	4,2792
38756,9619	4,2792
38776,9756	4,2795
38796,9894	4,2795
38817,0032	4,2792
38837,0169	4,2795
38857,0306	4,2792
38877,0444	4,2795
38897,0581	4,2795
38917,0719	4,2795
38937,0856	4,2795
38957,0994	4,2798
38977,1131	4,2795
38997,1268	4,2795
39017,1406	4,2798
39037,1543	4,2798
39057,1681	4,2795
39077,1819	4,2802
39097,1955	4,2798
39117,2093	4,2802
39137,2230	4,2802
39157,2367	4,2798
39177,2507	4,2802
39197,2643	4,2805
39217,2780	4,2802
39237,2917	4,2802
39257,3055	4,2805
39277,3192	4,2802
39297,3330	4,2805
39317,3467	4,2802
39337,3604	4,2805
39357,3742	4,2805
39377,3879	4,2805
39397,4017	4,2805
39417,4154	4,2808
39437,4292	4,2811
39457,4429	4,2805
39477,4566	4,2808
39497,4704	4,2805
39517,4841	4,2808
39537,4979	4,2811
39557,5116	4,2808
39577,5253	4,2808
39597,5391	4,2811
39617,5528	4,2811
39637,5666	4,2811
39657,5803	4,2814
39677,5941	4,2811
39697,6078	4,2814
39717,6215	4,2814
39737,6353	4,2811
39757,6490	4,2814
39777,6628	4,2814
39797,6765	4,2814
39817,6902	4,2811
39837,7040	4,2814
39857,7177	4,2814
39877,7315	4,2814
39897,7452	4,2817
39917,7590	4,2814
39937,7727	4,2817
39957,7864	4,2817
39977,8002	4,2817
39997,8139	4,2817
40017,8277	4,2820
40037,8415	4,2817
40057,8552	4,2820
40077,8689	4,2820
40097,8826	4,2817
40117,8964	4,2820
40137,9101	4,2823
40157,9239	4,2820
40177,9376	4,2823
40197,9514	4,2823
40217,9651	4,2823
40237,9788	4,2820
40257,9926	4,2823
40278,0063	4,2823
40298,0201	4,2823
40318,0338	4,2823
40338,0475	4,2829
40358,0612	4,2826
40378,0751	4,2823
40398,0888	4,2826
40418,1025	4,2829
40438,1162	4,2826
40458,1300	4,2826
40478,1439	4,2829
40498,1575	4,2829
40518,1712	4,2829
40538,1850	4,2829
40558,1987	4,2829
40578,2124	4,2829
40598,2262	4,2832
40618,2400	4,2832
40638,2538	4,2832
40658,2674	4,2829
40678,2812	4,2832
40698,2949	4,2832
40718,3086	4,2836
40738,3224	4,2832
40758,3361	4,2836
40778,3499	4,2836
40798,3636	4,2832
40818,3773	4,2832
40838,3911	4,2836
40858,4048	4,2836
40878,4185	4,2836
40898,4323	4,2836
40918,4460	4,2836
40938,4598	4,2836
40958,4735	4,2839
40978,4873	4,2839
40998,5010	4,2839
41018,5148	4,2842
41038,5285	4,2839
41058,5422	4,2839
41078,5560	4,2842
41098,5697	4,2839
41118,5834	4,2842
41138,5972	4,2839
41158,6110	4,2842
41178,6247	4,2842
41198,6384	4,2845
41218,6522	4,2842
41238,6659	4,2845
41258,6798	4,2845
41278,6934	4,2845
41298,7071	4,2845
41318,7209	4,2845
41338,7346	4,2845
41358,7484	4,2848
41378,7621	4,2848
41398,7759	4,2845
41418,7896	4,2848
41438,8033	4,2848
41458,8171	4,2851
41478,8308	4,2848
41498,8445	4,2851
41518,8583	4,2848
41538,8720	4,2851
41558,8858	4,2851
41578,8995	4,2848
41598,9133	4,2851
41618,9270	4,2854
41638,9408	4,2854
41658,9545	4,2854
41678,9684	4,2854
41698,9820	4,2854
41718,9957	4,2857
41739,0094	4,2854
41759,0232	4,2854
41779,0372	4,2857
41799,0507	4,2860
41819,0644	4,2857
41839,0781	4,2860
41859,0919	4,2860
41879,1056	4,2860
41899,1194	4,2860
41919,1331	4,2860
41939,1470	4,2860
41959,1606	4,2860
41979,1743	4,2860
41999,1881	4,2863
42019,2018	4,2863
42039,2156	4,2866
42059,2293	4,2866
42079,2431	4,2863
42099,2568	4,2863
42119,2706	4,2863
42139,2843	4,2866
42159,2981	4,2866
42179,3118	4,2866
42199,3255	4,2866
42219,3393	4,2866
42239,3530	4,2870
42259,3667	4,2866
42279,3805	4,2870
42299,3942	4,2870
42319,4080	4,2870
42339,4217	4,2873
42359,4355	4,2873
42379,4492	4,2873
42399,4630	4,2873
42419,4767	4,2873
42439,4904	4,2876
42459,5042	4,2876
42479,5179	4,2876
42499,5316	4,2876
42519,5454	4,2873
42539,5591	4,2879
42559,5729	4,2876
42579,5866	4,2879
42599,6004	4,2879
42619,6142	4,2879
42639,6278	4,2879
42659,6416	4,2882
42679,6553	4,2879
42699,6691	4,2882
42719,6828	4,2885
42739,6966	4,2882
42759,7102	4,2882
42779,7240	4,2882
42799,7378	4,2882
42819,7516	4,2882
42839,7653	4,2882
42859,7790	4,2882
42879,7927	4,2885
42899,8065	4,2888
42919,8202	4,2885
42939,8340	4,2888
42959,8477	4,2888
42979,8615	4,2888
42999,8752	4,2891
43019,8889	4,2891
43039,9027	4,2888
43059,9164	4,2888
43079,9303	4,2891
43099,9439	4,2891
43119,9577	4,2891
43139,9714	4,2891
43159,9852	4,2891
43179,9989	4,2894
43200,0126	4,2894
43220,0264	4,2894
43240,0401	4,2894
43260,0539	4,2894
43280,0676	4,2897
43300,0813	4,2897
43320,0951	4,2894
43340,1088	4,2897
43360,1226	4,2900
43380,1363	4,2900
43400,1500	4,2900
43420,1638	4,2900
43440,1775	4,2900
43460,1912	4,2900
43480,2049	4,2900
43500,2188	4,2904
43520,2325	4,2904
43540,2461	4,2907
43560,2599	4,2907
43580,2737	4,2904
43600,2873	4,2907
43620,3012	4,2907
43640,3149	4,2907
43660,3286	4,2910
43680,3424	4,2910
43700,3562	4,2910
43720,3698	4,2910
43740,3836	4,2913
43760,3974	4,2913
43780,4110	4,2910
43800,4249	4,2913
43820,4387	4,2916
43840,4522	4,2916
43860,4661	4,2916
43880,4798	4,2913
43900,4934	4,2919
43920,5073	4,2916
43940,5210	4,2916
43960,5347	4,2919
43980,5485	4,2916
44000,5623	4,2919
44020,5759	4,2919
44040,5898	4,2919
44060,6035	4,2922
44080,6172	4,2922
44100,6310	4,2922
44120,6447	4,2922
44140,6584	4,2925
44160,6722	4,2925
44180,6859	4,2925
44200,6996	4,2928
44220,7134	4,2925
44240,7272	4,2928
44260,7408	4,2925
44280,7547	4,2928
44300,7684	4,2928
44320,7821	4,2931
44340,7959	4,2931
44360,8097	4,2931
44380,8233	4,2931
44400,8371	4,2934
44420,8508	4,2931
44440,8645	4,2931
44460,8783	4,2938
44480,8921	4,2938
44500,9057	4,2938
44520,9196	4,2938
44540,9333	4,2938
44560,9471	4,2938
44580,9608	4,2938
44600,9745	4,2941
44620,9882	4,2941
44641,0020	4,2938
44661,0158	4,2941
44681,0295	4,2944
44701,0432	4,2941
44721,0571	4,2944
44741,0707	4,2944
44761,0845	4,2944
44781,0982	4,2947
44801,1119	4,2947
44821,1257	4,2944
44841,1395	4,2947
44861,1531	4,2950
44881,1669	4,2950
44901,1807	4,2953
44921,1944	4,2950
44941,2081	4,2953
44961,2219	4,2953
44981,2356	4,2953
45001,2494	4,2956
45021,2631	4,2956
45041,2768	4,2953
45061,2906	4,2959
45081,3043	4,2959
45101,3181	4,2956
45121,3319	4,2959
45141,3456	4,2959
45161,3593	4,2962
45181,3730	4,2962
45201,3868	4,2965
45221,4005	4,2965
45241,4143	4,2965
45261,4280	4,2965
45281,4417	4,2965
45301,4555	4,2965
45321,4693	4,2968
45341,4830	4,2968
45361,4967	4,2971
45381,5106	4,2971
45401,5242	4,2971
45421,5380	4,2968
45441,5517	4,2975
45461,5654	4,2975
45481,5792	4,2978
45501,5929	4,2978
45521,6067	4,2975
45541,6204	4,2975
45561,6341	4,2981
45581,6479	4,2978
45601,6616	4,2981
45621,6753	4,2981
45641,6891	4,2984
45661,7028	4,2984
45681,7166	4,2987
45701,7303	4,2987
45721,7441	4,2984
45741,7578	4,2987
45761,7716	4,2990
45781,7853	4,2987
45801,7990	4,2990
45821,8128	4,2990
45841,8266	4,2990
45861,8403	4,2993
45881,8540	4,2993
45901,8677	4,2996
45921,8815	4,2996
45941,8952	4,2999
45961,9089	4,2993
45981,9227	4,2999
46001,9365	4,2999
46021,9502	4,3002
46041,9639	4,2999
46061,9777	4,3005
46081,9914	4,3002
46102,0052	4,3002
46122,0189	4,3009
46142,0329	4,3005
46162,0464	4,3009
46182,0601	4,3009
46202,0739	4,3009
46222,0876	4,3015
46242,1014	4,3012
46262,1151	4,3015
46282,1288	4,3015
46302,1426	4,3015
46322,1563	4,3015
46342,1701	4,3015
46362,1838	4,3018
46382,1976	4,3021
46402,2113	4,3021
46422,2251	4,3021
46442,2388	4,3024
46462,2525	4,3024
46482,2663	4,3027
46502,2800	4,3024
46522,2938	4,3027
46542,3075	4,3030
46562,3212	4,3030
46582,3350	4,3030
46602,3489	4,3030
46622,3624	4,3033
46642,3762	4,3033
46662,3900	4,3036
46682,4037	4,3036
46702,4175	4,3036
46722,4312	4,3039
46742,4449	4,3039
46762,4586	4,3043
46782,4724	4,3039
46802,4861	4,3043
46822,4999	4,3049
46842,5137	4,3046
46862,5274	4,3049
46882,5411	4,3049
46902,5549	4,3049
46922,5686	4,3052
46942,5823	4,3052
46962,5961	4,3055
46982,6098	4,3055
47002,6235	4,3055
47022,6373	4,3055
47042,6510	4,3061
47062,6648	4,3061
47082,6785	4,3061
47102,6923	4,3064
47122,7060	4,3064
47142,7198	4,3070
47162,7335	4,3067
47182,7472	4,3070
47202,7609	4,3073
47222,7747	4,3070
47242,7885	4,3073
47262,8023	4,3073
47282,8159	4,3073
47302,8297	4,3080
47322,8434	4,3080
47342,8572	4,3080
47362,8709	4,3083
47382,8846	4,3086
47402,8984	4,3086
47422,9122	4,3086
47442,9261	4,3089
47462,9396	4,3089
47482,9534	4,3089
47502,9670	4,3089
47522,9809	4,3095
47542,9946	4,3095
47563,0083	4,3098
47583,0221	4,3098
47603,0358	4,3101
47623,0495	4,3104
47643,0633	4,3104
47663,0770	4,3104
47683,0908	4,3104
47703,1045	4,3111
47723,1183	4,3111
47743,1320	4,3114
47763,1457	4,3114
47783,1595	4,3117
47803,1732	4,3117
47823,1870	4,3120
47843,2007	4,3120
47863,2145	4,3123
47883,2282	4,3126
47903,2419	4,3126
47923,2557	4,3126
47943,2694	4,3129
47963,2832	4,3132
47983,2969	4,3135
48003,3107	4,3135
48023,3243	4,3138
48043,3381	4,3138
48063,3518	4,3138
48083,3656	4,3138
48103,3793	4,3141
48123,3931	4,3144
48143,4068	4,3148
48163,4206	4,3151
48183,4343	4,3151
48203,4480	4,3157
48223,4618	4,3154
48243,4756	4,3160
48263,4893	4,3157
48283,5030	4,3163
48303,5167	4,3166
48323,5305	4,3169
48343,5443	4,3169
48363,5580	4,3166
48383,5717	4,3172
48403,5855	4,3175
48423,5992	4,3175
48443,6130	4,3178
48463,6267	4,3178
48483,6405	4,3185
48503,6542	4,3185
48523,6679	4,3188
48543,6817	4,3188
48563,6955	4,3191
48583,7092	4,3191
48603,7230	4,3200
48623,7366	4,3200
48643,7504	4,3200
48663,7641	4,3203
48683,7779	4,3206
48703,7916	4,3206
48723,8053	4,3212
48743,8194	4,3212
48763,8328	4,3216
48783,8466	4,3212
48803,8603	4,3219
48823,8741	4,3222
48843,8878	4,3222
48863,9015	4,3225
48883,9153	4,3225
48903,9290	4,3231
48923,9427	4,3234
48943,9565	4,3237
48963,9703	4,3237
48983,9840	4,3240
49003,9977	4,3243
49024,0115	4,3246
49044,0252	4,3246
49064,0389	4,3253
49084,0527	4,3253
49104,0664	4,3259
49124,0802	4,3259
49144,0939	4,3265
49164,1076	4,3265
49184,1214	4,3268
49204,1352	4,3271
49224,1489	4,3271
49244,1626	4,3277
49264,1764	4,3277
49284,1902	4,3280
49304,2038	4,3284
49324,2176	4,3287
49344,2313	4,3290
49364,2452	4,3290
49384,2588	4,3296
49404,2726	4,3299
49424,2863	4,3299
49444,3000	4,3302
49464,3138	4,3308
49484,3275	4,3311
49504,3413	4,3314
49524,3550	4,3314
49544,3687	4,3318
49564,3825	4,3321
49584,3962	4,3324
