t/s	U/V
2749,6853	3,3996
2769,6994	3,3993
2789,7134	3,3996
2809,7274	3,3993
2829,7415	3,3996
2849,7566	3,3996
2869,7707	3,3996
2889,7848	3,3996
2909,7991	3,3996
2929,8130	3,3996
2949,8271	3,3996
2969,8412	3,3996
2989,8553	3,3993
3009,8694	3,3993
3029,8835	3,3996
3049,8978	3,3993
3069,9118	3,3996
3089,9259	3,3993
3109,9399	3,3993
3129,9540	3,3996
3149,9680	3,3996
3169,9821	3,3996
3189,9964	3,3996
3210,0104	3,3993
3230,0244	3,3996
3250,0385	3,3993
3270,0527	3,3993
3290,0667	3,3996
3310,0808	3,3996
3330,0950	3,3996
3350,1090	3,3996
3370,1231	3,3993
3390,1372	3,3993
3410,1512	3,3996
3430,1653	3,3993
3450,1796	3,3993
3470,1937	3,3993
3490,2075	3,3996
3510,2218	3,3993
3530,2359	3,3996
3550,2501	3,3993
3570,2641	3,3996
3590,2781	3,3993
3610,2923	3,3993
3630,3063	3,3996
3650,3204	3,3996
3670,3346	3,3996
3690,3486	3,3993
3710,3637	3,3993
3730,3778	3,3993
3750,3920	3,3996
3770,4064	3,3993
3790,4201	3,3993
3810,4342	3,3993
3830,4482	3,3996
3850,4623	3,3996
3870,4765	3,3993
3890,4906	3,3993
3910,5046	3,3993
3930,5188	3,3993
3950,5328	3,3996
3970,5468	3,3996
3990,5610	3,3993
4010,5750	3,3993
4030,5893	3,3993
4050,6032	3,3993
4070,6173	3,3996
4090,6314	3,3993
4110,6458	3,3993
4130,6596	3,3996
4150,6736	3,3993
4170,6878	3,3996
4190,7018	3,3993
4210,7160	3,3993
4230,7301	3,3993
4250,7443	3,3996
4270,7583	3,3993
4290,7723	3,3996
4310,7864	3,3996
4330,8005	3,3993
4350,8147	3,3996
4370,8288	3,3993
4390,8430	3,3996
4410,8569	3,3993
4430,8709	3,3993
4450,8850	3,3993
4470,8992	3,3993
4490,9132	3,3993
4510,9274	3,3993
4530,9413	3,3993
4550,9565	3,3993
4570,9707	3,3996
4590,9848	3,3993
4610,9989	3,3993
4631,0137	3,3993
4651,0270	3,3993
4671,0410	3,3993
4691,0550	3,3993
4711,0692	3,3993
4731,0833	3,3993
4751,0975	3,3993
4771,1115	3,3993
4791,1256	3,3993
4811,1398	3,3993
4831,1539	3,3993
4851,1679	3,3993
4871,1821	3,3993
4891,1963	3,3993
4911,2102	3,3993
4931,2242	3,3993
4951,2384	3,3993
4971,2526	3,3993
4991,2665	3,3993
5011,2807	3,3993
5031,2947	3,3993
5051,3089	3,3993
5071,3232	3,3993
5091,3371	3,3993
5111,3512	3,3993
5131,3653	3,3993
5151,3792	3,3993
5171,3935	3,3993
5191,4075	3,3993
5211,4217	3,3996
5231,4356	3,3993
5251,4499	3,3993
5271,4639	3,3993
5291,4780	3,3993
5311,4921	3,3993
5331,5062	3,3993
5351,5202	3,3993
5371,5343	3,3993
5391,5484	3,3993
5411,5636	3,3993
5431,5775	3,3993
5451,5917	3,3990
5471,6057	3,3993
5491,6198	3,3993
5511,6339	3,3993
5531,6482	3,3996
5551,6622	3,3990
5571,6764	3,3993
5591,6903	3,3993
5611,7045	3,3993
5631,7184	3,3990
5651,7326	3,3993
5671,7470	3,3990
5691,7609	3,3993
5711,7748	3,3993
5731,7891	3,3993
5751,8030	3,3993
5771,8172	3,3993
5791,8313	3,3993
5811,8456	3,3990
5831,8596	3,3993
5851,8736	3,3993
5871,8876	3,3993
5891,9016	3,3990
5911,9157	3,3993
5931,9300	3,3990
5951,9439	3,3993
5971,9582	3,3993
5991,9722	3,3993
6011,9863	3,3993
6032,0003	3,3993
6052,0145	3,3990
6072,0285	3,3993
6092,0428	3,3993
6112,0568	3,3993
6132,0708	3,3993
6152,0849	3,3993
6172,0989	3,3993
6192,1131	3,3993
6212,1272	3,3990
6232,1416	3,3990
6252,1555	3,3990
6272,1705	3,3990
6292,1845	3,3990
6312,1987	3,3990
6332,2127	3,3993
6352,2269	3,3987
6372,2413	3,3993
6392,2552	3,3990
6412,2691	3,3990
6432,2833	3,3993
6452,2974	3,3990
6472,3114	3,3993
6492,3255	3,3990
6512,3398	3,3990
6532,3536	3,3990
6552,3678	3,3990
6572,3818	3,3990
6592,3959	3,3990
6612,4100	3,3993
6632,4241	3,3987
6652,4383	3,3990
6672,4524	3,3987
6692,4664	3,3990
6712,4805	3,3990
6732,4946	3,3990
6752,5088	3,3990
6772,5227	3,3990
6792,5370	3,3990
6812,5509	3,3990
6832,5650	3,3990
6852,5791	3,3993
6872,5932	3,3990
6892,6073	3,3990
6912,6215	3,3990
6932,6356	3,3990
6952,6497	3,3990
6972,6638	3,3990
6992,6777	3,3987
7012,6918	3,3990
7032,7060	3,3990
7052,7200	3,3990
7072,7341	3,3987
7092,7485	3,3987
7112,7633	3,3990
7132,7774	3,3987
7152,7915	3,3987
7172,8056	3,3990
7192,8197	3,3990
7212,8337	3,3987
7232,8480	3,3990
7252,8620	3,3987
7272,8761	3,3990
7292,8901	3,3990
7312,9043	3,3990
7332,9184	3,3987
7352,9325	3,3990
7372,9466	3,3987
7392,9606	3,3987
7412,9747	3,3983
7432,9888	3,3990
7453,0028	3,3987
7473,0170	3,3990
7493,0311	3,3987
7513,0453	3,3983
7533,0591	3,3990
7553,0733	3,3987
7573,0875	3,3987
7593,1017	3,3987
7613,1156	3,3987
7633,1297	3,3990
7653,1440	3,3987
7673,1583	3,3987
7693,1721	3,3987
7713,1862	3,3987
7733,2002	3,3987
7753,2143	3,3987
7773,2284	3,3983
7793,2424	3,3987
7813,2566	3,3983
7833,2706	3,3987
7853,2848	3,3987
7873,2988	3,3987
7893,3129	3,3983
7913,3272	3,3987
7933,3413	3,3983
7953,3552	3,3987
7973,3703	3,3987
7993,3845	3,3987
8013,3985	3,3987
8033,4125	3,3987
8053,4267	3,3983
8073,4409	3,3987
8093,4548	3,3987
8113,4689	3,3983
8133,4830	3,3987
8153,4971	3,3987
8173,5112	3,3983
8193,5252	3,3983
8213,5395	3,3983
8233,5534	3,3980
8253,5676	3,3983
8273,5816	3,3987
8293,5957	3,3987
8313,6099	3,3983
8333,6239	3,3983
8353,6382	3,3980
8373,6521	3,3983
8393,6661	3,3983
8413,6804	3,3983
8433,6945	3,3983
8453,7086	3,3983
8473,7226	3,3983
8493,7368	3,3980
8513,7506	3,3980
8533,7648	3,3980
8553,7790	3,3983
8573,7930	3,3980
8593,8072	3,3980
8613,8212	3,3980
8633,8355	3,3980
8653,8499	3,3980
8673,8635	3,3980
8693,8776	3,3980
8713,8918	3,3980
8733,9057	3,3983
8753,9199	3,3983
8773,9341	3,3980
8793,9481	3,3980
8813,9621	3,3980
8833,9773	3,3980
8853,9913	3,3980
8874,0055	3,3977
8894,0196	3,3983
8914,0337	3,3977
8934,0480	3,3980
8954,0618	3,3983
8974,0763	3,3980
8994,0899	3,3983
9014,1041	3,3980
9034,1183	3,3977
9054,1324	3,3980
9074,1464	3,3980
9094,1604	3,3980
9114,1747	3,3980
9134,1886	3,3980
9154,2028	3,3980
9174,2168	3,3977
9194,2308	3,3977
9214,2452	3,3980
9234,2591	3,3977
9254,2732	3,3977
9274,2873	3,3980
9294,3013	3,3977
9314,3155	3,3977
9334,3297	3,3977
9354,3436	3,3977
9374,3578	3,3977
9394,3718	3,3977
9414,3859	3,3977
9434,4004	3,3980
9454,4141	3,3977
9474,4283	3,3977
9494,4423	3,3977
9514,4564	3,3977
9534,4705	3,3977
9554,4847	3,3977
9574,4987	3,3977
9594,5127	3,3977
9614,5270	3,3977
9634,5410	3,3974
9654,5551	3,3977
9674,5690	3,3974
9694,5843	3,3977
9714,5983	3,3974
9734,6124	3,3971
9754,6266	3,3977
9774,6405	3,3971
9794,6546	3,3974
9814,6688	3,3977
9834,6829	3,3974
9854,6970	3,3974
9874,7110	3,3971
9894,7252	3,3971
9914,7392	3,3974
9934,7534	3,3974
9954,7674	3,3974
9974,7815	3,3974
9994,7956	3,3971
10014,8097	3,3974
10034,8239	3,3971
10054,8379	3,3971
10074,8519	3,3974
10094,8661	3,3971
10114,8801	3,3974
10134,8943	3,3971
10154,9083	3,3971
10174,9226	3,3971
10194,9366	3,3971
10214,9506	3,3971
10234,9647	3,3974
10254,9789	3,3971
10274,9928	3,3971
10295,0070	3,3971
10315,0212	3,3971
10335,0352	3,3968
10355,0493	3,3968
10375,0634	3,3971
10395,0775	3,3974
10415,0916	3,3971
10435,1056	3,3971
10455,1197	3,3971
10475,1338	3,3971
10495,1478	3,3968
10515,1620	3,3971
10535,1771	3,3968
10555,1911	3,3971
10575,2053	3,3971
10595,2194	3,3971
10615,2334	3,3968
10635,2475	3,3968
10655,2616	3,3968
10675,2757	3,3968
10695,2898	3,3968
10715,3039	3,3968
10735,3184	3,3965
10755,3322	3,3968
10775,3462	3,3968
10795,3603	3,3968
10815,3743	3,3968
10835,3885	3,3968
10855,4027	3,3968
10875,4168	3,3965
10895,4308	3,3965
10915,4449	3,3968
10935,4590	3,3968
10955,4731	3,3965
10975,4872	3,3965
10995,5013	3,3962
11015,5154	3,3965
11035,5294	3,3965
11055,5434	3,3965
11075,5577	3,3965
11095,5718	3,3965
11115,5858	3,3965
11135,5998	3,3965
11155,6141	3,3962
11175,6280	3,3962
11195,6421	3,3962
11215,6562	3,3965
11235,6704	3,3962
11255,6845	3,3962
11275,6985	3,3962
11295,7127	3,3962
11315,7267	3,3962
11335,7408	3,3965
11355,7549	3,3959
11375,7690	3,3959
11395,7841	3,3962
11415,7981	3,3965
11435,8122	3,3965
11455,8265	3,3962
11475,8404	3,3962
11495,8546	3,3962
11515,8687	3,3962
11535,8827	3,3962
11555,8967	3,3962
11575,9107	3,3962
11595,9251	3,3959
11615,9390	3,3959
11635,9533	3,3959
11655,9673	3,3959
11675,9814	3,3959
11695,9954	3,3959
11716,0095	3,3962
11736,0238	3,3959
11756,0377	3,3959
11776,0519	3,3959
11796,0659	3,3959
11816,0800	3,3956
11836,0941	3,3959
11856,1082	3,3959
11876,1224	3,3956
11896,1363	3,3959
11916,1506	3,3956
11936,1645	3,3959
11956,1786	3,3959
11976,1927	3,3956
11996,2067	3,3959
12016,2210	3,3953
12036,2355	3,3956
12056,2491	3,3959
12076,2633	3,3956
12096,2772	3,3953
12116,2914	3,3953
12136,3055	3,3956
12156,3197	3,3956
12176,3337	3,3956
12196,3477	3,3956
12216,3617	3,3956
12236,3759	3,3953
12256,3911	3,3953
12276,4050	3,3953
12296,4193	3,3956
12316,4332	3,3956
12336,4473	3,3953
12356,4616	3,3953
12376,4756	3,3953
12396,4898	3,3953
12416,5038	3,3949
12436,5179	3,3949
12456,5320	3,3949
12476,5460	3,3953
12496,5601	3,3953
12516,5744	3,3953
12536,5883	3,3953
12556,6024	3,3949
12576,6164	3,3949
12596,6306	3,3949
12616,6446	3,3946
12636,6589	3,3946
12656,6731	3,3949
12676,6869	3,3946
12696,7016	3,3946
12716,7153	3,3946
12736,7293	3,3946
12756,7433	3,3946
12776,7574	3,3946
12796,7716	3,3946
12816,7855	3,3946
12836,7997	3,3946
12856,8137	3,3949
12876,8279	3,3943
12896,8421	3,3946
12916,8560	3,3943
12936,8704	3,3943
12956,8843	3,3946
12976,8984	3,3943
12996,9124	3,3943
13016,9265	3,3946
13036,9406	3,3943
13056,9547	3,3943
13076,9691	3,3943
13096,9829	3,3943
13116,9980	3,3943
13137,0121	3,3943
13157,0261	3,3943
13177,0403	3,3940
13197,0544	3,3943
13217,0686	3,3940
13237,0825	3,3940
13257,0966	3,3943
13277,1107	3,3943
13297,1249	3,3940
13317,1389	3,3943
13337,1534	3,3940
13357,1672	3,3940
13377,1812	3,3937
13397,1953	3,3937
13417,2093	3,3937
13437,2234	3,3937
13457,2376	3,3940
13477,2517	3,3934
13497,2659	3,3937
13517,2799	3,3940
13537,2939	3,3937
13557,3081	3,3937
13577,3221	3,3937
13597,3362	3,3934
13617,3503	3,3937
13637,3646	3,3937
13657,3785	3,3937
13677,3926	3,3934
13697,4066	3,3937
13717,4208	3,3937
13737,4349	3,3934
13757,4490	3,3934
13777,4631	3,3934
13797,4771	3,3934
13817,4912	3,3931
13837,5054	3,3931
13857,5194	3,3931
13877,5335	3,3931
13897,5475	3,3934
13917,5618	3,3931
13937,5757	3,3931
13957,5909	3,3934
13977,6049	3,3928
13997,6190	3,3931
14017,6331	3,3931
14037,6473	3,3931
14057,6614	3,3931
14077,6754	3,3931
14097,6896	3,3928
14117,7035	3,3928
14137,7176	3,3928
14157,7319	3,3928
14177,7457	3,3928
14197,7602	3,3928
14217,7741	3,3925
14237,7882	3,3928
14257,8022	3,3928
14277,8163	3,3928
14297,8304	3,3925
14317,8446	3,3925
14337,8587	3,3928
14357,8727	3,3925
14377,8869	3,3922
14397,9009	3,3925
14417,9149	3,3925
14437,9290	3,3922
14457,9432	3,3922
14477,9574	3,3925
14497,9713	3,3922
14517,9854	3,3919
14537,9996	3,3922
14558,0135	3,3922
14578,0278	3,3922
14598,0417	3,3922
14618,0559	3,3922
14638,0704	3,3919
14658,0840	3,3919
14678,0981	3,3919
14698,1124	3,3919
14718,1263	3,3919
14738,1405	3,3922
14758,1547	3,3919
14778,1687	3,3919
14798,1827	3,3919
14818,1978	3,3916
14838,2120	3,3919
14858,2259	3,3919
14878,2401	3,3916
14898,2543	3,3919
14918,2682	3,3916
14938,2823	3,3912
14958,2965	3,3916
14978,3105	3,3912
14998,3246	3,3916
15018,3389	3,3916
15038,3530	3,3916
15058,3669	3,3912
15078,3811	3,3912
15098,3951	3,3912
15118,4093	3,3909
15138,4233	3,3912
15158,4374	3,3909
15178,4516	3,3912
15198,4658	3,3909
15218,4796	3,3909
15238,4937	3,3909
15258,5078	3,3909
15278,5219	3,3906
15298,5360	3,3909
15318,5503	3,3903
15338,5642	3,3903
15358,5783	3,3903
15378,5924	3,3906
15398,6066	3,3906
15418,6205	3,3906
15438,6346	3,3906
15458,6489	3,3903
15478,6627	3,3903
15498,6769	3,3903
15518,6911	3,3900
15538,7052	3,3903
15558,7193	3,3903
15578,7334	3,3903
15598,7475	3,3903
15618,7616	3,3900
15638,7756	3,3897
15658,7907	3,3900
15678,8048	3,3900
15698,8189	3,3900
15718,8330	3,3900
15738,8471	3,3894
15758,8614	3,3897
15778,8753	3,3897
15798,8895	3,3897
15818,9034	3,3897
15838,9175	3,3897
15858,9317	3,3894
15878,9457	3,3894
15898,9599	3,3891
15918,9740	3,3894
15938,9883	3,3891
15959,0021	3,3894
15979,0161	3,3894
15999,0304	3,3891
16019,0444	3,3891
16039,0584	3,3894
16059,0725	3,3891
16079,0866	3,3894
16099,1006	3,3891
16119,1148	3,3891
16139,1290	3,3891
16159,1429	3,3888
16179,1571	3,3888
16199,1711	3,3888
16219,1852	3,3888
16239,1995	3,3885
16259,2137	3,3888
16279,2276	3,3888
16299,2416	3,3888
16319,2557	3,3885
16339,2697	3,3882
16359,2838	3,3885
16379,2980	3,3885
16399,3124	3,3882
16419,3262	3,3885
16439,3405	3,3882
16459,3543	3,3885
16479,3685	3,3882
16499,3826	3,3882
16519,3976	3,3882
16539,4119	3,3878
16559,4258	3,3878
16579,4399	3,3878
16599,4540	3,3878
16619,4681	3,3878
16639,4822	3,3875
16659,4963	3,3875
16679,5105	3,3875
16699,5244	3,3872
16719,5386	3,3872
16739,5529	3,3872
16759,5667	3,3872
16779,5808	3,3872
16799,5950	3,3872
16819,6091	3,3869
16839,6231	3,3872
16859,6372	3,3866
16879,6513	3,3866
16899,6653	3,3866
16919,6795	3,3869
16939,6935	3,3866
16959,7079	3,3866
16979,7219	3,3863
16999,7358	3,3863
17019,7502	3,3866
17039,7641	3,3863
17059,7781	3,3863
17079,7922	3,3863
17099,8064	3,3860
17119,8204	3,3863
17139,8345	3,3860
17159,8485	3,3857
17179,8626	3,3860
17199,8768	3,3857
17219,8908	3,3857
17239,9054	3,3857
17259,9190	3,3857
17279,9331	3,3857
17299,9472	3,3857
17319,9613	3,3854
17339,9755	3,3854
17359,9905	3,3854
17380,0047	3,3854
17400,0188	3,3851
17420,0327	3,3851
17440,0470	3,3848
17460,0610	3,3848
17480,0751	3,3848
17500,0893	3,3848
17520,1034	3,3848
17540,1173	3,3848
17560,1314	3,3844
17580,1456	3,3844
17600,1596	3,3844
17620,1738	3,3844
17640,1878	3,3844
17660,2020	3,3841
17680,2161	3,3838
17700,2305	3,3841
17720,2442	3,3841
17740,2584	3,3841
17760,2724	3,3838
17780,2864	3,3835
17800,3006	3,3835
17820,3146	3,3835
17840,3287	3,3835
17860,3428	3,3835
17880,3568	3,3832
17900,3710	3,3832
17920,3852	3,3832
17940,3993	3,3829
17960,4132	3,3829
17980,4273	3,3826
18000,4415	3,3829
18020,4557	3,3826
18040,4697	3,3826
18060,4838	3,3823
18080,4978	3,3826
18100,5120	3,3823
18120,5260	3,3823
18140,5402	3,3820
18160,5544	3,3820
18180,5684	3,3820
18200,5824	3,3817
18220,5974	3,3820
18240,6115	3,3817
18260,6257	3,3817
18280,6398	3,3814
18300,6540	3,3814
18320,6679	3,3810
18340,6821	3,3810
18360,6962	3,3810
18380,7102	3,3810
18400,7243	3,3807
18420,7384	3,3804
18440,7522	3,3807
18460,7667	3,3804
18480,7807	3,3804
18500,7947	3,3801
18520,8089	3,3801
18540,8228	3,3801
18560,8370	3,3798
18580,8513	3,3798
18600,8652	3,3798
18620,8792	3,3795
18640,8934	3,3795
18660,9074	3,3795
18680,9215	3,3792
18700,9358	3,3789
18720,9499	3,3792
18740,9638	3,3789
18760,9779	3,3786
18780,9920	3,3786
18801,0063	3,3786
18821,0203	3,3786
18841,0344	3,3783
18861,0484	3,3783
18881,0626	3,3780
18901,0766	3,3780
18921,0907	3,3777
18941,1049	3,3777
18961,1188	3,3777
18981,1329	3,3777
19001,1473	3,3770
19021,1611	3,3773
19041,1753	3,3770
19061,1893	3,3767
19081,2046	3,3767
19101,2187	3,3770
19121,2327	3,3764
19141,2468	3,3764
19161,2608	3,3761
19181,2750	3,3761
19201,2889	3,3758
19221,3032	3,3758
19241,3172	3,3755
19261,3313	3,3752
19281,3454	3,3752
19301,3594	3,3752
19321,3737	3,3749
19341,3876	3,3749
19361,4017	3,3746
19381,4158	3,3746
19401,4299	3,3743
19421,4441	3,3743
19441,4581	3,3739
19461,4721	3,3739
19481,4864	3,3736
19501,5005	3,3736
19521,5145	3,3733
19541,5286	3,3730
19561,5426	3,3730
19581,5567	3,3727
19601,5708	3,3727
19621,5851	3,3724
19641,5992	3,3724
19661,6131	3,3721
19681,6272	3,3721
19701,6414	3,3718
19721,6554	3,3718
19741,6694	3,3715
19761,6835	3,3712
19781,6979	3,3712
19801,7118	3,3709
19821,7259	3,3705
19841,7398	3,3705
19861,7540	3,3699
19881,7681	3,3696
19901,7823	3,3699
19921,7974	3,3696
19941,8115	3,3696
19961,8256	3,3693
19981,8395	3,3687
20001,8538	3,3687
20021,8678	3,3684
20041,8819	3,3684
20061,8959	3,3681
20081,9100	3,3678
20101,9242	3,3678
20121,9383	3,3675
20141,9524	3,3668
20161,9664	3,3668
20181,9805	3,3665
20201,9947	3,3665
20222,0086	3,3659
20242,0227	3,3659
20262,0368	3,3656
20282,0512	3,3656
20302,0655	3,3653
20322,0791	3,3647
20342,0933	3,3644
20362,1073	3,3641
20382,1215	3,3641
20402,1354	3,3637
20422,1498	3,3637
20442,1637	3,3631
20462,1778	3,3631
20482,1918	3,3625
20502,2060	3,3625
20522,2202	3,3619
20542,2341	3,3619
20562,2484	3,3613
20582,2623	3,3610
20602,2765	3,3610
20622,2906	3,3607
20642,3047	3,3600
20662,3187	3,3597
20682,3328	3,3597
20702,3470	3,3591
20722,3610	3,3585
20742,3752	3,3585
20762,3889	3,3579
20782,4046	3,3579
20802,4185	3,3573
20822,4325	3,3566
20842,4468	3,3566
20862,4606	3,3563
20882,4747	3,3560
20902,4887	3,3560
20922,5029	3,3551
20942,5170	3,3545
20962,5311	3,3542
20982,5452	3,3539
21002,5592	3,3539
21022,5733	3,3529
21042,5875	3,3529
21062,6017	3,3523
21082,6156	3,3520
21102,6297	3,3514
21122,6439	3,3511
21142,6578	3,3508
21162,6720	3,3505
21182,6861	3,3498
21202,7001	3,3492
21222,7143	3,3489
21242,7284	3,3489
21262,7426	3,3483
21282,7566	3,3477
21302,7706	3,3474
21322,7848	3,3468
21342,7988	3,3464
21362,8129	3,3458
21382,8271	3,3452
21402,8413	3,3449
21422,8553	3,3443
21442,8693	3,3440
21462,8834	3,3434
21482,8975	3,3431
21502,9117	3,3427
21522,9256	3,3421
21542,9399	3,3409
21562,9539	3,3406
21582,9680	3,3400
21602,9825	3,3397
21622,9961	3,3390
21643,0112	3,3384
21663,0253	3,3375
21683,0395	3,3369
21703,0535	3,3366
21723,0678	3,3356
21743,0817	3,3353
21763,0960	3,3347
21783,1098	3,3341
21803,1239	3,3332
21823,1382	3,3325
21843,1522	3,3322
21863,1662	3,3316
21883,1802	3,3310
21903,1946	3,3301
21923,2086	3,3291
21943,2226	3,3288
21963,2369	3,3279
21983,2508	3,3276
22003,2649	3,3267
22023,2791	3,3257
22043,2932	3,3251
22063,3072	3,3242
22083,3213	3,3233
22103,3355	3,3227
22123,3495	3,3217
22143,3643	3,3205
22163,3776	3,3202
22183,3917	3,3199
22203,4059	3,3180
22223,4199	3,3177
22243,4341	3,3165
22263,4481	3,3156
22283,4623	3,3146
22303,4764	3,3137
22323,4903	3,3125
22343,5045	3,3115
22363,5185	3,3103
22383,5329	3,3094
22403,5468	3,3081
22423,5609	3,3075
22443,5748	3,3057
22463,5890	3,3047
22483,6041	3,3035
22503,6182	3,3026
22523,6324	3,3007
22543,6463	3,3001
22563,6604	3,2983
22583,6745	3,2970
22603,6886	3,2958
22623,7027	3,2942
22643,7168	3,2930
22663,7311	3,2915
22683,7450	3,2899
22703,7591	3,2884
22723,7733	3,2868
22743,7873	3,2853
22763,8014	3,2834
22783,8156	3,2825
22803,8296	3,2806
22823,8436	3,2788
22843,8578	3,2772
22863,8718	3,2757
22883,8860	3,2738
22903,9005	3,2720
22923,9141	3,2705
22943,9284	3,2686
22963,9423	3,2671
22983,9565	3,2655
23003,9704	3,2633
23023,9845	3,2618
23043,9986	3,2603
23064,0127	3,2584
23084,0272	3,2562
23104,0410	3,2544
23124,0550	3,2528
23144,0692	3,2510
23164,0832	3,2491
23184,0974	3,2473
23204,1114	3,2457
23224,1257	3,2442
23244,1396	3,2423
23264,1537	3,2408
23284,1679	3,2396
23304,1818	3,2374
23324,1959	3,2355
23344,2111	3,2343
23364,2253	3,2325
23384,2392	3,2312
23404,2533	3,2291
23424,2675	3,2278
23444,2815	3,2260
23464,2956	3,2241
23484,3098	3,2232
23504,3239	3,2216
23524,3380	3,2201
23544,3520	3,2189
23564,3661	3,2170
23584,3803	3,2158
23604,3940	3,2142
23624,4083	3,2124
23644,4225	3,2111
23664,4365	3,2099
23684,4506	3,2084
23704,4648	3,2074
23724,4788	3,2059
23744,4929	3,2046
23764,5071	3,2031
23784,5213	3,2016
23804,5350	3,2006
23824,5493	3,1988
23844,5633	3,1979
