t/s	U/V
11700,0988	4,2872
11720,1126	4,2875
11740,1263	4,2872
11760,1400	4,2875
11780,1538	4,2878
11800,1675	4,2878
11820,1814	4,2878
11840,1951	4,2878
11860,2087	4,2881
11880,2224	4,2881
11900,2362	4,2884
11920,2499	4,2884
11940,2637	4,2884
11960,2774	4,2884
11980,2912	4,2884
12000,3049	4,2888
12020,3187	4,2888
12040,3324	4,2891
12060,3461	4,2891
12080,3599	4,2891
12100,3736	4,2894
12120,3874	4,2894
12140,4011	4,2897
12160,4148	4,2897
12180,4285	4,2900
12200,4423	4,2900
12220,4562	4,2903
12240,4697	4,2903
12260,4836	4,2906
12280,4972	4,2906
12300,5111	4,2909
12320,5247	4,2909
12340,5386	4,2912
12360,5523	4,2912
12380,5660	4,2912
12400,5797	4,2912
12420,5936	4,2918
12440,6072	4,2912
12460,6210	4,2918
12480,6347	4,2918
12500,6485	4,2921
12520,6622	4,2921
12540,6760	4,2925
12560,6896	4,2928
12580,7035	4,2925
12600,7171	4,2925
12620,7309	4,2928
12640,7446	4,2931
12660,7588	4,2931
12680,7722	4,2931
12700,7859	4,2934
12720,7996	4,2937
12740,8136	4,2934
12760,8271	4,2937
12780,8409	4,2937
12800,8545	4,2940
12820,8683	4,2940
12840,8820	4,2943
12860,8958	4,2943
12880,9095	4,2946
12900,9233	4,2946
12920,9370	4,2946
12940,9507	4,2952
12960,9645	4,2952
12980,9783	4,2952
13000,9921	4,2955
13021,0058	4,2955
13041,0195	4,2959
13061,0333	4,2962
13081,0469	4,2962
13101,0607	4,2962
13121,0744	4,2965
13141,0883	4,2971
13161,1019	4,2968
13181,1157	4,2971
13201,1293	4,2971
13221,1431	4,2974
13241,1569	4,2974
13261,1708	4,2977
13281,1844	4,2977
13301,1982	4,2980
13321,2118	4,2980
13341,2256	4,2983
13361,2393	4,2983
13381,2531	4,2986
13401,2668	4,2986
13421,2806	4,2986
13441,2943	4,2993
13461,3080	4,2996
13481,3218	4,2996
13501,3355	4,2996
13521,3497	4,2999
13541,3630	4,3002
13561,3767	4,3002
13581,3905	4,3002
13601,4044	4,3002
13621,4180	4,3008
13641,4316	4,3011
13661,4455	4,3011
13681,4592	4,3014
13701,4730	4,3017
13721,4866	4,3017
13741,5004	4,3014
13761,5141	4,3020
13781,5278	4,3020
13801,5417	4,3027
13821,5553	4,3023
13841,5691	4,3030
13861,5829	4,3033
13881,5967	4,3033
13901,6104	4,3036
13921,6241	4,3036
13941,6379	4,3039
13961,6517	4,3039
13981,6654	4,3039
14001,6790	4,3045
14021,6928	4,3045
14041,7065	4,3045
14061,7205	4,3051
14081,7340	4,3051
14101,7478	4,3054
14121,7615	4,3057
14141,7753	4,3057
14161,7890	4,3061
14181,8028	4,3057
14201,8165	4,3061
14221,8303	4,3067
14241,8439	4,3067
14261,8580	4,3067
14281,8715	4,3070
14301,8852	4,3070
14321,8989	4,3073
14341,9127	4,3076
14361,9266	4,3076
14381,9402	4,3079
14401,9539	4,3079
14421,9676	4,3082
14441,9814	4,3082
14461,9952	4,3082
14482,0088	4,3085
14502,0225	4,3085
14522,0363	4,3091
14542,0501	4,3095
14562,0637	4,3095
14582,0776	4,3095
14602,0914	4,3101
14622,1048	4,3104
14642,1188	4,3104
14662,1326	4,3107
14682,1461	4,3107
14702,1600	4,3107
14722,1738	4,3113
14742,1873	4,3113
14762,2012	4,3113
14782,2151	4,3116
14802,2285	4,3119
14822,2427	4,3122
14842,2563	4,3122
14862,2697	4,3122
14882,2837	4,3122
14902,2975	4,3125
14922,3110	4,3128
14942,3249	4,3132
14962,3387	4,3132
14982,3522	4,3132
15002,3661	4,3138
15022,3799	4,3138
15042,3934	4,3138
15062,4075	4,3138
15082,4211	4,3144
15102,4347	4,3144
15122,4486	4,3147
15142,4624	4,3147
15162,4759	4,3150
15182,4899	4,3153
15202,5036	4,3153
15222,5171	4,3153
15242,5310	4,3153
15262,5449	4,3156
15282,5583	4,3159
15302,5723	4,3159
15322,5860	4,3162
15342,5996	4,3162
15362,6135	4,3166
15382,6272	4,3166
15402,6408	4,3172
15422,6547	4,3169
15442,6684	4,3169
15462,6820	4,3175
15482,6959	4,3175
15502,7097	4,3175
15522,7232	4,3175
15542,7372	4,3178
15562,7509	4,3178
15582,7645	4,3178
15602,7784	4,3181
15622,7921	4,3181
15642,8057	4,3184
15662,8197	4,3184
15682,8333	4,3184
15702,8470	4,3187
15722,8609	4,3190
15742,8748	4,3187
15762,8881	4,3190
15782,9022	4,3193
15802,9159	4,3190
15822,9294	4,3196
15842,9433	4,3196
15862,9572	4,3200
15882,9708	4,3200
15902,9847	4,3203
15922,9983	4,3200
15943,0120	4,3203
15963,0257	4,3203
15983,0395	4,3203
16003,0532	4,3203
16023,0670	4,3209
16043,0807	4,3209
16063,0945	4,3209
16083,1082	4,3212
16103,1220	4,3209
16123,1361	4,3212
16143,1494	4,3215
16163,1632	4,3215
16183,1769	4,3215
16203,1906	4,3218
16223,2045	4,3218
16243,2181	4,3221
16263,2319	4,3224
16283,2456	4,3221
16303,2596	4,3224
16323,2731	4,3221
16343,2869	4,3224
16363,3006	4,3224
16383,3144	4,3224
16403,3280	4,3227
16423,3418	4,3224
16443,3556	4,3227
16463,3693	4,3230
16483,3830	4,3230
16503,3969	4,3230
16523,4105	4,3230
16543,4243	4,3234
16563,4383	4,3234
16583,4521	4,3234
16603,4655	4,3234
16623,4793	4,3234
16643,4930	4,3240
16663,5067	4,3240
16683,5204	4,3237
16703,5343	4,3243
16723,5481	4,3246
16743,5619	4,3246
16763,5756	4,3243
16783,5891	4,3246
16803,6029	4,3246
16823,6167	4,3246
16843,6304	4,3249
16863,6445	4,3249
16883,6579	4,3249
16903,6716	4,3246
16923,6853	4,3252
16943,6991	4,3249
16963,7129	4,3252
16983,7266	4,3252
17003,7403	4,3252
17023,7542	4,3249
17043,7678	4,3252
17063,7818	4,3255
17083,7954	4,3255
17103,8090	4,3255
17123,8228	4,3258
17143,8367	4,3255
17163,8502	4,3261
17183,8641	4,3258
17203,8777	4,3261
17223,8915	4,3261
17243,9052	4,3258
17263,9190	4,3264
17283,9329	4,3264
17303,9464	4,3264
17323,9602	4,3264
17343,9740	4,3264
17363,9877	4,3264
17384,0014	4,3268
17404,0151	4,3268
17424,0290	4,3271
17444,0426	4,3268
17464,0564	4,3271
17484,0702	4,3271
17504,0839	4,3274
17524,0977	4,3274
17544,1114	4,3274
17564,1251	4,3271
17584,1389	4,3277
17604,1525	4,3274
17624,1663	4,3277
17644,1801	4,3277
17664,1938	4,3277
17684,2075	4,3277
17704,2212	4,3280
17724,2351	4,3280
17744,2488	4,3280
17764,2625	4,3280
17784,2763	4,3283
17804,2900	4,3280
17824,3038	4,3280
17844,3175	4,3283
17864,3315	4,3280
17884,3450	4,3283
17904,3587	4,3286
17924,3724	4,3283
17944,3862	4,3286
17964,3999	4,3289
17984,4136	4,3286
18004,4275	4,3286
18024,4412	4,3289
18044,4550	4,3289
18064,4687	4,3286
18084,4824	4,3286
18104,4962	4,3292
18124,5099	4,3292
18144,5236	4,3289
18164,5375	4,3289
18184,5511	4,3289
18204,5648	4,3295
18224,5786	4,3295
18244,5923	4,3295
18264,6063	4,3295
18284,6198	4,3298
18304,6334	4,3295
18324,6473	4,3298
18344,6611	4,3298
18364,6748	4,3298
18384,6885	4,3301
18404,7024	4,3301
18424,7162	4,3301
18444,7297	4,3301
18464,7435	4,3301
18484,7572	4,3301
18504,7709	4,3301
18524,7847	4,3305
18544,7985	4,3305
18564,8123	4,3308
18584,8260	4,3308
18604,8397	4,3308
18624,8534	4,3311
18644,8671	4,3311
18664,8809	4,3308
18684,8946	4,3308
18704,9084	4,3311
18724,9221	4,3311
18744,9358	4,3311
18764,9498	4,3311
18784,9634	4,3314
18804,9771	4,3314
18824,9909	4,3311
18845,0046	4,3317
18865,0183	4,3314
18885,0321	4,3314
18905,0458	4,3317
18925,0595	4,3317
18945,0732	4,3317
18965,0870	4,3317
18985,1010	4,3317
19005,1145	4,3320
19025,1283	4,3317
19045,1420	4,3320
19065,1557	4,3320
19085,1695	4,3320
19105,1833	4,3320
19125,1970	4,3323
19145,2107	4,3323
19165,2248	4,3320
19185,2383	4,3326
19205,2519	4,3326
19225,2657	4,3323
19245,2795	4,3326
19265,2931	4,3326
19285,3069	4,3326
19305,3207	4,3329
19325,3343	4,3329
19345,3482	4,3329
19365,3618	4,3329
19385,3756	4,3332
19405,3893	4,3329
19425,4031	4,3332
19445,4168	4,3332
19465,4309	4,3332
19485,4443	4,3332
19505,4581	4,3335
19525,4718	4,3332
19545,4857	4,3335
19565,4994	4,3335
19585,5130	4,3339
19605,5267	4,3335
19625,5405	4,3335
19645,5542	4,3335
19665,5680	4,3339
19685,5818	4,3339
19705,5954	4,3339
19725,6092	4,3342
19745,6230	4,3339
19765,6367	4,3342
19785,6504	4,3342
19805,6642	4,3342
19825,6780	4,3345
19845,6916	4,3345
19865,7055	4,3345
19885,7191	4,3345
19905,7328	4,3345
19925,7466	4,3348
19945,7604	4,3348
19965,7741	4,3351
19985,7879	4,3348
20005,8016	4,3348
20025,8155	4,3351
20045,8290	4,3354
20065,8429	4,3351
20085,8569	4,3354
20105,8704	4,3354
20125,8841	4,3354
20145,8979	4,3354
20165,9115	4,3357
20185,9253	4,3354
20205,9390	4,3357
20225,9527	4,3360
20245,9666	4,3357
20265,9802	4,3357
20285,9939	4,3357
20306,0079	4,3357
20326,0214	4,3357
20346,0352	4,3360
20366,0489	4,3360
20386,0628	4,3363
20406,0766	4,3363
20426,0901	4,3363
20446,1039	4,3366
20466,1181	4,3363
20486,1314	4,3366
20506,1452	4,3366
20526,1591	4,3366
20546,1726	4,3369
20566,1862	4,3369
20586,2001	4,3369
20606,2138	4,3369
20626,2276	4,3373
20646,2414	4,3373
20666,2552	4,3373
20686,2687	4,3376
20706,2826	4,3373
20726,2963	4,3373
20746,3100	4,3379
20766,3239	4,3376
20786,3376	4,3379
20806,3513	4,3379
20826,3651	4,3379
20846,3787	4,3376
20866,3925	4,3379
20886,4062	4,3379
20906,4200	4,3385
20926,4337	4,3382
20946,4475	4,3382
20966,4612	4,3385
20986,4750	4,3379
21006,4887	4,3385
21026,5025	4,3385
21046,5161	4,3391
21066,5300	4,3385
21086,5437	4,3391
21106,5574	4,3391
21126,5711	4,3388
21146,5849	4,3391
21166,5986	4,3391
21186,6123	4,3391
21206,6261	4,3394
21226,6399	4,3394
21246,6536	4,3394
21266,6674	4,3394
21286,6811	4,3397
21306,6948	4,3397
21326,7086	4,3397
21346,7223	4,3397
21366,7360	4,3400
21386,7498	4,3400
21406,7636	4,3400
21426,7772	4,3403
21446,7911	4,3403
21466,8048	4,3400
21486,8185	4,3403
21506,8322	4,3403
21526,8460	4,3407
21546,8598	4,3407
21566,8734	4,3407
21586,8872	4,3410
21606,9010	4,3407
21626,9146	4,3410
21646,9284	4,3407
21666,9422	4,3410
21686,9559	4,3413
21706,9696	4,3413
21726,9834	4,3416
21746,9971	4,3416
21767,0112	4,3413
21787,0247	4,3419
21807,0383	4,3419
21827,0519	4,3419
21847,0659	4,3422
21867,0796	4,3419
21887,0933	4,3419
21907,1071	4,3422
21927,1208	4,3425
21947,1345	4,3425
21967,1483	4,3425
21987,1620	4,3422
22007,1758	4,3428
22027,1895	4,3428
22047,2032	4,3431
22067,2172	4,3431
22087,2307	4,3431
22107,2447	4,3431
22127,2582	4,3434
22147,2720	4,3434
22167,2857	4,3434
22187,2994	4,3437
22207,3132	4,3441
22227,3270	4,3437
22247,3407	4,3437
22267,3544	4,3441
22287,3682	4,3441
22307,3820	4,3441
22327,3956	4,3444
22347,4094	4,3444
22367,4231	4,3447
22387,4368	4,3447
22407,4506	4,3450
22427,4644	4,3450
22447,4781	4,3450
22467,4920	4,3456
22487,5056	4,3453
22507,5193	4,3453
22527,5330	4,3456
22547,5470	4,3453
22567,5605	4,3456
22587,5743	4,3453
22607,5880	4,3462
22627,6019	4,3462
22647,6155	4,3465
22667,6293	4,3465
22687,6430	4,3465
22707,6567	4,3468
22727,6705	4,3468
22747,6843	4,3468
22767,6979	4,3471
22787,7119	4,3471
22807,7254	4,3471
22827,7392	4,3474
22847,7529	4,3474
22867,7667	4,3474
22887,7804	4,3478
22907,7943	4,3474
22927,8079	4,3474
22947,8216	4,3478
22967,8354	4,3481
22987,8491	4,3481
23007,8630	4,3478
23027,8766	4,3481
23047,8903	4,3484
23067,9044	4,3487
23087,9178	4,3493
23107,9315	4,3493
23127,9454	4,3496
23147,9591	4,3493
23167,9728	4,3493
23187,9866	4,3499
23208,0002	4,3499
23228,0139	4,3499
23248,0277	4,3499
23268,0415	4,3499
23288,0552	4,3502
23308,0689	4,3505
23328,0828	4,3505
23348,0964	4,3505
23368,1102	4,3508
23388,1240	4,3512
23408,1379	4,3515
23428,1514	4,3515
23448,1651	4,3515
23468,1791	4,3515
23488,1926	4,3518
23508,2064	4,3521
23528,2201	4,3521
23548,2341	4,3521
23568,2477	4,3524
23588,2615	4,3527
23608,2750	4,3530
23628,2889	4,3527
23648,3026	4,3530
23668,3163	4,3530
23688,3301	4,3533
23708,3438	4,3536
23728,3575	4,3533
23748,3714	4,3539
23768,3850	4,3539
23788,3988	4,3542
23808,4126	4,3539
23828,4263	4,3546
23848,4401	4,3549
23868,4537	4,3549
23888,4675	4,3549
23908,4813	4,3549
23928,4952	4,3552
23948,5088	4,3552
23968,5225	4,3555
23988,5362	4,3558
24008,5499	4,3558
24028,5637	4,3564
24048,5774	4,3564
24068,5912	4,3564
24088,6051	4,3567
24108,6186	4,3567
24128,6324	4,3570
24148,6462	4,3576
24168,6599	4,3573
24188,6737	4,3573
24208,6875	4,3580
24228,7011	4,3580
24248,7148	4,3580
24268,7286	4,3583
24288,7424	4,3583
24308,7561	4,3586
24328,7698	4,3592
24348,7836	4,3592
24368,7976	4,3595
24388,8111	4,3595
24408,8248	4,3595
24428,8386	4,3598
24448,8523	4,3601
24468,8660	4,3604
24488,8798	4,3607
24508,8935	4,3610
24528,9073	4,3607
24548,9210	4,3614
24568,9347	4,3614
24588,9485	4,3614
24608,9622	4,3617
24628,9759	4,3620
24648,9897	4,3626
24669,0036	4,3626
