t/s	U/V
24494,2033	4,2990
24514,2169	4,2990
24534,2307	4,2990
24554,2444	4,2993
24574,2582	4,2993
24594,2719	4,2993
24614,2857	4,2996
24634,2993	4,2993
24654,3131	4,2996
24674,3268	4,2993
24694,3406	4,2999
24714,3544	4,2996
24734,3681	4,2999
24754,3820	4,2999
24774,3956	4,3002
24794,4093	4,2999
24814,4230	4,3002
24834,4369	4,3002
24854,4506	4,2999
24874,4642	4,3002
24894,4781	4,3005
24914,4918	4,3005
24934,5055	4,2999
24954,5191	4,2999
24974,5330	4,3002
24994,5470	4,3005
25014,5606	4,3005
25034,5742	4,3005
25054,5883	4,3005
25074,6018	4,3005
25094,6155	4,3009
25114,6291	4,3005
25134,6429	4,3005
25154,6566	4,3009
25174,6705	4,3009
25194,6842	4,3012
25214,6979	4,3012
25234,7116	4,3012
25254,7254	4,3009
25274,7391	4,3012
25294,7529	4,3009
25314,7666	4,3015
25334,7803	4,3015
25354,7941	4,3018
25374,8078	4,3015
25394,8216	4,3015
25414,8353	4,3015
25434,8490	4,3018
25454,8628	4,3015
25474,8765	4,3015
25494,8903	4,3021
25514,9040	4,3018
25534,9179	4,3021
25554,9316	4,3018
25574,9453	4,3024
25594,9590	4,3021
25614,9726	4,3024
25634,9866	4,3024
25655,0002	4,3027
25675,0140	4,3024
25695,0277	4,3027
25715,0415	4,3027
25735,0551	4,3030
25755,0689	4,3027
25775,0826	4,3027
25795,0964	4,3027
25815,1102	4,3030
25835,1242	4,3030
25855,1377	4,3030
25875,1514	4,3030
25895,1651	4,3030
25915,1788	4,3033
25935,1926	4,3036
25955,2063	4,3033
25975,2201	4,3033
25995,2338	4,3033
26015,2476	4,3036
26035,2613	4,3036
26055,2751	4,3036
26075,2889	4,3036
26095,3025	4,3036
26115,3164	4,3039
26135,3301	4,3039
26155,3438	4,3039
26175,3575	4,3036
26195,3714	4,3039
26215,3849	4,3039
26235,3987	4,3039
26255,4124	4,3043
26275,4262	4,3043
26295,4401	4,3046
26315,4537	4,3039
26335,4675	4,3043
26355,4815	4,3043
26375,4950	4,3043
26395,5086	4,3046
26415,5224	4,3043
26435,5362	4,3046
26455,5498	4,3046
26475,5637	4,3049
26495,5774	4,3049
26515,5910	4,3043
26535,6048	4,3049
26555,6186	4,3052
26575,6324	4,3046
26595,6461	4,3052
26615,6598	4,3052
26635,6736	4,3049
26655,6873	4,3052
26675,7011	4,3052
26695,7147	4,3052
26715,7286	4,3052
26735,7423	4,3055
26755,7560	4,3055
26775,7698	4,3055
26795,7835	4,3055
26815,7972	4,3058
26835,8110	4,3055
26855,8247	4,3058
26875,8385	4,3061
26895,8523	4,3058
26915,8660	4,3058
26935,8797	4,3058
26955,8935	4,3061
26975,9073	4,3061
26995,9209	4,3061
27015,9346	4,3064
27035,9485	4,3064
27055,9622	4,3064
27075,9759	4,3064
27095,9895	4,3064
27116,0034	4,3064
27136,0172	4,3064
27156,0308	4,3067
27176,0446	4,3067
27196,0584	4,3070
27216,0721	4,3070
27236,0858	4,3073
27256,0996	4,3070
27276,1134	4,3070
27296,1270	4,3070
27316,1408	4,3070
27336,1545	4,3073
27356,1683	4,3073
27376,1821	4,3073
27396,1957	4,3073
27416,2095	4,3073
27436,2232	4,3073
27456,2372	4,3073
27476,2507	4,3077
27496,2645	4,3077
27516,2783	4,3077
27536,2919	4,3077
27556,3057	4,3077
27576,3194	4,3083
27596,3331	4,3080
27616,3469	4,3083
27636,3606	4,3083
27656,3745	4,3083
27676,3882	4,3086
27696,4019	4,3083
27716,4156	4,3083
27736,4294	4,3083
27756,4431	4,3086
27776,4568	4,3086
27796,4706	4,3086
27816,4844	4,3089
27836,4981	4,3089
27856,5118	4,3089
27876,5256	4,3089
27896,5394	4,3092
27916,5530	4,3089
27936,5669	4,3089
27956,5810	4,3089
27976,5944	4,3092
27996,6080	4,3092
28016,6217	4,3095
28036,6355	4,3092
28056,6493	4,3095
28076,6629	4,3098
28096,6767	4,3095
28116,6905	4,3095
28136,7043	4,3095
28156,7179	4,3095
28176,7317	4,3095
28196,7454	4,3098
28216,7592	4,3101
28236,7730	4,3101
28256,7866	4,3101
28276,8005	4,3101
28296,8142	4,3101
28316,8279	4,3101
28336,8417	4,3104
28356,8554	4,3104
28376,8691	4,3101
28396,8829	4,3104
28416,8966	4,3104
28436,9103	4,3104
28456,9240	4,3111
28476,9378	4,3111
28496,9515	4,3111
28516,9654	4,3111
28536,9791	4,3111
28556,9927	4,3111
28577,0065	4,3107
28597,0203	4,3111
28617,0341	4,3111
28637,0477	4,3114
28657,0614	4,3114
28677,0752	4,3111
28697,0889	4,3114
28717,1027	4,3114
28737,1165	4,3114
28757,1302	4,3114
28777,1441	4,3117
28797,1579	4,3117
28817,1715	4,3114
28837,1851	4,3117
28857,1989	4,3117
28877,2126	4,3120
28897,2264	4,3120
28917,2402	4,3117
28937,2538	4,3120
28957,2678	4,3126
28977,2813	4,3123
28997,2951	4,3123
29017,3089	4,3123
29037,3226	4,3123
29057,3363	4,3123
29077,3501	4,3126
29097,3638	4,3126
29117,3776	4,3126
29137,3913	4,3126
29157,4050	4,3129
29177,4187	4,3129
29197,4325	4,3126
29217,4463	4,3129
29237,4600	4,3132
29257,4737	4,3129
29277,4876	4,3132
29297,5013	4,3126
29317,5150	4,3129
29337,5287	4,3129
29357,5425	4,3132
29377,5562	4,3132
29397,5699	4,3135
29417,5837	4,3132
29437,5980	4,3135
29457,6112	4,3135
29477,6251	4,3135
29497,6386	4,3135
29517,6524	4,3135
29537,6661	4,3135
29557,6799	4,3132
29577,6936	4,3135
29597,7074	4,3138
29617,7211	4,3138
29637,7348	4,3138
29657,7486	4,3135
29677,7623	4,3138
29697,7761	4,3138
29717,7898	4,3141
29737,8035	4,3138
29757,8173	4,3138
29777,8310	4,3144
29797,8448	4,3141
29817,8586	4,3141
29837,8724	4,3144
29857,8859	4,3141
29877,8998	4,3148
29897,9134	4,3144
29917,9272	4,3141
29937,9409	4,3141
29957,9547	4,3148
29977,9685	4,3151
29997,9822	4,3148
30017,9959	4,3151
30038,0097	4,3151
30058,0234	4,3154
30078,0372	4,3154
30098,0510	4,3151
30118,0647	4,3151
30138,0784	4,3154
30158,0922	4,3157
30178,1059	4,3154
30198,1196	4,3154
30218,1333	4,3157
30238,1471	4,3157
30258,1608	4,3157
30278,1747	4,3157
30298,1883	4,3154
30318,2021	4,3157
30338,2158	4,3160
30358,2296	4,3157
30378,2433	4,3160
30398,2571	4,3160
30418,2708	4,3160
30438,2845	4,3160
30458,2983	4,3160
30478,3120	4,3160
30498,3258	4,3160
30518,3395	4,3160
30538,3532	4,3166
30558,3670	4,3163
30578,3808	4,3163
30598,3945	4,3166
30618,4081	4,3163
30638,4219	4,3166
30658,4358	4,3166
30678,4494	4,3166
30698,4631	4,3166
30718,4769	4,3166
30738,4906	4,3166
30758,5044	4,3169
30778,5181	4,3172
30798,5318	4,3172
30818,5456	4,3172
30838,5595	4,3172
30858,5731	4,3169
30878,5868	4,3172
30898,6006	4,3172
30918,6143	4,3175
30938,6280	4,3175
30958,6419	4,3175
30978,6555	4,3175
30998,6693	4,3175
31018,6830	4,3175
31038,6967	4,3175
31058,7105	4,3178
31078,7242	4,3182
31098,7380	4,3178
31118,7517	4,3178
31138,7655	4,3178
31158,7793	4,3182
31178,7929	4,3182
31198,8067	4,3182
31218,8205	4,3182
31238,8343	4,3182
31258,8479	4,3185
31278,8616	4,3182
31298,8754	4,3185
31318,8892	4,3185
31338,9029	4,3182
31358,9168	4,3185
31378,9303	4,3182
31398,9444	4,3185
31418,9579	4,3185
31438,9715	4,3188
31458,9853	4,3188
31478,9991	4,3188
31499,0129	4,3185
31519,0266	4,3188
31539,0403	4,3188
31559,0543	4,3188
31579,0679	4,3188
31599,0815	4,3191
31619,0953	4,3191
31639,1091	4,3191
31659,1227	4,3194
31679,1365	4,3194
31699,1502	4,3194
31719,1641	4,3191
31739,1777	4,3194
31759,1914	4,3194
31779,2053	4,3197
31799,2189	4,3191
31819,2326	4,3197
31839,2464	4,3197
31859,2603	4,3203
31879,2740	4,3197
31899,2876	4,3194
31919,3014	4,3197
31939,3151	4,3200
31959,3290	4,3200
31979,3426	4,3200
31999,3563	4,3200
32019,3701	4,3200
32039,3839	4,3203
32059,3976	4,3200
32079,4114	4,3200
32099,4250	4,3203
32119,4388	4,3203
32139,4528	4,3203
32159,4663	4,3203
32179,4801	4,3203
32199,4938	4,3203
32219,5076	4,3206
32239,5213	4,3203
32259,5351	4,3206
32279,5487	4,3206
32299,5625	4,3206
32319,5762	4,3206
32339,5900	4,3209
32359,6037	4,3212
32379,6175	4,3206
32399,6312	4,3209
32419,6450	4,3209
32439,6587	4,3209
32459,6724	4,3209
32479,6861	4,3209
32499,6999	4,3209
32519,7136	4,3216
32539,7274	4,3209
32559,7412	4,3212
32579,7548	4,3209
32599,7686	4,3209
32619,7824	4,3209
32639,7961	4,3212
32659,8099	4,3212
32679,8236	4,3212
32699,8377	4,3216
32719,8512	4,3219
32739,8648	4,3212
32759,8785	4,3216
32779,8923	4,3219
32799,9061	4,3219
32819,9198	4,3219
32839,9335	4,3216
32859,9475	4,3219
32879,9611	4,3219
32899,9747	4,3222
32919,9884	4,3219
32940,0023	4,3222
32960,0159	4,3222
32980,0298	4,3222
33000,0434	4,3219
33020,0573	4,3222
33040,0709	4,3225
33060,0847	4,3225
33080,0984	4,3225
33100,1121	4,3225
33120,1259	4,3228
33140,1396	4,3225
33160,1534	4,3225
33180,1671	4,3225
33200,1809	4,3225
33220,1946	4,3228
33240,2083	4,3225
33260,2222	4,3225
33280,2358	4,3228
33300,2496	4,3228
33320,2633	4,3228
33340,2770	4,3228
33360,2908	4,3228
33380,3045	4,3228
33400,3183	4,3228
33420,3320	4,3231
33440,3458	4,3231
33460,3595	4,3231
33480,3733	4,3231
33500,3870	4,3231
33520,4007	4,3228
33540,4145	4,3231
33560,4283	4,3234
33580,4419	4,3231
33600,4557	4,3234
33620,4694	4,3234
33640,4832	4,3234
33660,4969	4,3231
33680,5107	4,3234
33700,5244	4,3234
33720,5382	4,3237
33740,5519	4,3237
33760,5656	4,3237
33780,5794	4,3237
33800,5931	4,3237
33820,6068	4,3237
33840,6206	4,3240
33860,6344	4,3237
33880,6480	4,3237
33900,6618	4,3237
33920,6755	4,3237
33940,6896	4,3237
33960,7031	4,3237
33980,7168	4,3240
34000,7305	4,3237
34020,7443	4,3240
34040,7581	4,3240
34060,7718	4,3240
34080,7854	4,3240
34100,7994	4,3243
34120,8130	4,3243
34140,8268	4,3240
34160,8407	4,3243
34180,8542	4,3240
34200,8681	4,3243
34220,8817	4,3246
34240,8955	4,3243
34260,9092	4,3243
34280,9229	4,3246
34300,9367	4,3246
34320,9504	4,3246
34340,9641	4,3246
34360,9779	4,3243
34380,9916	4,3246
34401,0054	4,3246
34421,0193	4,3246
34441,0328	4,3246
34461,0466	4,3246
34481,0603	4,3250
34501,0741	4,3250
34521,0878	4,3250
34541,1016	4,3250
34561,1154	4,3250
34581,1291	4,3246
34601,1428	4,3250
34621,1566	4,3250
34641,1703	4,3253
34661,1840	4,3253
34681,1977	4,3253
34701,2115	4,3253
34721,2252	4,3253
34741,2391	4,3253
34761,2527	4,3256
34781,2665	4,3253
34801,2802	4,3256
34821,2939	4,3256
34841,3078	4,3253
34861,3215	4,3256
34881,3351	4,3256
34901,3490	4,3259
34921,3626	4,3256
34941,3764	4,3256
34961,3901	4,3256
34981,4039	4,3259
35001,4176	4,3259
35021,4314	4,3259
35041,4451	4,3259
35061,4588	4,3259
35081,4726	4,3262
35101,4863	4,3259
35121,5000	4,3262
35141,5138	4,3262
35161,5278	4,3262
35181,5413	4,3262
35201,5550	4,3262
35221,5688	4,3262
35241,5825	4,3262
35261,5963	4,3262
35281,6100	4,3265
35301,6238	4,3262
35321,6376	4,3262
35341,6512	4,3268
35361,6649	4,3265
35381,6787	4,3268
35401,6926	4,3262
35421,7062	4,3265
35441,7199	4,3268
35461,7340	4,3268
35481,7475	4,3268
35501,7612	4,3271
35521,7749	4,3271
35541,7886	4,3271
35561,8025	4,3268
35581,8161	4,3268
35601,8299	4,3268
35621,8436	4,3274
35641,8574	4,3271
35661,8711	4,3274
35681,8849	4,3271
35701,8986	4,3268
35721,9123	4,3271
35741,9261	4,3274
35761,9398	4,3274
35781,9536	4,3271
35801,9672	4,3274
35821,9810	4,3274
35841,9948	4,3274
35862,0086	4,3274
35882,0222	4,3274
35902,0359	4,3274
35922,0498	4,3274
35942,0634	4,3274
35962,0772	4,3277
35982,0910	4,3274
36002,1048	4,3280
36022,1183	4,3277
36042,1321	4,3277
36062,1460	4,3277
36082,1597	4,3280
36102,1734	4,3277
36122,1871	4,3277
36142,2009	4,3277
36162,2148	4,3284
36182,2284	4,3277
36202,2422	4,3277
36222,2560	4,3280
36242,2696	4,3280
36262,2833	4,3277
36282,2971	4,3280
36302,3109	4,3277
36322,3246	4,3284
36342,3383	4,3280
36362,3521	4,3280
36382,3659	4,3280
36402,3796	4,3284
36422,3933	4,3280
36442,4071	4,3280
36462,4209	4,3280
36482,4345	4,3284
36502,4482	4,3284
36522,4621	4,3284
36542,4757	4,3284
36562,4895	4,3284
36582,5033	4,3284
36602,5170	4,3284
36622,5308	4,3287
36642,5445	4,3287
36662,5583	4,3287
36682,5719	4,3287
36702,5857	4,3287
36722,5994	4,3287
36742,6132	4,3287
36762,6272	4,3287
36782,6407	4,3287
36802,6544	4,3287
36822,6681	4,3290
36842,6819	4,3290
36862,6956	4,3290
36882,7094	4,3290
36902,7232	4,3287
36922,7369	4,3287
36942,7506	4,3287
36962,7643	4,3287
36982,7781	4,3284
37002,7919	4,3287
37022,8056	4,3290
37042,8193	4,3287
37062,8330	4,3290
37082,8468	4,3290
37102,8605	4,3290
37122,8742	4,3293
37142,8880	4,3296
37162,9018	4,3293
37182,9155	4,3293
37202,9292	4,3299
37222,9430	4,3299
37242,9567	4,3296
37262,9704	4,3296
37282,9841	4,3299
37302,9980	4,3299
37323,0117	4,3302
37343,0255	4,3299
37363,0393	4,3299
37383,0529	4,3299
37403,0666	4,3299
37423,0804	4,3302
37443,0941	4,3302
37463,1079	4,3302
37483,1216	4,3302
37503,1353	4,3305
37523,1491	4,3305
37543,1629	4,3302
37563,1766	4,3305
37583,1904	4,3305
37603,2040	4,3305
37623,2178	4,3302
37643,2315	4,3302
37663,2453	4,3302
37683,2590	4,3305
37703,2728	4,3308
37723,2865	4,3305
37743,3003	4,3305
37763,3140	4,3308
37783,3277	4,3308
37803,3414	4,3308
37823,3552	4,3308
37843,3690	4,3308
37863,3827	4,3305
37883,3965	4,3311
37903,4102	4,3308
37923,4240	4,3308
37943,4377	4,3311
37963,4515	4,3311
37983,4652	4,3311
38003,4789	4,3308
38023,4927	4,3311
38043,5063	4,3308
38063,5203	4,3311
38083,5339	4,3311
38103,5476	4,3311
38123,5613	4,3311
38143,5751	4,3314
38163,5889	4,3318
38183,6027	4,3314
38203,6163	4,3314
38223,6301	4,3311
38243,6439	4,3314
38263,6575	4,3318
38283,6713	4,3314
38303,6851	4,3318
38323,6988	4,3318
38343,7125	4,3314
38363,7262	4,3318
38383,7399	4,3318
38403,7537	4,3318
38423,7675	4,3318
38443,7812	4,3321
38463,7950	4,3318
38483,8087	4,3318
38503,8224	4,3321
38523,8361	4,3318
38543,8499	4,3321
38563,8637	4,3321
38583,8774	4,3318
38603,8912	4,3321
38623,9049	4,3321
38643,9187	4,3321
38663,9324	4,3321
38683,9461	4,3324
38703,9599	4,3321
38723,9736	4,3321
38743,9873	4,3321
38764,0012	4,3321
38784,0148	4,3321
38804,0285	4,3324
38824,0423	4,3324
38844,0560	4,3327
38864,0698	4,3324
38884,0835	4,3324
38904,0973	4,3327
38924,1110	4,3327
38944,1247	4,3324
38964,1385	4,3327
38984,1522	4,3327
39004,1659	4,3327
39024,1797	4,3330
39044,1935	4,3327
39064,2072	4,3327
39084,2209	4,3327
39104,2347	4,3330
39124,2485	4,3327
39144,2622	4,3333
39164,2758	4,3330
39184,2896	4,3330
39204,3035	4,3330
39224,3171	4,3330
39244,3310	4,3333
39264,3446	4,3333
39284,3584	4,3333
39304,3721	4,3333
39324,3859	4,3333
39344,3996	4,3336
39364,4137	4,3333
39384,4271	4,3336
39404,4409	4,3336
39424,4546	4,3336
39444,4683	4,3333
39464,4821	4,3333
39484,4959	4,3336
39504,5095	4,3339
39524,5232	4,3336
39544,5370	4,3336
39564,5507	4,3339
39584,5645	4,3336
39604,5784	4,3339
39624,5920	4,3336
39644,6057	4,3336
39664,6194	4,3336
39684,6333	4,3336
39704,6469	4,3336
39724,6607	4,3339
39744,6744	4,3339
39764,6883	4,3339
39784,7019	4,3339
39804,7156	4,3342
39824,7294	4,3339
39844,7432	4,3339
39864,7569	4,3339
39884,7706	4,3342
39904,7845	4,3342
39924,7981	4,3342
39944,8120	4,3342
39964,8256	4,3342
39984,8393	4,3342
40004,8531	4,3342
40024,8668	4,3345
40044,8806	4,3345
40064,8944	4,3345
40084,9081	4,3345
40104,9218	4,3342
40124,9355	4,3345
40144,9493	4,3345
40164,9630	4,3345
40184,9768	4,3345
40204,9905	4,3348
40225,0043	4,3348
40245,0180	4,3351
40265,0318	4,3348
40285,0454	4,3351
40305,0592	4,3348
40325,0729	4,3348
40345,0867	4,3351
40365,1004	4,3348
40385,1142	4,3351
40405,1279	4,3348
40425,1417	4,3351
40445,1555	4,3355
40465,1691	4,3355
40485,1828	4,3355
40505,1966	4,3355
40525,2104	4,3358
40545,2241	4,3358
40565,2378	4,3355
40585,2516	4,3355
40605,2653	4,3355
40625,2790	4,3355
40645,2928	4,3358
40665,3066	4,3358
40685,3203	4,3355
40705,3341	4,3358
40725,3478	4,3358
40745,3617	4,3358
40765,3752	4,3358
40785,3890	4,3361
40805,4029	4,3361
40825,4165	4,3361
40845,4302	4,3358
40865,4440	4,3358
40885,4578	4,3361
40905,4715	4,3361
40925,4852	4,3361
40945,4990	4,3361
40965,5127	4,3361
40985,5264	4,3361
41005,5402	4,3361
41025,5540	4,3361
41045,5677	4,3361
41065,5814	4,3364
41085,5951	4,3364
41105,6088	4,3364
41125,6227	4,3364
41145,6364	4,3361
41165,6501	4,3364
41185,6638	4,3361
41205,6776	4,3367
41225,6913	4,3364
41245,7051	4,3367
41265,7189	4,3364
41285,7329	4,3364
41305,7463	4,3364
41325,7600	4,3367
41345,7738	4,3367
41365,7875	4,3367
41385,8012	4,3364
41405,8150	4,3367
41425,8287	4,3367
41445,8425	4,3367
41465,8563	4,3367
41485,8700	4,3373
41505,8837	4,3367
41525,8975	4,3370
41545,9112	4,3370
41565,9249	4,3373
41585,9386	4,3370
41605,9524	4,3373
41625,9662	4,3373
41645,9799	4,3373
41665,9936	4,3373
41686,0074	4,3373
41706,0211	4,3373
41726,0350	4,3376
41746,0486	4,3376
41766,0624	4,3376
41786,0761	4,3376
41806,0898	4,3376
41826,1036	4,3376
41846,1174	4,3376
41866,1311	4,3373
41886,1448	4,3379
41906,1585	4,3379
41926,1722	4,3376
41946,1860	4,3376
41966,2001	4,3379
41986,2135	4,3376
42006,2273	4,3376
42026,2412	4,3379
42046,2548	4,3379
42066,2684	4,3379
42086,2822	4,3379
42106,2960	4,3379
42126,3097	4,3382
42146,3234	4,3379
42166,3372	4,3376
42186,3509	4,3382
42206,3648	4,3382
42226,3784	4,3385
42246,3922	4,3382
42266,4059	4,3382
42286,4195	4,3382
42306,4336	4,3382
42326,4471	4,3385
42346,4609	4,3382
42366,4746	4,3385
42386,4884	4,3382
42406,5020	4,3385
42426,5158	4,3385
42446,5295	4,3385
42466,5433	4,3385
42486,5570	4,3382
42506,5708	4,3385
42526,5846	4,3389
42546,5986	4,3385
42566,6121	4,3389
42586,6258	4,3389
42606,6395	4,3389
42626,6532	4,3385
42646,6670	4,3389
42666,6808	4,3389
42686,6945	4,3389
42706,7083	4,3389
42726,7219	4,3392
42746,7358	4,3389
42766,7494	4,3389
42786,7631	4,3389
42806,7770	4,3389
42826,7906	4,3395
42846,8044	4,3392
42866,8181	4,3392
42886,8320	4,3392
42906,8456	4,3392
42926,8593	4,3392
42946,8730	4,3395
42966,8869	4,3392
42986,9006	4,3395
43006,9145	4,3398
43026,9282	4,3395
43046,9419	4,3395
43066,9555	4,3395
43086,9693	4,3395
43106,9831	4,3395
43126,9968	4,3395
43147,0105	4,3398
43167,0242	4,3398
43187,0380	4,3398
43207,0519	4,3398
43227,0654	4,3398
43247,0792	4,3398
43267,0933	4,3398
43287,1067	4,3398
43307,1205	4,3398
43327,1343	4,3401
43347,1480	4,3401
43367,1616	4,3398
43387,1754	4,3401
43407,1892	4,3401
43427,2028	4,3401
43447,2166	4,3401
43467,2304	4,3401
43487,2441	4,3401
43507,2580	4,3404
43527,2716	4,3404
43547,2853	4,3404
43567,2991	4,3401
43587,3129	4,3404
43607,3266	4,3404
43627,3403	4,3401
43647,3542	4,3404
43667,3678	4,3404
43687,3815	4,3407
43707,3953	4,3404
43727,4090	4,3404
43747,4228	4,3410
43767,4365	4,3404
43787,4503	4,3404
43807,4640	4,3407
43827,4778	4,3404
43847,4914	4,3407
43867,5052	4,3404
43887,5191	4,3407
43907,5327	4,3410
43927,5464	4,3407
43947,5602	4,3407
43967,5740	4,3410
43987,5877	4,3407
44007,6014	4,3410
44027,6151	4,3410
44047,6290	4,3413
44067,6427	4,3410
44087,6564	4,3413
44107,6701	4,3407
44127,6839	4,3410
44147,6976	4,3413
44167,7114	4,3413
44187,7252	4,3413
44207,7389	4,3410
44227,7526	4,3410
44247,7663	4,3413
44267,7801	4,3410
44287,7938	4,3413
44307,8076	4,3413
44327,8213	4,3410
44347,8352	4,3413
44367,8488	4,3416
44387,8624	4,3413
44407,8763	4,3413
44427,8900	4,3416
44447,9037	4,3416
44467,9175	4,3419
44487,9313	4,3416
44507,9449	4,3416
44527,9587	4,3419
44547,9724	4,3419
44567,9864	4,3413
44587,9999	4,3419
44608,0137	4,3419
44628,0275	4,3419
44648,0412	4,3423
44668,0549	4,3423
44688,0687	4,3419
44708,0825	4,3423
44728,0963	4,3423
44748,1098	4,3423
44768,1236	4,3423
44788,1374	4,3423
44808,1510	4,3426
44828,1648	4,3426
44848,1787	4,3426
44868,1923	4,3429
44888,2061	4,3423
44908,2199	4,3426
44928,2336	4,3429
44948,2474	4,3426
44968,2611	4,3429
44988,2750	4,3426
45008,2885	4,3429
45028,3023	4,3426
45048,3160	4,3429
45068,3298	4,3429
45088,3435	4,3429
45108,3572	4,3429
45128,3710	4,3429
45148,3847	4,3429
45168,3987	4,3426
45188,4123	4,3432
45208,4259	4,3432
45228,4396	4,3429
45248,4534	4,3432
45268,4672	4,3432
45288,4809	4,3432
45308,4946	4,3435
45328,5085	4,3432
45348,5223	4,3435
45368,5359	4,3435
45388,5496	4,3429
45408,5634	4,3435
45428,5770	4,3435
45448,5908	4,3435
45468,6048	4,3435
45488,6183	4,3438
45508,6320	4,3438
45528,6458	4,3435
45548,6596	4,3438
45568,6733	4,3435
45588,6870	4,3438
45608,7009	4,3438
45628,7146	4,3438
45648,7283	4,3438
45668,7421	4,3441
45688,7557	4,3441
45708,7696	4,3438
45728,7832	4,3438
45748,7970	4,3444
45768,8107	4,3444
45788,8244	4,3444
45808,8382	4,3444
45828,8519	4,3441
45848,8657	4,3444
45868,8797	4,3444
45888,8932	4,3447
45908,9069	4,3447
45928,9206	4,3441
45948,9344	4,3444
45968,9482	4,3447
45988,9619	4,3447
46008,9756	4,3447
46028,9894	4,3450
46049,0031	4,3447
46069,0169	4,3447
46089,0306	4,3450
46109,0443	4,3447
46129,0580	4,3447
46149,0718	4,3450
46169,0855	4,3447
46189,0993	4,3450
46209,1130	4,3450
46229,1267	4,3453
46249,1405	4,3453
46269,1543	4,3453
46289,1681	4,3453
46309,1818	4,3453
46329,1954	4,3450
46349,2093	4,3457
46369,2230	4,3453
46389,2367	4,3453
46409,2504	4,3457
46429,2641	4,3453
46449,2780	4,3457
46469,2917	4,3457
46489,3055	4,3457
46509,3192	4,3460
46529,3329	4,3457
46549,3466	4,3460
46569,3603	4,3457
46589,3741	4,3460
46609,3879	4,3460
46629,4015	4,3460
46649,4160	4,3460
46669,4291	4,3463
46689,4428	4,3457
46709,4566	4,3457
46729,4703	4,3460
46749,4840	4,3457
46769,4978	4,3460
46789,5115	4,3460
46809,5253	4,3457
46829,5390	4,3463
46849,5528	4,3460
46869,5665	4,3460
46889,5802	4,3460
46909,5940	4,3460
46929,6077	4,3463
46949,6215	4,3460
46969,6352	4,3466
46989,6489	4,3466
47009,6628	4,3463
47029,6765	4,3463
47049,6902	4,3466
47069,7039	4,3466
47089,7176	4,3469
47109,7314	4,3469
47129,7451	4,3469
47149,7588	4,3469
47169,7730	4,3466
47189,7864	4,3469
47209,8000	4,3472
47229,8139	4,3472
47249,8276	4,3469
47269,8413	4,3472
47289,8551	4,3472
47309,8688	4,3472
47329,8827	4,3472
47349,8962	4,3472
47369,9100	4,3469
47389,9238	4,3475
47409,9375	4,3475
47429,9513	4,3475
47449,9650	4,3475
47469,9787	4,3478
47489,9926	4,3475
47510,0062	4,3475
47530,0200	4,3478
47550,0337	4,3475
47570,0474	4,3478
47590,0612	4,3475
47610,0749	4,3478
47630,0888	4,3481
47650,1024	4,3481
47670,1161	4,3478
47690,1301	4,3481
47710,1437	4,3481
47730,1574	4,3481
47750,1712	4,3478
47770,1849	4,3478
47790,1987	4,3481
47810,2124	4,3484
47830,2261	4,3484
47850,2398	4,3484
47870,2537	4,3484
47890,2674	4,3484
47910,2810	4,3484
47930,2948	4,3484
47950,3086	4,3487
47970,3223	4,3487
47990,3361	4,3487
48010,3498	4,3484
48030,3635	4,3484
48050,3773	4,3484
48070,3910	4,3487
48090,4048	4,3487
48110,4185	4,3491
48130,4322	4,3484
48150,4460	4,3484
48170,4597	4,3487
48190,4734	4,3491
48210,4872	4,3484
48230,5009	4,3484
48250,5147	4,3487
48270,5284	4,3487
48290,5421	4,3487
48310,5559	4,3487
48330,5696	4,3494
48350,5834	4,3494
48370,5971	4,3491
48390,6109	4,3491
48410,6248	4,3491
48430,6384	4,3491
48450,6521	4,3494
48470,6659	4,3494
48490,6796	4,3500
48510,6933	4,3497
48530,7070	4,3497
48550,7209	4,3497
48570,7345	4,3500
48590,7484	4,3500
48610,7621	4,3500
48630,7759	4,3497
48650,7896	4,3497
48670,8033	4,3494
48690,8170	4,3497
48710,8308	4,3500
48730,8444	4,3497
48750,8582	4,3497
48770,8719	4,3497
48790,8858	4,3503
48810,8994	4,3503
48830,9132	4,3500
48850,9269	4,3503
48870,9407	4,3500
48890,9545	4,3503
48910,9682	4,3503
48930,9821	4,3503
48950,9956	4,3503
48971,0093	4,3503
48991,0233	4,3506
49011,0368	4,3506
49031,0506	4,3506
49051,0645	4,3509
49071,0781	4,3512
49091,0919	4,3509
49111,1056	4,3512
49131,1193	4,3512
49151,1330	4,3509
49171,1469	4,3512
49191,1606	4,3512
49211,1742	4,3509
49231,1880	4,3512
49251,2018	4,3512
49271,2155	4,3515
49291,2292	4,3518
49311,2430	4,3515
49331,2568	4,3518
49351,2706	4,3515
49371,2842	4,3518
49391,2980	4,3518
49411,3117	4,3518
49431,3254	4,3515
49451,3392	4,3518
49471,3530	4,3518
49491,3667	4,3518
49511,3804	4,3521
49531,3942	4,3521
49551,4079	4,3518
49571,4217	4,3518
49591,4354	4,3518
49611,4492	4,3521
49631,4628	4,3521
49651,4766	4,3521
49671,4903	4,3524
49691,5041	4,3518
49711,5179	4,3521
49731,5315	4,3518
49751,5453	4,3521
49771,5590	4,3521
49791,5728	4,3521
49811,5866	4,3524
49831,6003	4,3524
49851,6141	4,3524
49871,6278	4,3528
49891,6415	4,3521
49911,6553	4,3524
49931,6691	4,3524
