t/s	U/V
30854,841	3,020
30868,677	3,014
30881,937	3,009
30895,149	3,004
30906,537	3,000
300,003	3,332
0,000	3,367
0,078	3,373
0,265	3,378
0,718	3,384
1,482	3,389
2,558	3,394
3,947	3,399
5,319	3,405
6,957	3,410
8,704	3,415
10,420	3,420
12,448	3,426
14,507	3,431
16,722	3,436
19,031	3,441
21,324	3,447
23,914	3,452
26,503	3,457
29,264	3,462
31,978	3,468
34,989	3,473
38,031	3,478
40,917	3,483
44,068	3,489
47,468	3,494
50,963	3,499
54,457	3,504
58,060	3,510
61,742	3,515
65,751	3,520
69,744	3,525
73,831	3,531
78,074	3,536
82,535	3,541
86,997	3,546
91,614	3,552
96,637	3,557
101,878	3,562
107,104	3,567
112,408	3,573
117,961	3,578
123,779	3,583
129,847	3,588
136,555	3,594
143,138	3,599
150,267	3,604
157,567	3,609
165,242	3,615
173,307	3,620
181,512	3,625
191,028	3,630
200,512	3,636
212,586	3,641
224,628	3,646
236,281	3,651
248,183	3,657
260,257	3,662
272,081	3,667
284,903	3,672
297,882	3,678
311,375	3,683
325,679	3,688
340,670	3,693
356,644	3,699
372,290	3,704
390,713	3,709
410,726	3,714
430,740	3,719
450,754	3,723
470,768	3,728
490,781	3,732
510,795	3,736
530,809	3,740
550,822	3,745
570,836	3,749
590,850	3,752
610,864	3,756
630,877	3,760
650,891	3,763
670,905	3,766
690,919	3,769
710,932	3,773
730,946	3,775
750,960	3,778
770,974	3,781
790,987	3,783
811,001	3,786
831,015	3,788
851,029	3,790
871,042	3,793
891,056	3,795
911,070	3,798
931,083	3,800
951,097	3,802
971,111	3,804
991,125	3,806
1011,139	3,808
1031,152	3,810
1051,166	3,812
1071,180	3,814
1091,194	3,816
1111,207	3,818
1131,221	3,820
1151,235	3,822
1171,248	3,824
1191,262	3,826
1211,276	3,827
1231,290	3,829
1251,303	3,831
1271,317	3,832
1291,331	3,834
1311,345	3,836
1331,358	3,838
1351,372	3,840
1371,386	3,841
1391,400	3,843
1411,413	3,845
1431,427	3,846
1451,441	3,848
1471,455	3,849
1491,469	3,851
1511,482	3,853
1531,496	3,854
1551,510	3,856
1571,523	3,857
1591,537	3,859
1611,551	3,861
1631,564	3,862
1651,578	3,864
1671,592	3,865
1691,606	3,867
1711,619	3,868
1731,633	3,870
1751,647	3,871
1771,661	3,873
1791,674	3,874
1811,688	3,876
1831,702	3,878
1851,716	3,879
1871,729	3,880
1891,743	3,882
1911,757	3,883
1931,771	3,885
1951,784	3,887
1971,798	3,888
1991,812	3,890
2011,826	3,891
2031,839	3,892
2051,853	3,894
2071,867	3,895
2091,881	3,897
2111,894	3,898
2131,908	3,900
2151,922	3,902
2171,936	3,903
2191,949	3,904
2211,963	3,906
2231,977	3,907
2251,991	3,909
2272,004	3,910
2292,018	3,912
2312,032	3,913
2332,045	3,915
2352,059	3,916
2372,073	3,918
2392,087	3,919
2412,101	3,921
2432,115	3,922
2452,128	3,924
2472,142	3,925
2492,156	3,927
2512,169	3,928
2532,183	3,930
2552,197	3,931
2572,210	3,933
2592,224	3,934
2612,238	3,936
2632,252	3,937
2652,265	3,939
2672,279	3,940
2692,293	3,942
2712,307	3,943
2732,320	3,945
2752,334	3,946
2772,348	3,947
2792,362	3,949
2812,375	3,951
2832,389	3,952
2852,403	3,953
2872,417	3,955
2892,430	3,956
2912,444	3,958
2932,458	3,959
2952,472	3,961
2972,485	3,963
2992,499	3,964
3012,513	3,966
3032,526	3,967
3052,540	3,969
3072,554	3,970
3092,568	3,972
3112,582	3,974
3132,595	3,975
3152,609	3,977
3172,623	3,978
3192,636	3,980
3212,650	3,981
3232,664	3,983
3252,678	3,984
3272,691	3,986
3292,705	3,987
3312,719	3,989
3332,733	3,991
3352,746	3,992
3372,760	3,993
3392,774	3,995
3412,788	3,997
3432,801	3,998
3452,815	4,000
3472,829	4,002
3492,843	4,003
3512,856	4,005
3532,870	4,006
3552,884	4,008
3572,897	4,010
3592,911	4,011
3612,925	4,013
3632,939	4,014
3652,952	4,016
3672,966	4,018
3692,980	4,019
3712,994	4,021
3733,008	4,022
3753,021	4,024
3773,035	4,026
3793,049	4,028
3813,062	4,029
3833,076	4,030
3853,090	4,032
3873,104	4,034
3893,117	4,036
3913,131	4,038
3933,145	4,039
3953,159	4,041
3973,173	4,043
3993,186	4,044
4013,200	4,046
4033,214	4,047
4053,227	4,049
4073,241	4,051
4093,255	4,052
4113,269	4,054
4133,282	4,056
4153,296	4,058
4173,310	4,059
4193,323	4,061
4213,337	4,063
4233,351	4,064
4253,365	4,066
4273,378	4,068
4293,392	4,070
4313,406	4,071
4333,420	4,073
4353,434	4,075
4373,447	4,076
4393,461	4,078
4413,475	4,080
4433,488	4,081
4453,502	4,083
4473,516	4,085
4493,530	4,087
4513,543	4,088
4533,557	4,090
4553,571	4,092
4573,584	4,093
4593,598	4,095
4613,612	4,097
4633,626	4,099
4653,640	4,100
4673,653	4,102
4693,667	4,104
4713,681	4,105
4733,695	4,107
4753,708	4,109
4773,722	4,110
4793,736	4,111
4813,750	4,113
4833,763	4,115
4853,777	4,116
4873,791	4,117
4893,804	4,119
4913,818	4,120
4933,832	4,122
4953,846	4,123
4973,859	4,125
4993,873	4,127
5013,887	4,129
5033,901	4,130
5053,914	4,132
5073,928	4,134
5093,942	4,136
5113,956	4,137
5133,969	4,139
5153,983	4,141
5173,997	4,143
5194,011	4,144
5214,024	4,146
5234,038	4,148
5254,052	4,149
5274,066	4,151
5294,079	4,153
5314,093	4,154
5334,107	4,156
5354,121	4,158
5374,134	4,159
5394,148	4,161
5414,162	4,162
5434,175	4,165
5454,189	4,166
5474,203	4,167
5494,217	4,169
5514,230	4,170
5534,244	4,172
5554,258	4,174
5574,272	4,175
5594,285	4,176
5614,299	4,178
5634,313	4,179
5654,327	4,181
5674,341	4,182
5694,354	4,183
5714,368	4,185
5734,382	4,186
5754,395	4,187
5774,409	4,189
5794,423	4,190
5814,437	4,191
5834,450	4,193
5854,464	4,194
5874,478	4,195
5894,492	4,197
5914,505	4,198
5934,519	4,199
5954,533	4,200
5974,546	4,201
5994,560	4,203
6014,574	4,204
6034,588	4,205
6054,601	4,206
6074,615	4,207
6094,629	4,208
6114,643	4,209
6134,657	4,210
6154,670	4,211
6174,684	4,212
6194,698	4,213
6214,711	4,214
6234,725	4,215
6254,739	4,216
6274,753	4,216
6294,766	4,218
6314,780	4,219
6334,794	4,219
6354,808	4,220
6374,821	4,221
6394,835	4,222
6414,849	4,222
6434,863	4,223
6454,876	4,224
6474,890	4,224
6494,904	4,226
6514,918	4,226
6534,931	4,227
6554,945	4,228
6574,959	4,228
6594,972	4,229
6614,986	4,229
6635,000	4,230
6655,014	4,230
6675,028	4,231
6695,041	4,232
6715,055	4,233
6735,069	4,233
6755,082	4,233
6775,096	4,234
6795,110	4,235
6815,124	4,235
6835,137	4,236
6855,151	4,236
6875,165	4,237
6895,179	4,237
6915,192	4,238
6935,206	4,238
6955,220	4,239
6975,234	4,239
6995,247	4,240
7015,261	4,240
7035,275	4,241
7055,288	4,241
7075,302	4,241
7095,316	4,242
7115,330	4,242
7135,344	4,243
7155,357	4,243
7175,371	4,243
7195,385	4,244
7215,398	4,244
7235,412	4,245
7255,426	4,245
7275,440	4,245
7295,453	4,246
7315,467	4,246
7335,481	4,246
7355,495	4,247
7375,508	4,247
7395,522	4,247
7415,536	4,248
7435,550	4,248
7455,563	4,248
7475,577	4,249
7495,591	4,249
7515,605	4,250
7535,619	4,249
7555,632	4,250
7575,646	4,250
7595,660	4,250
7615,673	4,251
7635,687	4,251
7655,701	4,251
7675,715	4,252
7695,728	4,252
7715,742	4,252
7735,756	4,252
7755,770	4,253
7775,783	4,253
7795,797	4,253
7815,811	4,253
7835,824	4,254
7855,838	4,254
7875,852	4,254
7895,866	4,254
7915,879	4,254
7935,893	4,255
7955,907	4,255
7975,921	4,255
7995,934	4,256
8015,948	4,256
8035,962	4,256
8055,976	4,256
8075,989	4,256
8096,003	4,256
8116,017	4,257
8136,031	4,257
8156,044	4,257
8176,058	4,258
8196,072	4,258
8216,086	4,258
8236,099	4,258
8256,113	4,258
8276,127	4,258
8296,141	4,259
8316,154	4,259
8336,168	4,259
8356,182	4,259
8376,195	4,259
8396,209	4,260
8416,223	4,260
8436,237	4,260
8456,250	4,260
8476,264	4,260
8496,278	4,261
8516,292	4,261
8536,305	4,261
8556,319	4,261
8576,333	4,261
8596,347	4,261
8616,360	4,261
8636,374	4,262
8656,388	4,262
8676,402	4,262
8696,415	4,262
8716,429	4,262
8736,443	4,262
8756,457	4,262
8776,470	4,263
8796,484	4,263
8816,498	4,263
8836,512	4,263
8856,525	4,263
8876,539	4,264
8896,553	4,263
8916,567	4,263
8936,581	4,264
8956,594	4,264
8976,608	4,264
8996,622	4,264
9016,635	4,264
9036,649	4,264
9056,663	4,264
9076,676	4,265
9096,690	4,265
9116,704	4,265
9136,718	4,265
9156,732	4,265
9176,745	4,265
9196,759	4,265
9216,773	4,265
9236,787	4,266
9256,800	4,266
9276,814	4,266
9296,828	4,266
9316,841	4,266
9336,855	4,266
9356,869	4,266
9376,883	4,266
9396,896	4,266
9416,910	4,266
9436,924	4,267
9456,938	4,266
9476,951	4,267
9496,965	4,267
9516,979	4,267
9536,992	4,267
9557,006	4,267
9577,020	4,267
9597,034	4,267
9617,047	4,267
9637,061	4,267
9657,075	4,267
9677,089	4,267
9697,103	4,267
9717,116	4,268
9737,130	4,268
9757,144	4,268
9777,157	4,268
9797,171	4,268
9817,185	4,268
9837,199	4,268
9857,212	4,268
9877,226	4,268
9897,240	4,268
9917,254	4,268
9937,267	4,268
9957,281	4,268
9977,295	4,269
9997,309	4,269
10017,322	4,269
10037,336	4,269
10057,350	4,269
10077,364	4,269
10097,377	4,269
10117,391	4,269
10137,405	4,269
10157,418	4,269
10177,432	4,269
10197,446	4,269
10217,460	4,269
10237,474	4,269
10257,487	4,269
10277,501	4,269
10297,515	4,269
10317,529	4,269
10337,542	4,269
10357,556	4,269
10377,570	4,269
10397,583	4,270
10417,597	4,270
10437,611	4,270
10457,625	4,270
10477,638	4,269
10497,652	4,270
10517,666	4,270
10537,680	4,270
10557,693	4,270
10577,707	4,270
10597,721	4,271
10617,735	4,271
10637,748	4,271
10657,762	4,270
10677,776	4,271
10697,790	4,271
10717,803	4,271
10737,817	4,271
10757,831	4,271
10777,845	4,271
10797,858	4,271
10817,872	4,271
10837,886	4,271
10857,899	4,271
10877,913	4,271
10897,927	4,271
10917,940	4,271
10937,954	4,271
10957,968	4,272
10977,982	4,271
10997,996	4,271
11018,009	4,272
11038,023	4,271
11058,037	4,271
11078,051	4,271
11098,064	4,271
11118,078	4,272
11138,092	4,272
11158,106	4,272
11178,119	4,272
11198,133	4,272
11218,147	4,272
11238,161	4,272
11258,174	4,272
11278,188	4,272
11298,202	4,272
11318,216	4,272
11338,229	4,273
11358,243	4,273
11378,257	4,273
11398,271	4,273
11418,284	4,272
11438,298	4,273
11458,312	4,273
11478,326	4,273
11498,339	4,273
11518,353	4,273
11538,367	4,273
11558,380	4,273
11578,394	4,273
11598,408	4,273
11618,421	4,274
11638,436	4,274
11658,449	4,274
11678,463	4,273
11698,477	4,274
11718,490	4,274
11738,504	4,274
11758,518	4,274
11778,532	4,274
11798,545	4,274
11818,559	4,274
11838,573	4,274
11858,586	4,274
11878,600	4,274
11898,614	4,274
11918,628	4,274
11938,642	4,274
11958,655	4,274
11978,669	4,275
11998,683	4,275
12018,696	4,275
12038,710	4,275
12058,724	4,275
12078,738	4,275
12098,751	4,275
12118,765	4,275
12138,779	4,275
12158,793	4,275
12178,806	4,275
12198,820	4,275
12218,834	4,276
12238,848	4,275
12258,861	4,275
12278,875	4,276
12298,889	4,275
12318,903	4,276
12338,916	4,276
12358,930	4,276
12378,944	4,276
12398,957	4,276
12418,971	4,277
12438,985	4,276
12458,999	4,276
12479,013	4,276
12499,026	4,276
12519,040	4,277
12539,054	4,277
12559,068	4,277
12579,081	4,277
12599,095	4,277
12619,109	4,277
12639,122	4,277
12659,136	4,277
12679,150	4,278
12699,164	4,277
12719,177	4,277
12739,191	4,278
12759,205	4,278
12779,219	4,278
12799,232	4,278
12819,246	4,278
12839,260	4,278
12859,274	4,278
12879,287	4,278
12899,301	4,278
12919,315	4,278
12939,329	4,278
12959,342	4,278
12979,356	4,279
12999,370	4,279
13019,384	4,279
13039,397	4,279
13059,411	4,279
13079,425	4,279
13099,439	4,279
13119,452	4,279
13139,466	4,279
13159,480	4,279
13179,493	4,280
13199,507	4,280
13219,521	4,280
13239,535	4,280
13259,548	4,280
13279,562	4,280
13299,576	4,280
13319,590	4,280
13339,603	4,280
13359,617	4,280
13379,631	4,281
13399,645	4,281
13419,658	4,281
13439,672	4,281
13459,686	4,281
13479,700	4,281
13499,713	4,281
13519,727	4,281
13539,741	4,281
13559,755	4,282
13579,768	4,282
13599,782	4,282
13619,796	4,282
13639,810	4,282
13659,823	4,282
13679,837	4,282
13699,851	4,283
13719,865	4,283
13739,878	4,283
13759,892	4,283
13779,906	4,283
13799,920	4,283
13819,933	4,283
13839,947	4,283
13859,961	4,283
13879,974	4,283
13899,988	4,283
13920,002	4,283
13940,016	4,284
13960,029	4,284
13980,043	4,284
14000,057	4,284
14020,071	4,284
14040,084	4,284
14060,098	4,285
14080,112	4,285
14100,126	4,285
14120,139	4,285
14140,153	4,285
14160,167	4,286
14180,181	4,285
14200,194	4,286
14220,208	4,286
14240,222	4,286
14260,236	4,286
14280,249	4,286
14300,263	4,286
14320,277	4,287
14340,291	4,287
14360,304	4,287
14380,318	4,287
14400,332	4,287
14420,346	4,288
14440,359	4,288
14460,373	4,288
14480,387	4,288
14500,401	4,288
14520,414	4,288
14540,428	4,288
14560,442	4,288
14580,455	4,288
14600,469	4,288
14620,483	4,288
14640,497	4,289
14660,510	4,289
14680,524	4,289
14700,538	4,290
14720,552	4,290
14740,565	4,290
14760,579	4,290
14780,593	4,290
14800,607	4,290
14820,620	4,291
14840,634	4,291
14860,648	4,291
14880,662	4,291
14900,675	4,291
14920,689	4,292
14940,703	4,292
14960,717	4,292
14980,730	4,292
15000,744	4,292
15020,758	4,292
15040,772	4,292
15060,785	4,293
15080,799	4,293
15100,813	4,293
15120,827	4,293
15140,840	4,294
15160,854	4,294
15180,868	4,294
15200,881	4,294
15220,895	4,294
15240,909	4,294
15260,923	4,295
15280,936	4,295
15300,950	4,295
15320,964	4,295
15340,978	4,295
15360,991	4,296
15381,005	4,296
15401,019	4,296
15421,033	4,296
15441,046	4,296
15461,060	4,296
15481,074	4,296
15501,088	4,297
15521,101	4,297
15541,115	4,297
15561,129	4,297
15581,143	4,297
15601,156	4,298
15621,170	4,298
15641,184	4,298
15661,198	4,298
15681,211	4,298
15701,225	4,299
15721,239	4,299
15741,252	4,299
15761,266	4,299
15781,280	4,300
15801,294	4,300
15821,308	4,300
15841,321	4,300
15861,335	4,300
15881,349	4,300
15901,363	4,300
15921,376	4,300
15941,390	4,301
15961,404	4,301
15981,417	4,301
16001,431	4,301
16021,445	4,302
16041,459	4,302
16061,472	4,302
16081,486	4,302
16101,500	4,303
16121,514	4,302
16141,527	4,303
16161,541	4,303
16181,555	4,303
16201,569	4,303
16221,582	4,303
16241,596	4,303
16261,610	4,304
16281,624	4,304
16301,637	4,304
16321,651	4,304
16341,665	4,304
16361,678	4,305
16381,692	4,305
16401,706	4,305
16421,720	4,305
16441,734	4,305
16461,747	4,305
16481,761	4,305
16501,775	4,305
16521,788	4,306
16541,802	4,306
16561,816	4,306
16581,830	4,306
16601,843	4,307
16621,857	4,307
16641,871	4,307
16661,885	4,307
16681,898	4,307
16701,912	4,308
16721,926	4,307
16741,940	4,307
16761,953	4,308
16781,967	4,308
16801,981	4,308
16821,995	4,308
16842,008	4,308
16862,022	4,308
16882,036	4,309
16902,050	4,309
16922,063	4,309
16942,077	4,309
16962,091	4,309
16982,105	4,309
17002,118	4,309
17022,132	4,310
17042,146	4,309
17062,159	4,310
17082,173	4,310
17102,187	4,310
17122,201	4,310
17142,214	4,310
17162,228	4,310
17182,242	4,311
17202,256	4,311
17222,269	4,311
17242,283	4,311
17262,297	4,311
17282,311	4,311
17302,324	4,311
17322,338	4,311
17342,352	4,311
17362,366	4,312
17382,379	4,312
17402,393	4,312
17422,407	4,312
17442,420	4,312
17462,434	4,312
17482,448	4,312
17502,462	4,312
17522,476	4,312
17542,489	4,312
17562,503	4,313
17582,517	4,313
17602,531	4,313
17622,544	4,313
17642,558	4,313
17662,572	4,313
17682,585	4,313
17702,599	4,313
17722,613	4,313
17742,627	4,313
17762,640	4,313
17782,654	4,314
17802,668	4,313
17822,682	4,313
17842,696	4,314
17862,709	4,314
17882,723	4,314
17902,737	4,314
17922,750	4,314
17942,764	4,314
17962,778	4,314
17982,792	4,314
18002,805	4,314
18022,819	4,314
18042,833	4,315
18062,846	4,315
18082,860	4,315
18102,874	4,315
18122,888	4,315
18142,901	4,315
18162,915	4,315
18182,929	4,315
18202,943	4,315
18222,956	4,315
18242,970	4,316
18262,984	4,316
18282,998	4,316
18303,011	4,316
18323,025	4,316
18343,039	4,316
18363,053	4,316
18383,066	4,316
18403,080	4,316
18423,094	4,316
18443,108	4,316
18463,121	4,317
18483,135	4,316
18503,149	4,316
18523,163	4,317
18543,176	4,317
18563,190	4,317
18583,204	4,317
18603,218	4,317
18623,231	4,317
18643,245	4,317
18663,259	4,317
18683,273	4,317
18703,286	4,317
18723,300	4,317
18743,314	4,317
18763,328	4,317
18783,341	4,317
18803,355	4,317
18823,369	4,317
18843,383	4,318
18863,396	4,318
18883,410	4,318
18903,424	4,318
18923,438	4,318
18943,451	4,318
18963,465	4,318
18983,479	4,318
19003,492	4,318
19023,506	4,318
19043,520	4,318
19063,534	4,318
19083,547	4,318
19103,561	4,319
19123,575	4,319
19143,589	4,319
19163,602	4,318
19183,616	4,318
19203,630	4,318
19223,643	4,319
19243,657	4,319
19263,671	4,319
19283,685	4,319
19303,698	4,319
19323,712	4,319
19343,726	4,319
19363,740	4,319
19383,753	4,319
19403,767	4,319
19423,781	4,319
19443,795	4,320
19463,808	4,320
19483,822	4,319
19503,836	4,320
19523,850	4,320
19543,863	4,320
19563,877	4,320
19583,891	4,320
19603,905	4,320
19623,918	4,320
19643,932	4,320
19663,946	4,320
19683,960	4,320
19703,973	4,320
19723,987	4,320
19744,001	4,320
19764,015	4,320
19784,028	4,320
19804,042	4,321
19824,056	4,321
19844,070	4,321
19864,083	4,321
19884,097	4,321
19904,111	4,321
19924,124	4,321
19944,138	4,321
19964,152	4,321
19984,166	4,321
20004,179	4,321
20024,193	4,321
20044,207	4,321
20064,221	4,321
20084,234	4,321
20104,248	4,321
20124,262	4,321
20144,276	4,321
20164,289	4,321
20184,303	4,321
20204,317	4,321
20224,331	4,321
20244,344	4,321
20264,358	4,321
20284,372	4,321
20304,386	4,322
20324,399	4,322
20344,413	4,322
20364,427	4,322
20384,441	4,322
20404,454	4,322
20424,468	4,322
20444,482	4,322
20464,496	4,322
20484,509	4,322
20504,523	4,322
20524,537	4,322
20544,551	4,322
20564,564	4,322
20584,578	4,322
20604,592	4,322
20624,605	4,322
20644,619	4,323
20664,633	4,322
20684,647	4,322
20704,660	4,323
20724,674	4,323
20744,688	4,323
20764,702	4,322
20784,715	4,323
20804,729	4,322
20824,743	4,323
20844,757	4,323
20864,770	4,323
20884,784	4,323
20904,798	4,323
20924,812	4,323
20944,825	4,323
20964,839	4,323
20984,853	4,323
21004,867	4,323
21024,880	4,323
21044,894	4,323
21064,908	4,323
21084,921	4,324
21104,935	4,324
21124,949	4,324
21144,963	4,323
21164,977	4,323
21184,990	4,324
21205,004	4,324
21225,018	4,324
21245,031	4,324
21265,045	4,324
21285,059	4,324
21305,073	4,324
21325,086	4,324
21345,100	4,324
21365,114	4,324
21385,128	4,324
21405,141	4,324
21425,155	4,324
21445,169	4,325
21465,183	4,325
21485,196	4,324
21505,210	4,325
21525,224	4,325
21545,238	4,325
21565,252	4,325
21585,265	4,325
21605,279	4,325
21625,293	4,325
21645,306	4,325
21665,320	4,325
21685,334	4,325
21705,348	4,325
21725,361	4,325
21745,375	4,325
21765,389	4,325
21785,402	4,325
21805,416	4,326
21825,430	4,325
21845,444	4,326
21865,457	4,325
21885,471	4,325
21905,485	4,326
21925,499	4,326
21945,512	4,326
21965,526	4,326
21985,540	4,326
22005,554	4,326
22025,567	4,326
22045,581	4,326
22065,595	4,326
22085,609	4,326
22105,622	4,326
22125,636	4,326
22145,650	4,326
22165,664	4,326
22185,677	4,326
22205,691	4,326
22225,705	4,326
22245,719	4,327
22265,732	4,326
22285,746	4,327
22305,760	4,326
22325,774	4,326
22345,787	4,327
22365,801	4,327
22385,815	4,327
22405,829	4,327
22425,842	4,327
22445,856	4,327
22465,870	4,327
22485,883	4,327
22505,897	4,327
22525,911	4,327
22545,925	4,327
22565,938	4,327
22585,952	4,327
22605,966	4,327
22625,980	4,327
22645,993	4,327
22666,007	4,328
22686,021	4,328
22706,035	4,328
22726,048	4,328
22746,062	4,328
22766,076	4,328
22786,090	4,328
22806,103	4,328
22826,117	4,328
22846,131	4,328
22866,145	4,328
22886,159	4,328
22906,172	4,328
22926,186	4,328
22946,199	4,328
22966,213	4,328
22986,227	4,328
23006,241	4,328
23026,255	4,329
23046,268	4,329
23066,282	4,329
23086,296	4,329
23106,309	4,329
23126,323	4,329
23146,337	4,329
23166,351	4,329
23186,364	4,330
23206,378	4,329
23226,392	4,330
23246,406	4,329
23266,419	4,329
23286,433	4,330
23306,447	4,330
23326,461	4,330
23346,474	4,330
23366,488	4,330
23386,502	4,330
23406,516	4,330
23426,529	4,330
23446,543	4,330
23466,557	4,330
23486,571	4,330
23506,584	4,330
23526,598	4,330
23546,612	4,330
23566,626	4,330
23586,639	4,330
23606,653	4,331
23626,667	4,331
23646,681	4,330
23666,694	4,330
23686,708	4,331
23706,722	4,331
23726,735	4,331
23746,749	4,331
23766,763	4,331
23786,777	4,331
23806,790	4,331
23826,804	4,331
23846,818	4,331
23866,832	4,331
23886,845	4,331
23906,859	4,332
23926,873	4,332
23946,887	4,332
23966,900	4,332
23986,914	4,332
24006,928	4,332
24026,942	4,332
24046,955	4,332
24066,969	4,333
24086,983	4,332
24106,996	4,332
24127,010	4,333
24147,024	4,333
24167,038	4,333
24187,051	4,332
24207,065	4,333
24227,079	4,333
24247,093	4,333
24267,106	4,333
24287,120	4,333
24307,134	4,333
24327,148	4,333
24347,161	4,333
24367,175	4,334
24387,189	4,334
24407,203	4,333
24427,216	4,334
24447,230	4,334
24467,244	4,334
24487,258	4,334
24507,271	4,334
24527,285	4,334
24547,299	4,334
24567,313	4,334
24587,326	4,334
24607,340	4,334
24627,354	4,335
24647,368	4,334
24667,381	4,334
24687,395	4,335
24707,409	4,335
24727,423	4,335
24747,436	4,335
24767,450	4,335
24787,464	4,335
24807,478	4,335
24827,491	4,335
24847,505	4,335
24867,519	4,336
24887,532	4,336
24907,546	4,336
24927,560	4,336
24947,574	4,336
24967,587	4,336
24987,601	4,336
25007,615	4,336
25027,629	4,336
25047,643	4,336
25067,656	4,336
25087,670	4,337
25107,684	4,337
25127,697	4,337
25147,711	4,337
25167,725	4,337
25187,739	4,337
25207,752	4,337
25227,766	4,338
25247,780	4,338
25267,794	4,338
25287,807	4,338
25307,821	4,338
25327,835	4,338
25347,849	4,338
25367,862	4,338
25387,876	4,338
25407,890	4,338
25427,903	4,338
25447,917	4,338
25467,931	4,338
25487,945	4,339
25507,958	4,339
25527,972	4,339
25547,986	4,339
25568,000	4,339
25588,013	4,339
25608,027	4,339
25628,041	4,340
25648,055	4,340
25668,068	4,340
25688,082	4,340
25708,096	4,340
25728,110	4,340
25748,123	4,340
25768,137	4,340
25788,151	4,340
25808,165	4,340
25828,178	4,341
25848,192	4,341
25868,206	4,341
25888,220	4,341
25908,233	4,341
25928,247	4,341
25948,261	4,341
25968,275	4,341
25988,288	4,342
26008,302	4,342
26028,316	4,342
26048,329	4,342
26068,343	4,342
26088,357	4,343
26108,371	4,343
26128,384	4,343
26148,398	4,343
26168,412	4,343
26188,426	4,343
26208,439	4,343
26228,453	4,343
26248,467	4,343
26268,481	4,343
26288,494	4,343
26308,508	4,344
26328,522	4,344
26348,536	4,344
26368,549	4,344
26388,563	4,344
26408,577	4,345
26428,591	4,344
26448,604	4,345
26468,618	4,345
26488,632	4,345
26508,646	4,345
26528,659	4,345
26548,673	4,346
26568,687	4,346
26588,701	4,346
26608,714	4,346
26628,728	4,346
26648,742	4,346
26668,755	4,347
26688,769	4,347
26708,783	4,347
26728,797	4,347
26748,811	4,347
26768,824	4,347
26788,838	4,347
26808,852	4,347
26828,865	4,348
26848,879	4,348
26868,893	4,347
26888,907	4,348
26908,920	4,348
26928,934	4,348
26948,948	4,349
26968,962	4,349
26988,975	4,349
27008,989	4,349
27029,003	4,350
27049,017	4,350
27069,030	4,350
27089,044	4,350
27109,058	4,350
27129,072	4,350
27149,085	4,351
27169,099	4,351
27189,113	4,351
27209,126	4,351
27229,140	4,351
27249,154	4,351
27269,168	4,352
27289,181	4,352
27309,195	4,352
27329,209	4,352
27349,223	4,353
27369,237	4,353
27389,250	4,353
27409,264	4,353
27429,278	4,353
27449,291	4,354
27469,305	4,354
27489,319	4,354
27509,333	4,354
27529,346	4,355
27549,360	4,355
27569,374	4,355
27589,388	4,355
27609,401	4,355
27629,415	4,356
27649,429	4,356
27669,443	4,356
27689,456	4,356
27709,470	4,357
27729,484	4,357
27749,498	4,357
27769,511	4,357
27789,525	4,357
27809,539	4,358
27829,552	4,358
27849,566	4,359
27869,580	4,359
27889,594	4,359
27909,607	4,359
27929,621	4,359
27949,635	4,359
27969,649	4,360
27989,662	4,360
28009,676	4,360
28029,690	4,361
28049,704	4,361
28069,718	4,361
28089,731	4,361
28109,745	4,362
28129,759	4,362
28149,772	4,362
28169,786	4,362
28189,800	4,363
28209,813	4,364
28229,827	4,364
28249,841	4,364
28269,855	4,364
28289,869	4,365
28309,882	4,365
28329,896	4,365
28349,910	4,365
28369,924	4,366
28389,937	4,366
28409,951	4,367
28429,965	4,367
28449,979	4,368
28469,992	4,368
28490,006	4,368
28510,020	4,368
28530,033	4,368
28550,047	4,369
28570,061	4,369
28590,075	4,370
28610,088	4,370
28630,102	4,371
28650,116	4,371
28670,130	4,371
28690,143	4,372
28710,157	4,372
28730,171	4,372
28750,185	4,372
28770,198	4,373
28790,212	4,373
28810,226	4,374
28830,240	4,374
28850,253	4,375
28870,267	4,375
28890,281	4,376
28910,294	4,376
28930,308	4,376
28950,322	4,377
28970,336	4,377
28990,349	4,377
29010,363	4,378
29030,377	4,379
29050,391	4,379
29070,404	4,379
29090,418	4,380
29110,432	4,380
29130,446	4,381
29150,459	4,381
29170,473	4,382
29190,487	4,382
29210,501	4,383
29230,514	4,383
29250,528	4,383
29270,542	4,384
29290,556	4,384
29310,569	4,385
29330,583	4,385
29350,597	4,386
29370,611	4,386
29390,625	4,387
29410,638	4,387
29430,652	4,388
29450,666	4,389
29470,679	4,389
29490,693	4,389
29510,707	4,390
29530,721	4,390
29550,734	4,391
29570,748	4,392
29590,762	4,392
29610,776	4,392
29630,789	4,393
29650,803	4,393
29670,817	4,394
29690,831	4,395
29710,844	4,395
29730,858	4,396
29750,872	4,396
29770,886	4,397
29790,899	4,397
29810,913	4,398
29830,927	4,399
29850,940	4,399
29859,520	4,400
300,003	4,297
0,016	4,275
0,078	4,269
0,296	4,264
1,014	4,258
2,886	4,253
6,443	4,248
12,776	4,243
22,182	4,237
34,911	4,232
51,228	4,227
71,241	4,222
91,255	4,218
111,269	4,214
131,283	4,211
151,296	4,208
171,310	4,205
191,324	4,203
211,338	4,200
231,351	4,198
251,365	4,196
271,379	4,194
291,393	4,193
